,smiles,lumo
40074,C1CC11CC2CCC2C1,0.083
40075,C1CC11CC2CCC2O1,0.0808
40076,C1CC11CC2COC2C1,0.0829
40077,C1CC11CC2OCC2O1,0.0778
40078,C1OC11CC2CCC2C1,0.0702
40079,C1OC11CC2COC2C1,0.0689
40080,C1CC11CC2CCC=C12,0.0213
40081,C1CC11CC2OCC=C12,0.0063
40082,C1CC11OC2CCC=C12,0.0057
40083,C1NC11CC2CCC=C12,0.0068
40084,C1NC11CC2OCC=C12,-0.0082
40085,C1NC11CN2CCN=C12,0.0106
40086,C1OC11CC2CCC=C12,-0.0002
40087,C1OC11CC2OCC=C12,-0.014
40088,C1OC11CN2CCN=C12,0.0015
40089,C1CC11CC2CCCC12,0.0779
40090,C1CC11CC2CCOC12,0.0785
40091,C1CC11CC2COCC12,0.0793
40092,C1CC11CC2OCCC12,0.0785
40093,C1CC11CC2OCOC12,0.071
40094,C1CC11OC2CCCC12,0.0819
40095,C1CC11OC2CCOC12,0.0795
40096,C1CC11OC2COCC12,0.0711
40097,C1NC11CC2CCOC12,0.0698
40098,C1NC11CC2OCOC12,0.061
40099,C1OC11CC2CCCC12,0.0662
40100,C1OC11CC2CCOC12,0.0596
40101,C1OC11CC2COCC12,0.0635
40102,C1OC11CC2OCCC12,0.0624
40103,C1OC11CC2OCOC12,0.05
40104,C1CC11CC=C2CCC12,0.0243
40105,C1CC11CC=C2COC12,0.005
40106,C1CC11CN=C2OCC12,0.0169
40107,C1NC11CC=C2COC12,-0.0002
40108,C1NC11CN=C2OCC12,0.0122
40109,C1OC11CC=C2CCC12,0.0163
40110,C1OC11CC=C2COC12,-0.0034
40111,C1OC11CN=C2NCC12,0.018
40112,C1OC11CN=C2OCC12,0.0091
40113,C1CC11C=CCC11CO1,0.0222
40114,C1CC12CC=CC23CC3,0.0282
40115,C1CC11CC=CC11CN1,0.0208
40116,C1CC11CC=CC11CO1,0.0109
40117,C1CC12C3(CC3)OC=N2,0.0217
40118,C1NC11C=CCC11CO1,0.0137
40119,C1NC11CC=CC11CN1,0.0164
40120,C1NC11CC=CC11CO1,0.0045
40121,C1OC11CC=CC11CO1,0.0026
40122,C1CC11CC=CC2CC12,0.0248
40123,C1CC11CC=CC2NC12,0.0171
40124,C1CC11CC=CC2OC12,0.0024
40125,C1CC11OC=NC2CC12,0.0209
40126,C1NC11CC=CC2NC12,0.0141
40127,C1NC11CC=CC2OC12,-0.001
40128,C1OC11CC=CC2CC12,0.0185
40129,C1OC11CC=CC2NC12,0.0106
40130,C1OC11CC=CC2OC12,-0.0047
40131,C1CC12CC=CC=CC2,-0.02
40132,C1OC11CC=CC=CC1,-0.0213
40133,C1CC12CC=CCC=C2,0.0207
40134,C1CC12C=CCN=CO2,0.0158
40135,C1NC11CC=CCC=C1,0.0133
40136,C1OC11CC=CCC=C1,0.014
40137,C1CC2(C1)CCC23CC3,0.0882
40138,C1CC11CCC11CCO1,0.0716
40139,C1CC12CCC23COC3,0.0749
40140,C1CC2(C1)C3(CC3)CO2,0.0666
40141,C1CC12COC23COC3,0.0617
40142,C1CC2(C1)COC23CC3,0.0739
40143,C1CC11OCC11CCO1,0.0662
40144,C1CC12C3(COC3)CO2,0.0587
40145,C1NC11CCC11CCO1,0.059
40146,C1NC11CCC11COC1,0.0655
40147,C1NC11CNC11COC1,0.0618
40148,C1NC11COC11CCC1,0.0546
40149,C1NC11COC11COC1,0.0545
40150,C1OC11CCC11CCC1,0.0767
40151,C1OC11CCC11CCO1,0.0548
40152,C1OC11CCC11COC1,0.0633
40153,C1OC11CNC11COC1,0.0608
40154,C1OC11COC11CCC1,0.065
40155,C1OC11COC11COC1,0.0569
40156,C1CC11CC2(CN2)CO1,0.0757
40157,C1CC11CC2(CO2)CO1,0.0769
40158,C1CC2(CC2)CC13CC3,0.0886
40159,C1CC2(CC2)OC13CC3,0.0835
40160,C1CC11CCC2(CO2)C1,0.0737
40161,C1CC12CC3(CC3)OC2,0.0849
40162,C1OC11CCC2(CO2)C1,0.0656
40163,C1CC11CCC2CC1C2,0.0857
40164,C1CC11CCC2CC1O2,0.0845
40165,C1CC11COC2CC1C2,0.0887
40166,C1CC11COC2CN1C2,0.0886
40167,C1CC11OCC2CC1C2,0.0822
40168,C1CC11OCC2CC1O2,0.0868
40169,C1NC11CCC2CC1O2,0.0712
40170,C1NC11COC2CC1C2,0.0763
40171,C1OC11CCC2CC1C2,0.0805
40172,C1OC11CCC2CC1O2,0.0777
40173,C1OC11COC2CC1C2,0.0805
40174,C1CC11CC2CC2CO1,0.0833
40175,C1CC11CC2NC2CO1,0.0699
40176,C1CC11CC2OC2CO1,0.086
40177,C1CC11CCC2CC2C1,0.0789
40178,C1CC11CCC2CC2O1,0.0812
40179,C1C2CCC3(CC3)CN12,0.0844
40180,C1CC11CCC2OC2C1,0.0839
40181,C1CC11CN2CC2CO1,0.085
40182,C1CC11COC2CC2C1,0.0778
40183,C1CC11COC2CC2O1,0.081
40184,C1NC11CCC2CN2C1,0.0753
40185,C1NC11COC2CC2C1,0.0683
40186,C1C2CCC3(CO3)CC12,0.0791
40187,C1OC11CCC2CN2C1,0.0822
40188,C1OC11CCC2OC2C1,0.0901
40189,C1OC11COC2CC2C1,0.0791
40190,C1CC11CCC2CCC12,0.0789
40191,C1CC11CCC2COC12,0.0778
40192,C1CC11CCC2OCC12,0.0818
40193,C1CC11COC2CCC12,0.0771
40194,C1CC11COC2COC12,0.0715
40195,C1CC11OCC2CCC12,0.0774
40196,C1CC11OCC2COC12,0.0749
40197,C1CC11OCC2OCC12,0.0787
40198,C1NC11CCC2COC12,0.0685
40199,C1NC11COC2CCC12,0.066
40200,C1NC11COC2COC12,0.0612
40201,C1OC11CCC2CCC12,0.0738
40202,C1OC11CCC2COC12,0.0596
40203,C1OC11CCC2OCC12,0.0709
40204,C1OC11COC2CCC12,0.0702
40205,C1OC11COC2COC12,0.0515
40206,C1CC2(CC2)C=CC=C1,-0.018
40207,C1CC12C=CC=CCO2,-0.0265
40208,C1NC11CCC=CC=C1,-0.0265
40209,C1OC11CCC=CC=C1,-0.0314
40210,C1CC2(CCC=C1)CC2,0.0244
40211,C1CC2(CC2)OCC=C1,0.0185
40212,C1CC12CCN=COC2,0.0218
40213,C1NC11CCN=COC1,0.017
40214,C1OC11CCC=CCC1,0.0207
40215,C1OC11CCN=COC1,0.0121
40216,C1CC2(CC2)C3(C1)CC3,0.0895
40217,C1CC11CCCC11CO1,0.0736
40218,C1CC12CCOC23CC3,0.0881
40219,C1CC12COCC23CC3,0.0788
40220,C1CC11COCC11CN1,0.0685
40221,C1CC11COCC11CO1,0.0708
40222,C1CC11OCCC11CN1,0.0755
40223,C1CC11OCCC11CO1,0.0745
40224,C1CC12C3(CC3)OCO2,0.0831
40225,C1NC11CCCC11CN1,0.0577
40226,C1NC11CCCC11CO1,0.0654
40227,C1NC11COCC11CN1,0.0464
40228,C1NC11COCC11CO1,0.0588
40229,C1OC11CCCC11CO1,0.0582
40230,C1OC11COCC11CO1,0.0543
40231,C1CC11CCCC2CC12,0.0808
40232,C1CC11CCCC2OC12,0.0843
40233,C1C2N1CCCC21CC1,0.0841
40234,C1CC11CCOC2CC12,0.0837
40235,C1CC11COCC2CC12,0.0763
40236,C1CC11COCC2CN12,0.077
40237,C1CC11COCC2NC12,0.0669
40238,C1CC11COCC2OC12,0.0807
40239,C1CC11OCCC2CC12,0.0815
40240,C1CC11OCCC2NC12,0.0694
40241,C1CC11OCCC2OC12,0.0851
40242,C1CC11OCCN2CC12,0.0923
40243,C1CC11OCOC2CC12,0.0805
40244,C1NC11CCCC2NC12,0.0664
40245,C1NC11CCCC2OC12,0.0756
40246,C1NC11CCCN2CC12,0.08
40247,C1NC11COCC2CC12,0.0683
40248,C1NC11COCC2NC12,0.0597
40249,C1NC11COCC2OC12,0.0717
40250,C1C2CCCC3(CO3)C12,0.0757
40251,C1OC11CCCC2NC12,0.0688
40252,C1OC11CCCC2OC12,0.0763
40253,C1OC11CCCN2CC12,0.0798
40254,C1OC11CCOC2CC12,0.0828
40255,C1OC11COCC2CC12,0.0716
40256,C1OC11COCC2NC12,0.0603
40257,C1OC11COCC2OC12,0.0649
40258,C1COC2(CC2)CC=C1,0.0204
40259,C1CC=CCC2(C1)CC2,0.0234
40260,C1CC2(CC2)OC=NC1,0.0214
40261,C1CC12CCOC=NC2,0.0218
40262,C1CC12CN=COCO2,0.0133
40263,C1CC12CC=CCOC2,0.0226
40264,C1NC11CCOC=NC1,0.0197
40265,C1NC11COCC=CC1,0.0154
40266,C1OC11CCCC=CC1,0.0204
40267,C1OC11CCOC=NC1,0.0233
40268,C1OC11COCC=CC1,0.0194
40269,C1CCC2(CC2)C=CC1,0.0255
40270,C1CC2(CC2)N=COC1,0.0273
40271,C1CC12CCOCC=C2,0.0228
40272,C1COCC2(CC2)C=C1,0.0212
40273,C1CC12COCOC=N2,0.0171
40274,C1CC=CC2(CC2)OC1,0.0243
40275,C1CC12C=CCOCO2,0.0162
40276,C1NC11CCCCC=C1,0.0141
40277,C1NC11CCOCC=C1,0.0097
40278,C1NC11COCCC=C1,0.0123
40279,C1OC11CCCCC=C1,0.0115
40280,C1OC11CCOCC=C1,0.005
40281,C1OC11COCCC=C1,0.0059
40282,C1CCCC2(CC1)CC2,0.0745
40283,C1CCC2(CC2)OCC1,0.077
40284,C1CCOCC2(C1)CC2,0.0742
40285,C1CC2(CC2)CCOC1,0.0758
40286,C1CC2(CC2)OCOC1,0.0805
40287,C1CC12CCOCCO2,0.0772
40288,C1CC12CCOCOC2,0.0711
40289,C1COCC2(CC2)OC1,0.0846
40290,C1CC12COCCOC2,0.0774
40291,C1NC11CCCCOC1,0.071
40292,C1NC11CCOCOC1,0.0693
40293,C1COCC2(CN2)CO1,0.0801
40294,C1CCCC2(CC1)CO2,0.0719
40295,C1OC11CCCCOC1,0.0703
40296,C1OC11CCCOCC1,0.0805
40297,C1OC11CCOCOC1,0.0841
40298,C1COCC2(CO1)CO2,0.0726
40299,C1CC(C1)C#CC2CC2,0.0511
40300,C1CC1C#CC1CCO1,0.0261
40301,C1CC1C#CC2COC2,0.0406
40302,C1NC1C#CC1CCC1,0.0417
40303,C1NC1C#CC1CCO1,0.0175
40304,C1NC1C#CC1COC1,0.0293
40305,C1OC1C#CC1CCC1,0.025
40306,C1OC1C#CC1CCO1,0.0057
40307,C1OC1C#CC1COC1,0.0141
40308,C1OC1C1(CC1)C1CO1,0.0807
40309,C1CC1C2(CC2)C3CC3,0.0969
40310,C1CC1C1(CC1)C1CO1,0.0908
40311,C1CC1C2(CC2)N3CC3,0.0913
40312,C1CC1C1(CN1)C1CN1,0.0645
40313,C1CC1C1(CN1)C1CO1,0.0723
40314,C1CC1C2(CO2)C3CC3,0.0906
40315,C1CC1C1(CO1)C1CN1,0.0766
40316,C1CC1C1(CO1)C1CO1,0.0802
40317,C1OC1C1(CC1)N1CC1,0.0867
40318,C1OC1C1(CN1)C1CO1,0.0775
40319,C1NC1C1(CN1)C1CN1,0.0697
40320,C1NC1C1(CN1)C1CO1,0.0722
40321,C1NC1C1(CO1)C1CN1,0.0696
40322,C1NC1C1(CO1)C1CO1,0.0716
40323,C1OC1C1(CO1)C1CO1,0.0608
40324,C1CC1C12N3C4C3C1C24,0.068
40325,C1CC1C12C3C4C1N4C23,0.0681
40326,C1CC1C12C3C4C3C1C24,0.0837
40327,C1CC1C12C3C4C3N1C24,0.0683
40328,C1CN1C12C3C4C1N4C23,0.0638
40329,C1CN1C12C3C4C3C1C24,0.0828
40330,C1NC1C12C3C4C(C13)N24,0.0615
40331,C1NC1C12C3C4C3N1C24,0.0642
40332,C1OC1C12C3C4C(C13)N24,0.0528
40333,C1OC1C12C3C4C1N4C23,0.0535
40334,C1OC1C12C3C4C3C1C24,0.0722
40335,C1OC1C12C3C4C3N1C24,0.0537
40336,C1CC1C12C3CC1CC23,0.0924
40337,C1CC1C12C3CC1CN23,0.092
40338,C1CC1C12C3CC1OC23,0.0843
40339,C1CN1C12C3CC1CC23,0.088
40340,C1CN1C12C3CC1OC23,0.0779
40341,C1NC1C12C3CC1CN23,0.0713
40342,C1NC1C12C3CN1CC23,0.0707
40343,C1OC1C12C3CC1CC23,0.0849
40344,C1OC1C12C3CC1CN23,0.0723
40345,C1OC1C12C3CC1OC23,0.0746
40346,C1OC1C12C3CN1CC23,0.0772
40347,C1CC1C12CC(C1)C=C2,0.0179
40348,C1CC1C12CC(O1)C=C2,0.002
40349,C1CN1C12CC(C1)C=C2,0.016
40350,C1NC1C12CC(O1)C=C2,0.0038
40351,C1OC1C12CC(C1)C=C2,0.012
40352,C1OC1C12CC(O1)C=C2,-0.0046
40353,C1CC1C12CC(C1)CC2,0.0878
40354,C1CC1C12CC(C1)CO2,0.0894
40355,C1CC1C12CC(C1)OC2,0.0878
40356,C1CC1C12CC(CC1)O2,0.0849
40357,C1CN1C12CC(C1)CC2,0.0857
40358,C1CN1C12CC(C1)OC2,0.0844
40359,C1NC1C12CC(C1)CO2,0.0776
40360,C1NC1C12CC(CC1)O2,0.073
40361,C1OC1C12CC(C1)CC2,0.0866
40362,C1OC1C12CC(C1)CO2,0.0829
40363,C1OC1C12CC(C1)OC2,0.0854
40364,C1OC1C12CC(CC1)O2,0.0817
40365,C1CC1C12CC1C1CC21,0.0847
40366,C1CC1C12CC1C1CN21,0.072
40367,C1CC1C12CC1C1NC21,0.0784
40368,C1CC1C12CC1C1OC21,0.0634
40369,C1CC1C12CC1N1CC21,0.0701
40370,C1CC1C12CN1C1CC21,0.074
40371,C1CC1C12NC1C1CC21,0.0789
40372,C1CC1C12NC1C1NC21,0.0701
40373,C1CC1C12NC1C1OC21,0.0565
40374,C1CC1C12OC1C1CC21,0.0668
40375,C1CC1C12OC1C1NC21,0.0591
40376,C1CC1C12OC1C1OC21,0.0437
40377,C1C2C1C1(CC21)N1CC1,0.0855
40378,C1CN1C12CC1C1NC21,0.0781
40379,C1CN1C12CC1C1OC21,0.063
40380,C1CN1C12CC1N1CC21,0.0714
40381,C1NC1C12CN1C1CC21,0.0666
40382,C1NC1C12NC1C1CC21,0.0702
40383,C1NC1C12NC1C1NC21,0.0679
40384,C1NC1C12NC1C1OC21,0.0564
40385,C1NC1C12OC1C1CC21,0.062
40386,C1NC1C12OC1C1NC21,0.0539
40387,C1NC1C12OC1C1OC21,0.0421
40388,C1OC1C12CC1C1CC21,0.072
40389,C1OC1C12CC1C1CN21,0.0566
40390,C1OC1C12CC1C1NC21,0.0669
40391,C1OC1C12CC1C1OC21,0.0538
40392,C1OC1C12CC1N1CC21,0.0598
40393,C1OC1C12CN1C1CC21,0.0642
40394,C1OC1C12NC1C1CC21,0.0679
40395,C1OC1C12NC1C1NC21,0.0584
40396,C1OC1C12NC1C1OC21,0.0462
40397,C1OC1C12OC1C1CC21,0.0491
40398,C1OC1C12OC1C1NC21,0.0484
40399,C1OC1C12OC1C1OC21,0.0264
40400,C1CC1C12CC1C=CC2,0.0244
40401,C1CC1C12CC1N=CO2,0.0162
40402,C1CC1C12CC=CC1N2,0.008
40403,C1CC1C12CC=CC1O2,0.003
40404,C1CN1C12CC1C=CC2,0.0221
40405,C1NC1C12CC1N=CO2,0.0177
40406,C1NC1C12CC=CC1N2,0.0111
40407,C1NC1C12CC=CC1O2,0.0057
40408,C1OC1C12CC1C=CC2,0.0186
40409,C1OC1C12CC1N=CO2,0.0102
40410,C1OC1C12CC=CC1N2,0.0046
40411,C1OC1C12CC=CC1O2,-0.0011
40412,C1CC1C12CC1CC=C2,0.0219
40413,C1CC1C12CC1OC=N2,0.0141
40414,C1CC1C12NC1CC=C2,0.0167
40415,C1CC1C12OC1CC=C2,0.0038
40416,C1CN1C12CC1CC=C2,0.0171
40417,C1NC1C12CC1OC=N2,0.0164
40418,C1NC1C12CN1CC=C2,0.0143
40419,C1NC1C12NC1CC=C2,0.0182
40420,C1NC1C12OC1CC=C2,0.0048
40421,C1OC1C12CC1CC=C2,0.0167
40422,C1OC1C12CC1OC=N2,0.0088
40423,C1OC1C12CN1CC=C2,0.0065
40424,C1OC1C12NC1CC=C2,0.0107
40425,C1OC1C12OC1CC=C2,-0.0024
40426,C1CC1C12CC1CCC2,0.0903
40427,C1CC1C12CC1CCO2,0.0855
40428,C1CC1C12CC1COC2,0.0876
40429,C1CC1C12CC1OCC2,0.089
40430,C1CC1C12CC1OCO2,0.0834
40431,C1CC1C12CCCC1O2,0.0897
40432,C1CC1C12COCC1N2,0.0885
40433,C1CC1C12COCC1O2,0.0839
40434,C1CN1C12CC1CCC2,0.0854
40435,C1CN1C12CC1COC2,0.0819
40436,C1CN1C12CC1OCC2,0.0883
40437,C1NC1C12CC1CCO2,0.0787
40438,C1NC1C12CC1OCO2,0.0729
40439,C1NC1C12CCCC1N2,0.0768
40440,C1NC1C12CCCC1O2,0.0733
40441,C1NC1C12COCC1N2,0.0719
40442,C1NC1C12COCC1O2,0.0649
40443,C1OC1C12CC1CCC2,0.0905
40444,C1OC1C12CC1CCO2,0.0872
40445,C1OC1C12CC1COC2,0.0886
40446,C1OC1C12CC1OCC2,0.0884
40447,C1OC1C12CC1OCO2,0.0777
40448,C1OC1C12CCCC1N2,0.0723
40449,C1OC1C12CCCC1O2,0.0776
40450,C1OC1C12CN1CCC2,0.0833
40451,C1OC1C12COCC1N2,0.079
40452,C1OC1C12COCC1O2,0.071
40453,C1CC1C12CC3C(C1)C23,0.0908
40454,C1CC1C12CC3C(C1)N23,0.0804
40455,C1CC1C12CC3C(O1)C23,0.0782
40456,C1CC1C12CC3C1N3C2,0.0801
40457,C1CN1C12CC3C(C1)C23,0.0879
40458,C1CN1C12CC3C1N3C2,0.0757
40459,C1NC1C12CC3C(O1)C23,0.0725
40460,C1OC1C12CC3C(C1)C23,0.0809
40461,C1OC1C12CC3C(C1)N23,0.0771
40462,C1OC1C12CC3C(O1)C23,0.0597
40463,C1OC1C12CC3C1N3C2,0.0701
40464,C1CC1C12CC3C1CC23,0.0935
40465,C1CC1C12CC3C1CN23,0.0883
40466,C1CC1C12CC3C1OC23,0.0745
40467,C1CC1C12CN3C1CC23,0.0876
40468,C1CC1C12NC3C1NC23,0.063
40469,C1CC1C12NC3C1OC23,0.0544
40470,C1CC1C12OC3C1CC23,0.0796
40471,C1CC1C12OC3C1NC23,0.0575
40472,C1CC1C12OC3C1OC23,0.0498
40473,C1CN1C12CC3C1CC23,0.0892
40474,C1CN1C12CC3C1OC23,0.0717
40475,C1CN1C12CN3C1CC23,0.0827
40476,C1NC1C12NC3C1NC23,0.0634
40477,C1NC1C12NC3C1OC23,0.0557
40478,N1CC1C12OC3C1CC23,0.0686
40479,C1NC1C12OC3C1NC23,0.0541
40480,C1NC1C12OC3C1OC23,0.0463
40481,C1OC1C12CC3C1CC23,0.087
40482,C1OC1C12CC3C1CN23,0.0826
40483,C1OC1C12CC3C1OC23,0.0711
40484,C1OC1C12CN3C1CC23,0.079
40485,C1OC1C12NC3C1NC23,0.0591
40486,C1OC1C12NC3C1OC23,0.0502
40487,O1CC1C12OC3C1CC23,0.0694
40488,O1CC1C12OC3C1NC23,0.0494
40489,C1OC1C12OC3C1OC23,0.0409
40490,C1CC1C12CC3CC1C23,0.098
40491,C1CC1C12CC3CC1N23,0.0869
40492,C1CC1C12CC3CN1C23,0.0909
40493,C1CC1C12CC3OC1C23,0.0826
40494,C1CC1C12CN3CC1C23,0.088
40495,C1CC1C12OC3CC1C23,0.0809
40496,C1CN1C12CC3CC1C23,0.0955
40497,C1CN1C12CC3OC1C23,0.0799
40498,C1CN1C12CN3CC1C23,0.0815
40499,C1NC1C12CC3CC1N23,0.0733
40500,C1NC1C12CC3CN1C23,0.0764
40501,C1NC1C12OC3CC1C23,0.0665
40502,C1OC1C12CC3CC1C23,0.0883
40503,C1OC1C12CC3CC1N23,0.0746
40504,C1OC1C12CC3CN1C23,0.0767
40505,C1OC1C12CC3OC1C23,0.0707
40506,C1OC1C12CN3CC1C23,0.0786
40507,C1OC1C12OC3CC1C23,0.0678
40508,C1CC1C12CCC1CC2,0.0858
40509,C1CC1C12CCC1CO2,0.0731
40510,C1CC1C12CCC1OC2,0.0718
40511,C1CC1C12COC1CO2,0.0587
40512,C1CN1C12CCC1CC2,0.0864
40513,C1CN1C12CCC1OC2,0.0689
40514,C1NC1C12CCC1CO2,0.0728
40515,C1NC1C12COC1CN2,0.0606
40516,C1NC1C12COC1CO2,0.0561
40517,C1OC1C12CCC1CC2,0.0838
40518,C1OC1C12CCC1CO2,0.0593
40519,C1OC1C12CCC1OC2,0.0659
40520,C1OC1C12CNC1CO2,0.0555
40521,C1OC1C12COC1CN2,0.0513
40522,C1OC1C12COC1CO2,0.0442
40523,C1CC1C1=CC2CC1C2,0.0236
40524,C1CC1C1=CC2CC1O2,0.0089
40525,C1NC1C1=CC2CC1C2,0.0164
40526,C1NC1C1=CC2CC1O2,0.0019
40527,C1OC1C1=CC2CC1C2,0.0031
40528,C1OC1C1=CC2CC1O2,-0.0112
40529,C1CC1C1=CC2CC2C1,0.0272
40530,C1CC1C1=CC2NC2C1,0.0199
40531,C1CC1C1=CC2OC2C1,0.0064
40532,C1CC1C1=NC2CC2O1,0.0203
40533,C1CN1C1=NC2CC2O1,0.0326
40534,C1NC1C1=CC2CC2C1,0.0211
40535,C1NC1C1=CC2NC2C1,0.0142
40536,C1NC1C1=CC2OC2C1,0.001
40537,C1NC1C1=NC2CC2O1,0.009
40538,C1OC1C1=CC2CC2C1,0.0079
40539,C1OC1C1=CC2NC2C1,0.0013
40540,C1OC1C1=CC2OC2C1,-0.0117
40541,C1OC1C1=NC2CC2N1,0.0074
40542,C1OC1C1=NC2CC2O1,-0.003
40543,C1CC1C1=CCC2CC12,0.0293
40544,C1CC1C1=CCC2NC12,0.0204
40545,C1CC1C1=CCC2OC12,0.0098
40546,C1CN1C1=NCC2NC12,0.0137
40547,C1CN1C1=NCC2OC12,0.0003
40548,C1NC1C1=CCC2CC12,0.0228
40549,C1NC1C1=CCC2NC12,0.0171
40550,C1NC1C1=CCC2OC12,0.0046
40551,C1OC1C1=CCC2CC12,0.01
40552,C1OC1C1=CCC2NC12,0.0049
40553,C1OC1C1=CCC2OC12,-0.0075
40554,C1OC1C1=NCC2CN12,-0.0129
40555,C1CCC(=CC1)C2CC2,0.032
40556,C1COCC(=C1)C2CC2,0.0239
40557,C1CC1C2=CCOCC2,0.0243
40558,C1CN=C(OC1)C2CC2,0.0293
40559,C1CN=C(OC1)N2CC2,0.0414
40560,C1COCC(=N1)N2CC2,0.0146
40561,C1NC1C1=CCCCC1,0.0283
40562,C1NC1C1=CCCOC1,0.0205
40563,C1NC1C1=CCOCC1,0.0204
40564,C1NC1C1=NCCCO1,0.0207
40565,C1OC1C1=CCCCC1,0.016
40566,C1OC1C1=CCCOC1,0.0078
40567,C1OC1C1=CCOCC1,0.0077
40568,C1OC1C1=NCCCO1,0.007
40569,C1CC1C1C2C3C1CN23,0.0882
40570,C1CC1C1C2C3CC1C23,0.098
40571,C1CC1C1C2C3CC1N23,0.0853
40572,C1CC1C1C2C3OC1C23,0.0817
40573,C1CC1C1C2CC3C2N13,0.0875
40574,C1CN1C1C2C3C1CN23,0.0866
40575,C1CN1C1C2C3CC1C23,0.0968
40576,C1CN1C1C2C3CC1N23,0.0767
40577,C1CN1C1C2C3OC1C23,0.0736
40578,C1OC1C1C2C3C1CN23,0.0868
40579,C1OC1C1C2C3CC1C23,0.0841
40580,C1OC1C1C2C3CC1N23,0.0735
40581,C1OC1C1C2C3CN1C23,0.0793
40582,C1OC1C1C2C3OC1C23,0.0665
40583,C1OC1C1C2CC3C2N13,0.0855
40584,C1CC1C1C2C3CC2C13,0.098
40585,C1CC1C1C2C3CC2N13,0.0928
40586,C1CC1C1C2C3CN2C13,0.0853
40587,C1CC1C1C2C3OC2C13,0.0798
40588,C1CC1N1C2C3NC2C13,0.0704
40589,C1CC1N1C2C3OC2C13,0.0637
40590,C1CN1C1C2C3CC2C13,0.0944
40591,C1CN1C1C2C3CN2C13,0.0748
40592,C1CN1C1C2C3OC2C13,0.0811
40593,C1NC1C1C2C3CC2N13,0.074
40594,C1OC1C1C2C3CC2C13,0.0918
40595,C1OC1C1C2C3CC2N13,0.0856
40596,C1OC1C1C2C3CN2C13,0.08
40597,C1OC1C1C2C3OC2C13,0.0755
40598,C1C2C1C1C2C1N1CC1,0.0814
40599,C1CC1C1C2C3CC3C12,0.0752
40600,C1CC1C1C2C3CC3N12,0.0627
40601,C1CC1C1C2C3CN3C12,0.0639
40602,C1CC1C1C2C3NC3C12,0.0729
40603,C1CC1C1C2C3OC3C12,0.058
40604,C1CC1N1C2C3CC3C12,0.0665
40605,C1CC1N1C2C3NC3C12,0.0633
40606,C1CC1N1C2C3OC3C12,0.048
40607,C1CN1C1C2C3CN3C12,0.0666
40608,C1CN1C1C2C3NC3C12,0.0682
40609,C1CN1C1C2C3OC3C12,0.0536
40610,C1NC1C1C2C3CC3N12,0.054
40611,C1OC1C1C2C3CC3C12,0.0712
40612,C1OC1C1C2C3CC3N12,0.0566
40613,C1OC1C1C2C3CN3C12,0.057
40614,C1OC1C1C2C3NC3C12,0.0628
40615,C1OC1C1C2C3OC3C12,0.047
40616,C1CC1C1C2CC1C=C2,0.0194
40617,C1CC1C1C2OC1C=C2,0.0021
40618,C1CN1C1C2CC1C=C2,0.0186
40619,C1CN1C1C2OC1C=C2,0.0012
40620,C1OC1C1C2CC1C=C2,0.0147
40621,C1OC1C1C2OC1C=C2,-0.0069
40622,C1CC1C1C2CC1CC2,0.0953
40623,C1CC1C1C2CC1OC2,0.088
40624,C1CC1C1C2CCC1O2,0.0859
40625,C1CN1C1C2CC1CC2,0.0946
40626,C1CN1C1C2CC1OC2,0.0886
40627,C1CN1C1C2CCC1O2,0.0856
40628,C1OC1C1C2CC1CC2,0.0914
40629,C1OC1C1C2CC1OC2,0.0872
40630,C1OC1C1C2CCC1O2,0.0786
40631,C1CC1C1C2CC=CC12,0.0234
40632,C1CC1C1C2OC=NC12,0.0156
40633,C1CN1C1C2CC=CC12,0.0304
40634,C1CN1C1C2OC=NC12,0.0225
40635,C1NC1C1C2C=CCN12,0.0097
40636,C1NC1C1C2OC=NC12,0.0126
40637,C1OC1C1C2C=CCN12,0.0053
40638,C1OC1C1C2CC=CC12,0.0158
40639,C1OC1C1C2OC=NC12,0.0065
40640,C1CC1C1C2CCCC12,0.0829
40641,C1CC1C1C2CCOC12,0.0847
40642,C1CC1C1C2COCC12,0.0824
40643,C1CC1C1C2OCOC12,0.0845
40644,C1CC1N1C2COCC12,0.0957
40645,C1CN1C1C2CCCC12,0.083
40646,C1CN1C1C2CCOC12,0.0806
40647,C1CN1C1C2COCC12,0.0778
40648,C1CN1C1C2OCOC12,0.0738
40649,C1NC1C1C2CCCN12,0.0687
40650,C1OC1C1C2CCCC12,0.0774
40651,C1OC1C1C2CCCN12,0.077
40652,C1OC1C1C2CCOC12,0.0809
40653,C1OC1C1C2COCC12,0.0781
40654,C1OC1C1C2OCOC12,0.0755
40655,C1CC1C1C=CC2CC12,0.0221
40656,C1CC1C1C=CC2NC12,0.0147
40657,C1CC1C1C=CC2OC12,0.0007
40658,C1C2C=CC(C12)N1CC1,0.0181
40659,C1CN1C1C=CC2NC12,0.0084
40660,C1CN1C1C=CC2OC12,-0.0056
40661,C1NC1C1C=CC2CN12,0.0101
40662,C1OC1C1C=CC2CC12,0.0133
40663,C1OC1C1C=CC2CN12,0.004
40664,C1OC1C1C=CC2NC12,0.0057
40665,C1OC1C1C=CC2OC12,-0.0085
40666,C1CC1C1CC11CCC1,0.0927
40667,C1CC1C1CC11CCO1,0.0774
40668,C1CC1C1CC11COC1,0.0715
