smiles,logP
COC1=C(C=C(C=C1)CCNC[C@@H](COC2=CC=C(C=C2)COCC3=NC=CN3)O)OC,1.29
CC(C)CC(NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)NC(=O)C(N)Cc1ccccc1)C(O)=O,-2.23
CCCC[C@@H](CC)COC(=O)C1=CC=CC=C1C(=O)OC[C@H](CC)CCCC,7.88
CCCC[C@H](CC)COC(=O)C1=C(C=CC=C1)C(=O)OC[C@@H](CC)CCCC,7.6
CCCCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCC,8.1
CCCCCC\C=C/CCCCCCCCCC1=CC=CC(O)=C1C(O)=O,4.04
[CH3:1][CH:2]([CH3:3])[CH2:4][C@H:5]([NH:6][C:7](=[O:8])[C@H:9]([CH2:10][C:11]1=[CH:16][CH:15]=[CH:14][CH:13]=[CH:12]1)[NH:17][C:18](=[O:19])[C@@H:20]([NH2:21])[CH:22]([CH3:23])[CH3:24])[C:25](=[O:26])[NH:27][C@H:28]([C@H:29]([CH3:30])[OH:31])[C:32]([OH:33])=[O:34],-1.32
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)NC(C(C)O)C(O)=O,-1.32
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(Cc1ccccc1)C(O)=O,-1.0
CCOc1ccccc1NC(=O)OC2C(CN(CC)CC)C3CCC2(C)C3(C)C,5.8
C1C(CCCCCCC)OC(=O)C1C(=O)Nc2c(C(C)C)cccc2C(C)C,4.72
CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)OC(=O)C)NC(=O)N(C2CCC(N(C2(C)C)[O])(C)C)N=O)OC(=O)C)OC(=O)C,2.27
CCC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O,2.8
CC[C@@H](C)C(=O)O[C@@H]1C[C@H](C)C=C2C=C[C@@H](C)[C@@H](CC[C@H]3C[C@H](O)CC(=O)O3)[C@H]12,4.26
CCC(C)C(=O)OC1CC(C)C=C(C12)C=CC(C)C2CCC3OC(=O)CC(O)C3,4.26
CCC(C)C(=O)OC1C(C)CC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,4.26
[H][C@@]12CC(=O)CC[C@@]1([H])C(C)(C)OC1=CC(=CC(O)=C21)C(C)(C)CCCCCC,6.8
CCCCC\C=C/C\C=C/CCCCCCCC1=CC=CC(O)=C1C(O)=O,3.72
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)CNC(=O)C(CC1=CC=CC=C1)NC(C)=O)C(N)=O,-1.87
CCC(C)C(NC(=O)CNC(=O)C1CCCN1C(=O)C(CC1=CC=C(O)C=C1)NC(C)=O)C(N)=O,-1.65
CCC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)CO,2.7
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C12,4.04
CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)C,4.04
OCCN(CCO)C1=NC2=C(N=C(N=C2N2CCCCC2)N(CCO)CCO)C(=N1)N1CCCCC1,1.5
c1ccc2OCCOCCOCCOCCOCCOCCOCCOCCOCCOc2c1,0.03
BrC1=CC=C(S1)[C@@H]1[C@H](N2[C@H](C=CC3=CC=CC=C23)C1(C#N)C#N)C(=O)C1=CC=CC=C1,5.05
CCCCCCCCCCCCCCCCCCCCCCCC,12.53
CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,9.56
CC(C)CC(NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(NC(C)=O)C(C)C)C(C)C)C(N)=O,-1.23
CCC(C)C(NC(C)=O)C(=O)NC(C(C)CC)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(N)=O,-1.41
CC(C)CC(NC(=O)C(NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)CNC(C)=O)C(C)C)C(N)=O,-1.64
CC(CCC(O)=O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CC(O)C12C,2.8
[H][C@@](C)(CCC(O)=O)[C@@]1([H])CC[C@@]2([H])[C@]3([H])[C@]([H])(O)C[C@]4([H])C[C@]([H])(O)CC[C@]4(C)[C@@]3([H])C[C@]([H])(O)[C@]12C,2.02
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H]([C@@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,2.8
C1C(O)CC2C(O)C(O)C3C4CCC(C(C)CCC(=O)O)C4(C)CCC3C2(C)C1,2.8
[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C,3.5
C[C@H](CCC([O-])=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,3.5
CC(CCC(O)=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,3.5
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C[C@@H]([C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,3.08
CC(CCC(O)=O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,3.08
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,4.15
[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,3.0
[H:25][C@:24]12[CH2:23][CH2:22][C@@H:14]([C@H:15]([CH3:16])[CH2:17][CH2:18][C:19]([OH:21])=[O:20])[C@:12]1([CH3:13])[CH2:11][CH2:10][C@@:8]1([H:9])[C@@:26]2([H:27])[C@H:28]([OH:29])[CH2:30][C@:31]2([H:32])[CH2:1][C@@H:2]([OH:3])[CH2:4][CH2:5][C@@:6]12[CH3:7],4.15
Oc1cc(C(C)(C)CCCCCC)ccc1C2CC(O)CCC2CCCO,6.13
CCC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C)C(=O)CO,2.7
C1C(=O)C=C2CCC3C4CCC(O)(C(=O)COC(=O)CC)C4(C)CC(O)C3C2(C)C1,2.8
CC(C)CC(NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C([NH3+])CC1=CC=C(O)C=C1)C([O-])=O,-1.38
CCCC2C(Cc1ccccc1N(CCN(C)C)C2=O)c3ccc(OC)cc3,5.6
[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CC[C@H](OC(C)=O)C=C3CC[C@@]21[H],5.0
[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C,3.2
CC(=O)OC1(CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C)C(C)=O,3.9
C1C(=O)C=C2C6(CC6)CC3C4CCC5(CCC(=O)O5)C4(C)CCC3C2(C)C1,3.15
CC1=CN(C2CC(N=N#N)C(COC(=O)CCNC(=O)C3(CC4CC5CC(C4)C3)C5)O2)C(=O)NC1=O,2.14
CC1=CN(C2CC(N=[N+]=N)C(COC(=O)CCNC(=O)C34CC5CC(CC(C5)C3)C4)O2)C(=O)NC1=O,2.14
CNC(=O)N(CCCCC(NC(=O)C)C(=O)NCc1ccccc1)Cc2ccccc2,1.99
OC1=C2NC(=O)SC2=C(CCNCCS(=O)(=O)CCCOCCCCC2=CC=CC=C2)C=C1,3.62
c1ccccc1OCC(O)CNCCOc(c2)ccc(c2)OCC(=O)N3CCCCC3,2.6
c1ccccc1CC(=O)N(c2c(C)cccc2C)CCCN3CCCCC3,5.28
[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C,3.5
COC(=O)CNC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.69
CCCCCCC(=O)Oc1ccc2CC5C3C=CC(OS(O)(=O)=O)C4Oc1c2C34CCN5C,0.36
CCCCCCOC(=O)C1=CC=CC=C1C(=O)C1=CC=C(C=C1O)N(CC)CC,6.2
c1ccccc1C(c2ccccc2)=C3CCN(CCOCCOCCO)CC3,3.78
CC(C)C(NC(=O)C(CC1=CNC=N1)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(C)=O)C(N)=O,0.31
CN(N=O)C(=O)N(CCCCC(NC(=O)C)C(=O)NCc1ccccc1)Cc2ccccc2,2.12
CC(=O)C1=CC=C(NC(=O)CNC(=O)CNC(=O)[C@@H]2O[C@@H]3OC(C)(C)O[C@@H]3[C@H]3OC(C)(C)O[C@@H]23)C=C1,3.39
CC(C)C[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](CC2=CC=C(C=C2)O)N,-1.38
CC(C)CC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(N)Cc2ccc(O)cc2)C(O)=O,-1.38
CC(=O)S[C@H]1CC2=CC(=O)CC[C@@]2(C)[C@@H]2CC[C@]3(C)[C@H](CC[C@]33CCOC3=O)[C@@H]12,2.78
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]33CCC(=O)O3)[C@H]12,2.26
CC(=O)S[C@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C,2.26
COC(=O)C1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC33CCC(=O)O3)C12,1.94
[H][C@@]12C[C@@H](C)[C@](C)(C(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,4.2
[H][C@@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC3=CC=CC=C3)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O,3.5
c1cc(C)ccc1COC(=O)C(CC)C(CC2=CN=CN2C)COC(=O)C(C)(C)C,4.55
c1ccccc1COC(=O)C(CC)C(CC2=CN=CN2C)COC(=O)CCCCC,4.75
CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1,5.2
CCCNC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.59
CC(C)NC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.43
COc1cc(OCc2ccccc2CCCN3CCC(O)CC3)cc(OC)c1OC,2.6
N1=C(N)SC=C1CC(=O)NC2C3SCC(CSC4=NN=NN4CCN(C)C)=C(C(=O)OCOC(=O)C(C)(C)C)N3C2=O,1.57
CCOC(=O)C(CC1=CC=C(OC(=O)N(C)C)C=C1)NC(=O)C1N(CSC1(C)C)S(=O)(=O)C1=CN(C)N=C1,2.14
CCCC[C@H](CC)CN1C(SCC(=O)NC2=CC=C(OC)C=C2)=NC2=C1C(=O)N(C)C(=O)N2C,5.51
COC1=CC=CC=C1OCC(O)CN1CCN(CC(=O)NC2=C(C)C=CC=C2C)CC1,2.07
CC(C)(CNCCC1=C2SC(=O)NC2=C(O)C=C1)CSCCOCCC1=C(N)C=CC=C1,3.44
CC(C)(C)c1ccc(cc1)C(CCN2CCCCC2)c3ccccc3,6.83
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,0.6
C1COCCOc2ccccc2OCCOCCOCCOc2ccccc2OCCO1,2.11
[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,1.4
COC(=O)C1CC2=CC(=O)CCC2(C)C2(C)CCC3C(CCC33CCC(=O)O3)C12,1.94
C[C@]12CCC(=O)C=C1C[C@H]([C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]45CCC(=O)O5)C)C(=O)OC,1.94
COC(=O)C(C)=CC3C(C(=O)OCc2cccc(Oc1ccccc1)c2)C3(C)C,6.48
CC(C)=CC3C(C(=O)OCc1cccc(c1)C(=O)c2ccccc2)C3(C)C,6.54
CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O,0.73
CCO[C@@H]1[C@@H]([C@@H]2C[C@H]([C@H]([C@H]3[C@]24[C@H](O1)O[C@@](CC3)(OO4)C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C,0.93
CCC(C)C(NC(=O)C(CCCCN)NC(=O)C)C(=O)NC(Cc1ccccc1)C(=O)N,0.65
CC(C)CC(NC(=O)C)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)N,1.14
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(CCCCN)NC(=O)C)C(=O)N,0.98
[Na+].CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC([O-])=O)[C@H]21,-0.23
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O[Na])C12,-0.23
CC[C@H](C)C(=O)O[C@H]1CCC=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O,3.6
CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C12,3.6
C[C@@H]1CCC2[C@]3(C)COC(C)(C)O[C@H]3CC[C@]2(C)[C@@]11CCC2(COC(=O)C2)O1,4.24
CCO[C@@H]1[C@@H]([C@@H]2C[C@@H]([C@H]([C@H]3[C@]24[C@H](O1)O[C@@](CC3)(OO4)C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C,0.61
CCO[C@@H]1[C@@H]([C@@H]2CC[C@H]([C@H]3[C@]24[C@H](O1)O[C@@](C[C@@H]3O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)(OO4)C)C)C,1.05
CC(C)(C)NC(=O)[C@@H]1CC[C@@H]2[C@H]3CC[C@@H]4NC(=O)C=C[C@@]4(C)[C@@H]3CC[C@@]12C,3.03
C1(OC5OC(C(=O)O)C(O)C(O)C5O)CC(C)(OO2)OC3OC(OCC)C(C)C4C23C1C(C)CC4,1.73
CCO[C@@H]1[C@@H]([C@@H]2CC[C@H]([C@H]3[C@]24[C@H](O1)O[C@@](CC3)(OO4)C)CO[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C,1.73
C1CC(C)(OO2)OC3OC(OCC)C(C)C4C23C1C(C(OC5OC(C(=O)O)C(O)C(O)C5O))CC4,1.05
C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NCC(C)C2,1.0
CCC(C)C(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(=O)NCC(O)=O,-1.49
CCC(C)C(N)C(=O)NC(C(C)CC)C(=O)NCC(=O)NC(Cc1ccccc1)C(O)=O,-0.99
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(Cc1ccccc1)C(O)=O,-0.42
CC(C)CC(NC(C)=O)C(=O)NC(CC(C)C)C(=O)NC(CC1=CC=C(O)C=C1)C(N)=O,-1.34
COc1ccccc1N4CCN(CCNCC(O)CON=C(C2CC2)C3CC3)CC4,3.21
CC(C)CC(NC(=O)C(CC1=CC=CC=C1)NC(=O)C(CCCNC(N)=N)NC(C)=O)C(N)=O,-0.03
CC(C)CC(NC(=O)C)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCNC(=N)N)C(=O)N,-0.12
CC(C)CC(NC(C)=O)C(=O)NC(CCCNC(N)=N)C(=O)NC(CC1=CC=CC=C1)C(N)=O,-0.06
CCC(C)C(NC(=O)C(CCCNC(N)=N)NC(C)=O)C(=O)NC(Cc1ccccc1)C(N)=O,-0.04
CCCCCCCCCCCCCCCC[N+]1=CC=C(C)C=C1C,3.9
CCCCCCCCCCCCCCCC[N+]1=CC(C)=CC(C)=C1,3.35
CCCCCCCCCCCCCCCCCC[N+]1=CC=CC=C1,3.68
[I-].CCCCCCCCCCCCCCCC[n+]1cc(C)c(C)cc1,3.16
[I-].CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1C,3.9
[I-].CCCCCCCCCCCCCCCC[n+]1cc(C)cc(C)c1,3.35
[I-].CCCCCCCCCCCCCCCCCC[n+]1ccccc1,3.68
CC(C)CC(NC(=O)C(NC(=O)C1CCCN1C(=O)C(NC(C)=O)C(C)C)C(C)C)C(N)=O,-1.91
O=C(NCCCCCOCCCN1CCOCC1)NC34CC2CC(CC(C2)C3)C4,2.7
CCCC[C@H](C)C[C@@H](/C=C/[C@@H]1[C@H]2C[C@@H](C[C@H]2C[C@H]1O)CCOCC(=O)OC)O,4.5
CCCCC(C)CC(O)\C=C\C1C(O)CC2CC(CCOCC(=O)OC)CC12,4.5
CCCCC(C)CC(O)C=CC1C(O)CC2CC(CCOCC(=O)OC)CC12,4.5
CCOCCOCCOC1CCC(CC1)NC(=O)NC34CC2CC(CC(C2)C3)C4,2.9
CCCCCCCCC(C)(C)C1=CC(=C(C=C1)[C@H]2CCC[C@H](C2)O)O,8.16
Oc1cc(C(C)(C)CCCCCCCC)ccc1C2CC(O)CCC2,8.16
CCCCCCCOc1ccccc1NC(=O)OC2CCCCC2CN(C)C,6.3
C1CCCCN1CCC(C(=O)N)(c2ccccc2Cl)CCN(C(C)C)C(C)C,4.78
CCCCCCCCCCCC(=O)CC(=O)Nc1c(OC)cc(OC)cc1OC,5.02
CCC(C)C(NC(C)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCNC(N)=N)C(N)=O,-0.05
CCCCCCCCCCCCOC(=O)N(C)SN(C)C(=O)Oc1cc2OCOc2cc1,7.39
[H][C@@]12CC[C@H](C(=O)NC(C)(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])NC(=O)C=C[C@]12C,3.03
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(O)=O,-1.18
[H:26][C@:25]1([OH:27])[CH2:24][C@:22]2([CH3:23])[C@@H:10]([CH2:11][CH2:12][C@:13]2([OH:14])[C:15](=[O:16])[CH2:17][O:18][C:19]([CH3:21])=[O:20])[C@:8]2([H:9])[CH2:7][CH2:6][C:5]3=[CH:4][C:2](=[O:3])[CH2:1][CH2:31][C@@:29]3([CH3:30])[C@@H:28]12,2.19
CCOCCOCCOc4ccc(NC(=O)NC23CC1CC(CC(C1)C2)C3)cc4,3.9
c1cc(C(C)(C)C)ccc1CN(c2ccccc2)CCCCN(C)C,5.53
CC(=O)NC(C)C(=O)NC(CC1=CNc2ccccc12)C(=O)NC(C)C(=O)NC(C)(C)C,1.26
C[C@]12CC[C@H]3[C@H]([C@]1(CC[C@@H]2C4=CC(=O)OC4)O)CC[C@]5([C@@]3(CC[C@@H](C5)O)C=O)O,0.64
C1C(O)CC2(O)CCC3C4(O)CCC(C5=CC(=O)OC5)C4(C)CCC3C2(C(=O))C1,0.64
CC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)CO,2.3
CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C)C(=O)CO,2.3
CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@]12C,2.19
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,2.19
CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3[C@H](O)C[C@@]12C,2.19
[H:11][C@@:10]12[CH2:12][CH2:13][C@@H:14]([C:15](=[O:16])[NH:17][C:18]([CH3:19])([CH3:20])[CH3:21])[C@:22]1([CH3:23])[CH2:24][CH2:25][C@@H:26]1[C@@:8]2([H:9])[CH2:7][CH2:6][C@@:4]2([H:5])[NH:3][C:2](=[O:1])[CH:30]=[CH:29][C@@:27]12[CH3:28],3.03
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC12C,2.19
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,3.08
[CH3:19][C:17](=[O:18])[O:16][CH2:15][C:13](=[O:14])[C@H:12]1[CH2:11][CH2:10][C@H:9]2[C@H:8]3[CH2:7][CH2:6][C:5]4=[CH:4][C:2](=[O:3])[CH2:1][CH2:27][C@@:25]4([CH3:26])[C@@H:24]3[CH2:23][CH2:22][C@@:20]12[CH3:21],3.08
CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,3.08
CC(C)(C)c1cc(C)cc(Cc2cc(C)cc(c2O)C(C)(C)C)c1O,6.25
[H][C@@]12CC[C@](C)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C,4.45
CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C,4.52
C1CCC(CC1)OC(=O)N2C=C(N=C2)C[C@@H](C(=O)N3CCC[C@H]3C(=O)N)NC(=O)[C@@H]4CCC(=O)N4,0.6
N1C(=O)CCC1C(=O)NC(C(=O)N2C(C(=O)N)CCC2)CC3=CN(C(=O)OC4CCCCC4)C=N3,0.6
N1C(=O)CCC1C(=O)NC(C(=O)N2C(C(=O)N)CCC2)CC3=CN(C(=O)OCCCCCC)C=N3,0.71
CCCCCCOC(=O)N1C=C(N=C1)C[C@@H](C(=O)N2CCC[C@H]2C(=O)N)NC(=O)[C@@H]3CCC(=O)N3,0.71
OC(=O)[C@@H]1C[C@H](CN1C(=O)CP(O)(=O)CCCCC1=CC=CC=C1)C1CCCCC1,3.7
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,3.03
CC(C)c1cc(OS(=O)(=O)C2(CCC3CC2=O)C3(C)C)c(C)cc1OCCN(C)C,4.37
CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)OC(=O)C)NC(=O)N(C2CC(N(C2(C)C)[O])(C)C)N=O)OC(=O)C)OC(=O)C,2.25
C[C@]12C[C@H]([C@H]3[C@H]([C@]1(CC[C@@H]2C4=CC(=O)OC4)O)CC[C@]5([C@@]3([C@@H](C[C@@H](C5)O)O)CO)O)O,-0.02
C1C(O)CC2(O)CCC3C4(O)CCC(C5=CC(=O)OC5)C4(C)CC(O)C3C2(CO)C1O,-0.02
C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)OS(=O)(=O)O,-0.14
C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)OS(=O)(=O)O,-0.21
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,2.42
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,2.42
[H][C@]12[C@H](CCC=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,3.95
CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12,3.95
C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@H](CC[C@@]21O)C1COC(=O)C=1,1.1
CC12C(CCC1(O)C1CCC3CC(O)CCC3(C)C1CC2O)C1=CC(=O)OC1,1.1
C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C)[C@@]1(O)C[C@H](O)[C@@H]2C1=CC(=O)OC1,1.6
C1C(O)CC2CCC3C4(O)CC(O)C(C5=CC(=O)OC5)C4(C)CCC3C2(C)C1,1.6
[H][C@]12C[C@@H](O)[C@H](CC[C@@H](O)CCCCC)[C@@]1([H])CC1=C(C2)C(OCC(O)=O)=CC=C1,4.1
C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H](CC[C@@]21O)C1COC(=O)C=1,2.64
[CH3:22][C@@:10]12[CH2:11][CH2:12][C@H:13]3[C@@H:25]([CH2:26][CH2:27][C@@H:19]4[CH2:20][C@@H:17]([OH:18])[CH2:16][CH2:15][C@:14]34[CH3:21])[C@:23]1([OH:24])[CH2:9][CH2:8][C@H:7]2[C:6]1=[CH:5][C:2](=[O:1])[O:3][CH2:4]1,2.64
CC12CCC3C(CCC4CC(O)CCC34C)C1(O)CCC2C1=CC(=O)OC1,2.64
CCCCCCCCCCCCCCCC[N+]1=CC(C)=C(C)C=C1,3.16
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(O)=O,-1.0
COC1=C(OCCNC[C@H](O)COC2=CC=CC3=C2C2=C(N3)C=CC=C2)C=CC=C1,4.11
CC1=CC(C(=O)CN2C(=O)[C@@H]3CC=CC[C@H]3C2=O)=C(C)N1CC1=CC=C2OCOC2=C1,4.38
C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C4=NC=NC(=C4N=C3SCC5=CC=CC=C5)N)O)OP(=O)(O1)OCC6=CC=CC=C6,1.92
Nc1[n]c[n]c2c1[n]c(SCc1ccccc1)[n]2C1OC2COP(=O)(OC2C1O)OCc1ccccc1,1.92
COC1=CC=C(NC(=O)C2=C(N)C3=C(S2)SC(C(=O)NC2=CC=C(OC)C(OC)=C2)=C3N)C=C1OC,4.88
CN1C2=CC=CC=C2C(NCC1=O)(C(OC1=NC(C)=CC(C)=N1)C(O)=O)C1=CC=CC=C1,-2.0
c1cc(c2ccncc2)ccc1C(O)(CN3C=NC=C3)c4ccc(N(C)C)cc4,3.29
O=C(COC1=CC2=CC=CC=C2C=C1)N1CCN(CC1)S(=O)(=O)C1=CC=C2OCCOC2=C1,4.47
O=C(NCCCCNC(=O)\C=C\C1=CC=C2OCOC2=C1)\C=C\C1=CC2=C(OCO2)C=C1,4.59
CC1=CC=NC(=C1)N(C(=O)C1=CC2=C(CCCC2)S1)C(=O)C1=CC2=C(CCCC2)S1,5.76
