,smiles,mu
32608,CCn1cc([nH]c1=O)O,3.1896
32609,CCN1C=C(O)OC1=N,2.0514
32610,CCn1cc(oc1=O)O,3.0477
32611,CCN1C=CC(=N)N=C1,6.5239
32612,CCn1ccc(=O)cc1,7.0512
32613,CCn1ccc(=O)nc1,8.0261
32614,CCN1C=NC(=N)N=C1,7.5304
32615,CCn1cnc(=O)nc1,8.7651
32616,CCn1ccc(c1)C#C,3.2317
32617,CCn1ccc(c1)C#N,6.8992
32618,CCn1cc(nc1)C#C,4.6918
32619,CCn1cc(nc1)C#N,8.0532
32620,CCn1ccc(c1C)C,1.8969
32621,CCn1ccc(c1N)C,1.3735
32622,CCn1ccc(c1O)C,1.017
32623,CCn1ccc(c1C)N,1.4155
32624,CCn1ccc(c1O)N,1.3056
32625,CCn1ccc(c1C)O,1.558
32626,CCn1ccc(c1N)O,0.4633
32627,CCn1ccc(c1O)O,1.3582
32628,CCn1cnc(c1C)C,3.7811
32629,CCn1cnc(c1O)C,2.956
32630,CCn1cnc(c1C)N,3.2878
32631,CCn1cnc(c1O)N,1.8625
32632,CCn1cnc(c1C)O,3.1293
32633,CCn1cnc(c1N)O,2.1588
32634,CCn1cnc(c1O)O,2.043
32635,CCn1ccn(c1=O)C,3.2448
32636,CCn1ccc(c1)C=O,6.0329
32637,CCn1cc(nc1)C=O,7.5689
32638,CCc1ccn(c1)CC,1.9844
32639,CCn1ccc(c1)CO,3.0642
32640,CCn1ccc(c1)NC,1.5571
32641,CCn1ccc(c1)OC,1.6001
32642,CCc1cn(cn1)CC,3.7156
32643,CCn1cc(nc1)CO,2.3993
32644,CCn1cc(nc1)NC,2.9788
32645,CCn1cc(nc1)OC,2.9473
32646,CCn1cccc1C#C,1.919
32647,CCn1cccc1C#N,4.4046
32648,CCn1ccnc1C#C,3.9957
32649,CCn1ccnc1C#N,5.7833
32650,CCn1cncc1C#C,3.6089
32651,CCn1cncc1C#N,3.9521
32652,CCn1cccc1C=O,4.7317
32653,CCn1ccnc1C=O,6.4507
32654,CCn1cncc1C=O,5.2029
32655,CCc1cccn1CC,2.0205
32656,CCn1cccc1CO,3.3049
32657,CCn1cccc1NC,2.2093
32658,CCn1cccc1OC,1.4296
32659,CCc1nccn1CC,3.7312
32660,CCn1ccnc1CO,2.6999
32661,CCn1ccnc1OC,2.508
32662,CCc1cncn1CC,4.0698
32663,CCn1cncc1CO,2.4867
32664,CCn1cncc1OC,3.5116
32665,CCn1ccccc1=O,3.6791
32666,CCn1cccnc1=O,5.5017
32667,CCn1ccncc1=O,4.0305
32668,CCn1cnccc1=O,2.1826
32669,CCN1C=NC=NC1=N,2.6742
32670,CCn1cncnc1=O,4.3601
32671,CCn1ccoc1=NC,2.9333
32672,CCC1CC2=CC=CN12,2.2573
32673,CCC1CC2=CN=CN12,4.3259
32674,CCC1CC2=NC=CN12,4.0574
32675,OCC1CC2=CC=CN12,1.0656
32676,OCC1CC2=CN=CN12,3.0624
32677,OCC1CC2=NC=CN12,2.3387
32678,CCC1CN2C=CC=C12,2.0188
32679,CCC1CN2C=CN=C12,3.5428
32680,CCC1CN2C=NC=C12,4.0915
32681,CNC1CN2C=CN=C12,2.6957
32682,COC1CN2C=CC=C12,1.2129
32683,COC1CN2C=CN=C12,2.6181
32684,COC1CN2C=NC=C12,3.2479
32685,OCC1CN2C=CC=C12,1.9755
32686,OCC1CN2C=CN=C12,3.924
32687,OCC1CN2C=NC=C12,3.3551
32688,CCN=C1C=CNC=N1,5.5417
32689,CCN=C1C=COC=C1,2.0552
32690,CCN=c1ccocn1,2.5178
32691,CCN=C1N=CNC=N1,6.2382
32692,CCN=c1ncocn1,3.3074
32693,CCN=c1[nH]c(co1)C,3.7004
32694,CCN=c1[nH]c(co1)N,4.0405
32695,CCN=c1[nH]c(co1)O,3.7866
32696,CCN=c1[nH]cc(o1)C,3.2878
32697,CCN=c1[nH]cc(o1)N,3.7591
32698,CCN=c1[nH]cc(o1)O,1.9695
32699,CCN=c1occ(o1)C,3.415
32700,CCN=c1occ(o1)N,2.671
32701,CCN=c1occ(o1)O,1.8978
32702,CCN=c1n(cco1)C,2.9767
32703,CCN=c1ccnc[nH]1,2.4312
32704,CCN=C1NC=NC=N1,2.382
32705,CCN=c1cccco1,2.6446
32706,CCN=C1OC=CC=N1,4.1324
32707,CCN=C1OC=CN=C1,2.263
32708,CCN=C1OC=NC=C1,0.6807
32709,CCN=C1OC=NC=N1,2.6849
32710,CNC=Nc1cnco1,5.2937
32711,CNC=Nc1ncco1,3.174
32712,COC=Nc1ccc[nH]1,1.7434
32713,COC=Nc1ccco1,2.7099
32714,COC=Nc1cnc[nH]1,3.3784
32715,COC=Nc1cnco1,4.576
32716,COC=Nc1[nH]ccn1,1.0172
32717,COC=Nc1ncco1,2.4966
32718,COC=Nc1cc[nH]c1,3.8694
32719,COC=Nc1c[nH]cn1,2.2172
32720,COC=Nc1ccoc1,3.0077
32721,COC=Nc1cocn1,2.0733
32722,Cc1cc[nH]c1CCO,1.8735
32723,Cc1c([nH]cn1)CCO,3.3552
32724,Cc1ccoc1CCO,1.3348
32725,Cc1c(ocn1)CCO,1.8351
32726,CCCc1c(cc[nH]1)C,1.6996
32727,CCCc1c(cco1)C,0.6448
32728,CCCc1c(nc[nH]1)C,3.5001
32729,CCCc1c(nco1)C,1.8814
32730,CCCc1c(cc[nH]1)N,1.4645
32731,CCCc1c(cco1)N,1.4473
32732,CCCc1c(nc[nH]1)N,3.029
32733,CCCc1c(nco1)N,1.8898
32734,CCCc1c(cc[nH]1)O,1.4043
32735,CCCc1c(cco1)O,1.5409
32736,CCCc1c(nc[nH]1)O,2.7428
32737,CCCc1c(nco1)O,0.5584
32738,CCNc1c(cc[nH]1)C,1.4138
32739,CCNc1c(cco1)C,1.4431
32740,CCNc1c(nco1)C,2.758
32741,CCNc1c(cco1)N,1.1551
32742,CCNc1c(nco1)N,1.6991
32743,CCNc1c(cc[nH]1)O,0.6426
32744,CCNc1c(cco1)O,0.859
32745,CCNc1c(nc[nH]1)O,1.9689
32746,CCNc1c(nco1)O,1.0333
32747,CCOc1c(cc[nH]1)C,1.99
32748,CCOc1c(cco1)C,1.0819
32749,CCOc1c(nc[nH]1)C,3.709
32750,CCOc1c(nco1)C,2.5371
32751,CCOc1c(cc[nH]1)N,1.2891
32752,CCOc1c(cco1)N,0.6236
32753,CCOc1c(nc[nH]1)N,3.8213
32754,CCOc1c(nco1)N,2.961
32755,CCOc1c(cc[nH]1)O,3.0408
32756,CCOc1c(cco1)O,1.7775
32757,CCOc1c(nc[nH]1)O,2.5617
32758,CCOc1c(nco1)O,1.5512
32759,C[NH2+]CC1=C([O-])C=CO1,4.2123
32760,Cc1cc[nH]c1COC,1.8039
32761,Cc1ccoc1COC,1.1884
32762,Cc1c([nH]cn1)COC,3.6584
32763,Cc1c(ocn1)COC,2.4371
32764,COCc1c(cc[nH]1)N,1.5704
32765,COCc1c(cco1)N,1.0563
32766,COCc1c(nc[nH]1)N,2.8915
32767,COCc1c(nco1)N,2.3088
32768,COCc1c(cc[nH]1)O,0.7987
32769,COCc1c(nc[nH]1)O,2.5438
32770,COCc1c(nco1)O,0.967
32771,c1c[nH]c(c1N)CCO,0.9222
32772,c1[nH]c(c(n1)N)CCO,2.3042
32773,c1coc(c1N)CCO,1.4463
32774,c1nc(c(o1)CCO)N,0.8832
32775,c1c[nH]c(c1O)CCO,1.6115
32776,c1coc(c1O)CCO,2.9802
32777,c1[nH]c(c(n1)O)CCO,1.376
32778,c1nc(c(o1)CCO)O,1.5185
32779,Cc1c(cc[nH]1)CCO,2.602
32780,Cc1c(cco1)CCO,1.233
32781,Cc1c(nc[nH]1)CCO,3.8134
32782,Cc1c(nco1)CCO,1.6034
32783,CCCc1cc[nH]c1C,1.8544
32784,CCCc1c([nH]cn1)C,3.5061
32785,CCCc1ccoc1C,0.6892
32786,CCCc1c(ocn1)C,1.6943
32787,CCCc1cc[nH]c1N,1.0626
32788,CCCc1ccoc1N,1.4555
32789,CCCc1c(ocn1)N,2.5417
32790,CCCc1cc[nH]c1O,0.761
32791,CCCc1c([nH]cn1)O,2.5033
32792,CCNc1cc[nH]c1C,1.373
32793,CCNc1c([nH]cn1)C,3.1524
32794,CCNc1ccoc1C,1.4671
32795,CCNc1c(ocn1)C,1.8468
32796,CCNc1c([nH]cn1)N,2.3767
32797,CCNc1ccoc1N,0.7804
32798,CCNc1c(ocn1)N,2.0144
32799,CCNc1cc[nH]c1O,0.8771
32800,CCNc1c([nH]cn1)O,1.5896
32801,CCNc1ccoc1O,0.7362
32802,CCOc1cc[nH]c1C,1.1394
32803,CCOc1c([nH]cn1)C,2.4924
32804,CCOc1ccoc1C,1.5384
32805,CCOc1c(ocn1)C,0.3995
32806,CCOc1cc[nH]c1N,0.134
32807,CCOc1c([nH]cn1)N,1.5739
32808,CCOc1ccoc1N,0.9413
32809,CCOc1c(ocn1)N,1.0252
32810,CCOc1cc[nH]c1O,0.9401
32811,CCOc1c([nH]cn1)O,1.4014
32812,C[NH2+]CC1=C([O-])OC=C1,3.4151
32813,C[NH2+]CC1=C([O-])OC=N1,0.4557
32814,Cc1c(cc[nH]1)COC,1.3987
32815,Cc1c(nc[nH]1)COC,2.735
32816,Cc1c(cco1)COC,1.357
32817,Cc1c(nco1)COC,1.321
32818,COCc1cc[nH]c1N,1.4606
32819,COCc1ccoc1N,1.6526
32820,COCc1c(ocn1)N,2.2063
32821,COCc1cc[nH]c1O,1.0882
32822,c1c[nH]c(c1CCO)N,0.8507
32823,c1coc(c1CCO)N,1.9871
32824,c1nc(c(o1)N)CCO,2.5023
32825,[NH3+]CCC1=C([O-])OC=C1,4.4805
32826,[NH3+]CCC1=C([O-])OC=N1,4.299
32827,c1c[nH]c(c1CCO)O,2.1985
32828,c1[nH]c(c(n1)CCO)O,1.6526
32829,Cc1cc([nH]c1)CCO,1.9905
32830,Cc1c[nH]c(n1)CCO,2.212
32831,Cc1cc(oc1)CCO,1.3801
32832,Cc1coc(n1)CCO,0.9115
32833,CCCc1cc(c[nH]1)C,1.701
32834,CCCc1cc(co1)C,0.5769
32835,CCCc1cc(c[nH]1)N,1.693
32836,CCCc1cc(co1)N,1.527
32837,CCCc1cc(c[nH]1)O,1.9209
32838,CCCc1cc(co1)O,1.982
32839,CCCc1[nH]cc(n1)C,3.0876
32840,CCCc1nc(co1)C,1.071
32841,CCCc1nc(co1)N,1.1447
32842,CCCc1[nH]cc(n1)O,2.8074
32843,CCCc1nc(co1)O,1.2664
32844,CCNc1cc(c[nH]1)C,1.3936
32845,CCNc1cc(co1)C,1.4302
32846,CCNc1cc(c[nH]1)N,1.5609
32847,CCNc1cc(co1)N,2.114
32848,CCNc1cc(c[nH]1)O,2.6664
32849,CCNc1cc(co1)O,2.8514
32850,CCNc1nc(co1)C,1.7313
32851,CCNc1nc(co1)N,1.1491
32852,CCNc1[nH]cc(n1)O,3.7771
32853,CCNc1nc(co1)O,2.6959
32854,CCOc1cc(c[nH]1)C,1.175
32855,CCOc1cc(co1)C,0.8401
32856,CCOc1cc(c[nH]1)N,1.4469
32857,CCOc1cc(co1)N,1.1107
32858,CCOc1cc(c[nH]1)O,2.3878
32859,CCOc1[nH]cc(n1)C,1.968
32860,CCOc1nc(co1)C,2.5014
32861,CCOc1[nH]cc(n1)N,1.7804
32862,CCOc1nc(co1)N,2.1982
32863,CCOc1[nH]cc(n1)O,2.3016
32864,CCOc1nc(co1)O,2.2849
32865,C[NH2+]CC1=CC([O-])=CO1,5.9278
32866,Cc1coc(n1)CNC,1.6923
32867,CNCc1nc(co1)N,2.2226
32868,CNCc1nc(co1)O,1.4029
32869,Cc1cc([nH]c1)COC,1.7544
32870,Cc1cc(oc1)COC,1.1661
32871,COCc1cc(c[nH]1)N,1.4093
32872,COCc1cc(co1)N,1.0995
32873,COCc1cc(c[nH]1)O,2.4765
32874,Cc1c[nH]c(n1)COC,2.8922
32875,Cc1coc(n1)COC,1.0052
32876,COCc1[nH]cc(n1)N,2.4743
32877,COCc1nc(co1)N,0.4665
32878,COCc1[nH]cc(n1)O,3.1847
32879,COCc1nc(co1)O,1.6402
32880,c1c(c[nH]c1CCO)N,2.7279
32881,c1c(nc([nH]1)CCO)N,2.5773
32882,c1c(coc1CCO)N,1.2408
32883,c1c(nc(o1)CCO)N,1.8096
32884,[NH3+]CCC1=CC([O-])=CO1,11.4378
32885,c1c(c[nH]c1CCO)O,1.7451
32886,c1c(nc([nH]1)CCO)O,1.7578
32887,c1c(nc(o1)CCO)O,1.4954
32888,CCCc1ccn(c1)C,1.9543
32889,CCCc1cn(cn1)C,3.6026
32890,CCNc1ccn(c1)C,1.4983
32891,CCNc1cn(cn1)C,2.9152
32892,CCOc1ccn(c1)C,1.4235
32893,CCOc1cn(cn1)C,2.7292
32894,Cn1ccc(c1)CCO,2.7082
32895,Cn1cc(nc1)CCO,4.0205
32896,Cn1ccc(c1)COC,0.9889
32897,Cn1cc(nc1)COC,2.6546
32898,Cc1ccc([nH]1)CCO,2.2038
32899,Cc1ccc(o1)CCO,1.4796
32900,Cc1cnc(o1)CCO,1.0199
32901,Cc1ncc(o1)CCO,2.1194
32902,CCCc1ccc([nH]1)C,1.8402
32903,CCCc1ccc(o1)C,0.1371
32904,CCCc1ccc([nH]1)N,1.3664
32905,CCCc1ccc(o1)N,1.4558
32906,CCCc1ccc([nH]1)O,0.8187
32907,CCCc1cnc(o1)C,1.8531
32908,CCCc1cnc(o1)N,2.0858
32909,CCCc1cnc([nH]1)O,2.333
32910,CCCc1cnc(o1)O,0.8098
32911,CCCc1ncc(o1)C,1.8115
32912,CCCc1ncc(o1)N,2.6622
32913,CCCc1[nH]c(cn1)O,2.5852
32914,CCNc1ccc([nH]1)C,1.3927
32915,CCNc1ccc(o1)C,1.1996
32916,CCNc1ccc([nH]1)N,0.5708
32917,CCNc1ccc(o1)N,2.0274
32918,CCNc1ccc([nH]1)O,0.2474
32919,CCNc1cnc(o1)C,2.6965
32920,CCNc1cnc(o1)N,2.6929
32921,CCNc1cnc([nH]1)O,2.1289
32922,CCNc1cnc(o1)O,1.8024
32923,CCNc1ncc(o1)C,1.8522
32924,CCNc1ncc(o1)N,2.8885
32925,CCNc1[nH]c(cn1)O,2.2747
32926,CCOc1ccc([nH]1)C,1.1288
32927,CCOc1ccc(o1)C,1.2231
32928,CCOc1ccc([nH]1)N,1.367
32929,CCOc1ccc(o1)N,2.2332
32930,CCOc1ccc([nH]1)O,1.4102
32931,CCOc1cnc([nH]1)C,3.566
32932,CCOc1cnc(o1)C,2.7083
32933,CCOc1cnc(o1)N,2.2236
32934,CCOc1cnc([nH]1)O,2.5331
32935,CCOc1cnc(o1)O,1.6148
32936,CCOc1[nH]c(cn1)C,2.3113
32937,CCOc1ncc(o1)C,0.2619
32938,CCOc1[nH]c(cn1)N,1.8168
32939,CCOc1ncc(o1)N,1.2917
32940,CCOc1[nH]c(cn1)O,1.3438
32941,C[NH2+]CC1=CC=C([O-])O1,3.157
32942,C[NH2+]CC1=CN=C([O-])O1,4.2906
32943,Cc1cnc(o1)CNC,2.4113
32944,CNCc1ncc(o1)N,3.4111
32945,Cc1ccc([nH]1)COC,1.7759
32946,Cc1ccc(o1)COC,0.8626
32947,COCc1ccc([nH]1)N,1.0462
32948,COCc1ccc(o1)N,0.7197
32949,COCc1ccc([nH]1)O,0.5356
32950,Cc1[nH]c(cn1)COC,3.6257
32951,Cc1ncc(o1)COC,2.0421
32952,COCc1cnc(o1)N,1.6469
32953,COCc1cnc([nH]1)O,0.9596
32954,Cc1cnc([nH]1)COC,3.2218
32955,Cc1cnc(o1)COC,1.5641
32956,COCc1[nH]c(cn1)N,2.6825
32957,COCc1ncc(o1)N,2.5937
32958,COCc1[nH]c(cn1)O,2.0916
32959,c1cc([nH]c1CCO)N,1.7588
32960,c1cc(oc1CCO)N,1.6779
32961,c1c(oc(n1)CCO)N,2.068
32962,c1c(oc(n1)N)CCO,2.0321
32963,[NH3+]CCC1=CC=C([O-])O1,5.0265
32964,[NH3+]CCC1=NC=C([O-])O1,5.5929
32965,c1cc([nH]c1CCO)O,1.788
32966,c1c([nH]c(n1)O)CCO,2.4794
32967,c1c(oc(n1)O)CCO,1.2632
32968,c1c([nH]c(n1)CCO)O,1.9885
32969,CCCc1cccn1C,2.001
32970,CCCc1cncn1C,4.0104
32971,CCCc1nccn1C,3.6435
32972,CCNc1cccn1C,1.5987
32973,CCOc1cccn1C,2.1023
32974,CCOc1cncn1C,3.9412
32975,CCOc1nccn1C,2.4848
32976,Cn1cccc1CCO,0.9079
32977,Cn1ccnc1CCO,2.507
32978,Cn1cncc1CCO,2.6301
32979,Cn1cccc1COC,2.9586
32980,Cn1cncc1COC,4.1159
32981,Cn1ccnc1COC,2.7059
32982,CCCc1ccccc1,0.3199
32983,CCCc1ccncc1,2.655
32984,CCCc1cccnc1,2.3483
32985,CCCc1cnccn1,0.6746
32986,CCCc1cncnc1,2.8092
32987,CCCc1ccccn1,1.6714
32988,CCCc1ncccn1,1.5322
32989,CCCc1cnccn1,0.675
32990,CCCc1ccncn1,2.37
32991,CCCc1ncncn1,0.9747
32992,CCNc1ccccc1,1.8688
32993,CCNc1cccnc1,3.4841
32994,CCNc1cnccn1,2.6043
32995,CCNc1cncnc1,4.3496
32996,CCNc1ccccn1,1.9702
32997,CCNc1ncccn1,0.452
32998,CCNc1cnccn1,2.6039
32999,CCNc1ccncn1,4.2489
33000,CCNc1ncncn1,2.8416
33001,CCOc1ccccc1,1.2966
33002,CCOc1ccncc1,3.3838
33003,CCOc1cccnc1,2.0473
33004,CCOc1cnccn1,1.7792
33005,CCOc1cncnc1,3.4755
33006,CCOc1ccccn1,0.4893
33007,CCOc1ncccn1,1.7805
33008,CCOc1cnccn1,1.7792
33009,CCOc1ccncn1,2.2053
33010,CCOc1ncncn1,2.0349
33011,CNCc1ncccn1,2.7516
33012,CNCc1ncncn1,0.4465
33013,COCc1ccccc1,1.2319
33014,COCc1ccncc1,3.4465
33015,COCc1cccnc1,2.5022
33016,COCc1cnccn1,1.5784
33017,COCc1cncnc1,3.5786
33018,COCc1ccccn1,0.9393
33019,COCc1ncccn1,1.4461
33020,COCc1cnccn1,1.5784
33021,COCc1ccncn1,2.6974
33022,COCc1ncncn1,1.5977
33023,c1ccc(cc1)CCO,1.3416
33024,c1cnccc1CCO,2.3173
33025,c1cc(cnc1)CCO,2.3797
33026,c1cnc(cn1)CCO,1.3934
33027,c1c(cncn1)CCO,2.4736
33028,c1ccnc(c1)CCO,1.9407
33029,c1cnc(nc1)CCO,2.6534
33030,c1cnc(cn1)CCO,1.3934
33031,c1cncnc1CCO,1.3207
33032,c1ncnc(n1)CCO,1.4192
33033,CCCC1=CNC(=N)O1,3.4562
33034,CCCc1c[nH]c(=O)[nH]1,4.0549
33035,CCCc1c[nH]c(=O)o1,4.6427
33036,CCCC1=COC(=N)N1,3.8529
33037,CCCC1=COC(=N)O1,3.8601
33038,CCCc1coc(=O)[nH]1,5.3129
33039,CCCc1coc(=O)o1,4.9383
33040,CCNC1=CNC(=N)O1,4.185
33041,CCNc1c[nH]c(=O)o1,5.2192
33042,CCNC1=COC(=N)O1,4.5779
33043,CCNc1coc(=O)[nH]1,5.8043
33044,CCNc1coc(=O)o1,5.7825
33045,CCOC1=CNC(=N)O1,3.1484
33046,CCOc1c[nH]c(=O)[nH]1,3.9544
33047,CCOc1c[nH]c(=O)o1,4.0855
33048,CCOC1=COC(=N)N1,3.5198
33049,CCOC1=COC(=N)O1,3.4726
33050,CCOc1coc(=O)[nH]1,5.2951
33051,CCOc1coc(=O)o1,4.777
33052,COCC1=CNC(=N)O1,3.5259
33053,COCc1c[nH]c(=O)[nH]1,4.2866
33054,COCc1c[nH]c(=O)o1,4.5182
33055,COCC1=COC(=N)N1,4.3553
33056,COCC1=COC(=N)O1,3.9354
33057,COCc1coc(=O)[nH]1,5.8632
33058,COCc1coc(=O)o1,5.2536
33059,OCCC1=CNC(=N)O1,2.4104
33060,c1c([nH]c(=O)[nH]1)CCO,3.504
33061,c1c(oc(=O)[nH]1)CCO,3.6492
33062,OCCC1=COC(=N)N1,3.2702
33063,OCCC1=COC(=N)O1,2.7327
33064,c1c([nH]c(=O)o1)CCO,4.7569
33065,c1c(oc(=O)o1)CCO,3.7722
33066,Cc1cc(c[nH]1)CCO,2.6907
33067,Cc1cc(co1)CCO,1.5826
33068,Cc1[nH]cc(n1)CCO,3.8246
33069,Cc1nc(co1)CCO,1.6934
33070,CCCc1cc([nH]c1)C,1.8821
33071,CCCc1c[nH]c(n1)C,3.2608
33072,CCCc1cc([nH]c1)N,1.6178
33073,CCCc1cc([nH]c1)O,0.9903
33074,CCCc1c[nH]c(n1)O,1.9341
33075,CCCc1cc(oc1)C,0.6491
33076,CCCc1coc(n1)C,0.9357
33077,CCCc1cc(oc1)N,1.4968
33078,CCCc1coc(n1)N,1.545
33079,CCCc1coc(n1)O,2.505
33080,CCNc1cc([nH]c1)C,1.3758
33081,CCNc1c[nH]c(n1)C,2.5896
33082,CCNc1cc([nH]c1)N,1.6019
33083,CCNc1cc([nH]c1)O,0.7956
33084,CCNc1c[nH]c(n1)O,1.4118
33085,CCNc1cc(oc1)C,1.4644
33086,CCNc1coc(n1)C,1.1216
33087,CCNc1cc(oc1)N,1.132
33088,CCNc1coc(n1)N,0.3955
33089,CCNc1coc(n1)O,2.1945
33090,CCOc1cc([nH]c1)C,2.2402
33091,CCOc1c[nH]c(n1)C,2.5533
33092,CCOc1cc([nH]c1)N,1.6612
33093,CCOc1c[nH]c(n1)N,2.6756
33094,CCOc1cc([nH]c1)O,0.965
33095,CCOc1c[nH]c(n1)O,1.3028
33096,CCOc1cc(oc1)C,0.5851
33097,CCOc1coc(n1)C,0.6666
33098,CCOc1cc(oc1)N,1.141
33099,CCOc1coc(n1)N,1.859
33100,C[NH2+]CC1=COC([O-])=C1,4.4091
33101,C[NH2+]CC1=COC([O-])=N1,5.7349
33102,Cc1cc(c[nH]1)COC,1.0059
33103,Cc1[nH]cc(n1)COC,2.288
33104,COCc1cc([nH]c1)N,1.301
33105,COCc1cc([nH]c1)O,0.9739
33106,COCc1c[nH]c(n1)O,0.9683
33107,Cc1cc(co1)COC,1.5545
33108,Cc1nc(co1)COC,0.3174
33109,COCc1cc(oc1)N,1.9644
33110,COCc1coc(n1)N,1.1512
33111,c1c(c[nH]c1N)CCO,2.2314
33112,c1c(coc1N)CCO,1.75
33113,c1c(nc(o1)N)CCO,2.939
33114,[NH3+]CCC1=COC([O-])=C1,5.5912
33115,[NH3+]CCC1=COC([O-])=N1,6.9972
33116,c1c(c[nH]c1O)CCO,2.0544
33117,c1c(nc([nH]1)O)CCO,2.6427
33118,c1c(nc(o1)O)CCO,2.5521
33119,Cc1c[nH]cc1CCO,2.4887
33120,Cc1cocc1CCO,1.4659
33121,CCCc1c[nH]cc1C,1.6737
33122,CCCc1c[nH]cc1N,1.8602
33123,CCCc1c[nH]cc1O,1.7639
33124,CCCc1cocc1C,1.0295
33125,CCCc1cocc1N,1.7751
33126,CCNc1c[nH]cc1C,1.2771
33127,CCNc1c[nH]cc1N,1.1071
33128,CCNc1c[nH]cc1O,2.8467
33129,CCNc1cocc1C,1.8854
33130,CCNc1cocc1N,2.2329
33131,CCOc1c[nH]cc1C,2.0968
33132,CCOc1c[nH]cc1N,1.4748
33133,CCOc1c[nH]cc1O,2.7269
33134,CCOc1cocc1C,1.1827
33135,CCOc1cocc1N,1.9232
33136,C[NH2+]CC1=COC=C1[O-],3.4604
33137,Cc1c[nH]cc1COC,0.7257
33138,COCc1c[nH]cc1N,1.2867
33139,COCc1c[nH]cc1O,1.855
33140,Cc1cocc1COC,1.9827
33141,COCc1cocc1N,2.4929
33142,c1c(c(c[nH]1)N)CCO,1.7187
33143,c1c(c(co1)N)CCO,2.1188
33144,[NH3+]CCC1=COC=C1[O-],4.5845
33145,c1c(c(c[nH]1)O)CCO,3.1319
33146,Cc1ccn(c1)CCO,1.8399
33147,Cc1cn(cn1)CCO,3.471
33148,CCCn1ccc(c1)C,1.9603
33149,CCCn1ccc(c1)N,1.7649
33150,CCCn1ccc(c1)O,1.834
33151,CCCn1cc(nc1)C,3.7815
33152,CCCn1cc(nc1)N,3.2836
33153,CCCn1cc(nc1)O,3.2934
33154,c1cn(cc1N)CCO,2.6724
33155,c1c(ncn1CCO)N,2.6601
33156,c1cn(cc1O)CCO,1.8557
33157,c1c(ncn1CCO)O,2.8982
33158,Cc1cccn1CCO,1.9776
33159,Cc1cncn1CCO,3.8273
33160,Cc1nccn1CCO,3.5114
33161,CCCn1cccc1C,2.1484
33162,CCCn1cccc1N,1.6058
33163,CCCn1cccc1O,1.273
33164,CCCn1ccnc1C,3.9162
33165,CCCn1ccnc1O,2.6216
33166,CCCn1cncc1C,4.2061
33167,CCCn1cncc1O,3.3881
33168,c1cc(n(c1)CCO)N,3.591
33169,c1cc(n(c1)CCO)O,2.0224
33170,c1cn(c(n1)O)CCO,1.8886
33171,c1c(n(cn1)CCO)O,3.5972
33172,CCCn1cc[nH]c1=O,3.4088
33173,CCCN1C=COC1=N,3.0103
33174,CCCn1ccoc1=O,4.6208
33175,c1cn(c(=O)[nH]1)CCO,2.9799
33176,OCCN1C=COC1=N,2.9887
33177,c1coc(=O)n1CCO,4.6681
33178,CCCN=c1[nH]cco1,3.0733
33179,CCCN=c1occo1,3.0109
33180,c1coc(=NCCO)[nH]1,5.2312
33181,c1coc(=NCCO)o1,5.0675
33182,CCCCc1ccc[nH]1,1.8786
33183,CCCCc1ccco1,0.4795
33184,CCCCc1cnc[nH]1,3.8589
33185,CCCCc1cnco1,2.23
33186,CCCCc1[nH]ccn1,3.3842
33187,CCCCc1ncco1,1.4179
33188,CCCNc1ccc[nH]1,1.5574
33189,CCCNc1ccco1,1.5659
33190,CCCNc1cnco1,3.2711
33191,CCCNc1ncco1,1.8865
33192,CCCOc1ccc[nH]1,1.3165
33193,CCCOc1ccco1,1.1869
33194,CCCOc1cnc[nH]1,3.5123
33195,CCCOc1cnco1,3.0353
33196,CCCOc1[nH]ccn1,2.2785
33197,CCCOc1ncco1,0.5807
33198,CCNCc1ncco1,1.9766
33199,CCOCc1ccc[nH]1,2.0226
33200,CCOCc1ccco1,0.9916
33201,CCOCc1cnc[nH]1,4.5916
33202,CCOCc1cnco1,2.9013
33203,CCOCc1[nH]ccn1,3.3706
33204,CCOCc1ncco1,0.9169
33205,COCCc1ccc[nH]1,1.9361
33206,COCCc1ccco1,0.9751
33207,COCCc1cnc[nH]1,3.6871
33208,COCCc1cnco1,1.9907
33209,COCCc1[nH]ccn1,2.7054
33210,COCCc1ncco1,0.5643
33211,c1cc([nH]c1)CCCO,2.2967
33212,c1cc(oc1)CCCO,1.5804
33213,c1c([nH]cn1)CCCO,4.2163
33214,c1c(ocn1)CCCO,3.0248
33215,c1cnc([nH]1)CCCO,2.3018
33216,c1coc(n1)CCCO,1.5734
33217,c1cc([nH]c1)NCCO,1.8801
33218,c1cc(oc1)NCCO,2.3189
33219,c1c(ocn1)NCCO,4.3339
33220,c1coc(n1)NCCO,2.501
33221,c1cc([nH]c1)OCCO,1.3045
33222,c1cc(oc1)OCCO,1.2648
33223,c1c([nH]cn1)OCCO,2.7271
33224,c1c(ocn1)OCCO,2.0001
33225,c1cnc([nH]1)OCCO,2.7606
33226,c1coc(n1)OCCO,1.3488
33227,CCCCc1cc[nH]c1,1.7856
33228,CCCCc1c[nH]cn1,3.3169
33229,CCCCc1ccoc1,0.8701
33230,CCCCc1cocn1,1.1987
33231,CCCNc1cc[nH]c1,1.3301
33232,CCCNc1c[nH]cn1,2.6948
33233,CCCNc1ccoc1,1.8502
33234,CCCNc1cocn1,1.7741
