,smiles,homo
41551,C1OC2C1C1C3OC2C13,-0.2314
41552,C1OC2C3C4C(CN34)C12,-0.2286
41553,C1OC2C3C4CC(C12)N34,-0.2388
41554,C1OC2C3C4CC(C34)C12,-0.2391
41555,C1OC2C3C4CN(C34)C12,-0.2241
41556,C1OC2C3C4OC(C34)C12,-0.2287
41557,C1OC2C3CC4C3N4C12,-0.2398
41558,C1CC2C1C1CC2C=C1,-0.2332
41559,C1CC2C1C1OC2C=C1,-0.2427
41560,C1OC2C1C1CC2C=C1,-0.236
41561,C1OC2C1C1OC2C=C1,-0.2446
41562,C1CC2C1C1CC=CC21,-0.2318
41563,C1CC2C1C1OC=NC21,-0.2425
41564,C1OC2C1C1C=CCC21,-0.2331
41565,C1OC2C1C1CC=CC21,-0.2296
41566,C1OC2C1C1N=COC21,-0.2402
41567,C1OC2C1C1OC=NC21,-0.2425
41568,C1OC2C1N1C=NCC21,-0.2241
41569,C1OC2C1N1CC=CC21,-0.2117
41570,C1CC2C1C1CCC2C1,-0.2697
41571,C1CC2C1C1CCC2O1,-0.2488
41572,C1CC2C1C1COC2C1,-0.2368
41573,C1CC2C1C1COC2O1,-0.2519
41574,C1OC2C1C1CC2CO1,-0.2435
41575,C1OC2C1C1CCC2C1,-0.2422
41576,C1OC2C1C1CCC2O1,-0.2467
41577,C1OC2C1C1COC2C1,-0.2356
41578,C1OC2C1C1COC2O1,-0.2488
41579,C1OC2C1C1OCC2O1,-0.2544
41580,C1CC2C1C1CCC=C21,-0.221
41581,C1CC2C1C1OCC=C21,-0.2269
41582,C1OC2C1C1=CCCC21,-0.2268
41583,C1OC2C1C1=CCOC21,-0.2261
41584,C1OC2C1C1CCC=C21,-0.2289
41585,C1OC2C1C1OCC=C21,-0.2355
41586,C1OC2C1N1CCN=C21,-0.2219
41587,C1CC2C1C1CCCC21,-0.2522
41588,C1CC2C1C1CCOC21,-0.2359
41589,C1CC2C1C1COCC21,-0.2423
41590,C1CC2C1C1OCOC21,-0.2452
41591,C1CN2C1C1OCCC21,-0.2088
41592,C1OC2C1C1CCCC21,-0.2408
41593,C1OC2C1C1CCOC21,-0.2281
41594,C1OC2C1C1COCC21,-0.2403
41595,C1OC2C1C1OCCC21,-0.2418
41596,C1OC2C1C1OCOC21,-0.2394
41597,C1OC2C1N1CCCC21,-0.2076
41598,C1CC2C1C21CC=CC1,-0.2313
41599,C1CC2C1C21CN=CO1,-0.2329
41600,C1OC2C1C21CC=CC1,-0.2286
41601,C1OC2C1C21CN=CO1,-0.2303
41602,C1CC2C1C21CCC=C1,-0.2153
41603,C1CC2C1C21COC=N1,-0.2272
41604,C1CC2C1C21OCC=C1,-0.2093
41605,C1OC2C1C21CCC=C1,-0.2118
41606,C1OC2C1C21COC=N1,-0.224
41607,C1OC2C1C21OCC=C1,-0.2061
41608,C1CC2C1C21CCCC1,-0.2441
41609,C1CC2C1C21CCCO1,-0.2227
41610,C1CC2C1C21CCOC1,-0.2471
41611,C1CC2C1C21COCO1,-0.2404
41612,C1CN2C1C21CCOC1,-0.2312
41613,C1OC2C1C21CCCC1,-0.2264
41614,C1OC2C1C21CCCO1,-0.2105
41615,C1OC2C1C21CCOC1,-0.2352
41616,C1OC2C1C21COCO1,-0.2257
41617,C1CC2=CC3COC3C12,-0.2277
41618,C1CC2=CC3OCC3C12,-0.2339
41619,C1CC2C1C=C1CCC21,-0.2207
41620,C1CC2C1C=C1COC21,-0.2352
41621,C1CC2C1N=C1OCC21,-0.2455
41622,C1NC2=NC3COC3C12,-0.2313
41623,C1OC2C1C=C1COC21,-0.2391
41624,C1OC2C1N=C1OCC21,-0.2523
41625,C1OC2C=C3COC3C12,-0.2468
41626,C1CC2C1CC1CCC21,-0.2726
41627,C1CC2C1CC1COC21,-0.2428
41628,C1CC2C1CC1OCC21,-0.2427
41629,C1CC2C1OC1CCC21,-0.2348
41630,C1CC2C1OC1COC21,-0.2453
41631,C1OC2C1CC1COC21,-0.2372
41632,C1OC2C1CC1OCC21,-0.2462
41633,C1OC2C1NC1COC21,-0.2297
41634,C1OC2C1OC1COC21,-0.249
41635,C1OC2CC3OCC3C12,-0.238
41636,C1CC2C3C4C(N24)C3=C1,-0.2181
41637,C1CC2C3C4C2C(=N1)N34,-0.2255
41638,C1CC2C3C4C3C(=C1)C24,-0.2071
41639,C1CC2C3C4N3C2C4=C1,-0.2137
41640,C1CN2C3C4C3C(=C1)C24,-0.201
41641,C1OC2C3C4C3C(=C1)C24,-0.2192
41642,C1OC2C3C4N3C2C4=C1,-0.2273
41643,C1CC2C3C4C(C1)C2N34,-0.2358
41644,C1CC2C3C4C(C3O1)N24,-0.2338
41645,C1CC2C3C4C(O1)C2N34,-0.2439
41646,C1CC2C3C4C2C(C1)N34,-0.2309
41647,C1CC2C3C4C3C2C4C1,-0.2394
41648,C1CC2C3C4C3C2C4O1,-0.2369
41649,C1CN2C3C4C3C2C4O1,-0.2041
41650,C1OC2C3C4C(O1)C2N34,-0.2621
41651,C1OC2C3C4C3C2C4O1,-0.2486
41652,C1OCC2C3C4C(C13)N24,-0.2361
41653,C1OCC2C3C4C1C2N34,-0.236
41654,C1OCC2C3C4C3C2C14,-0.2418
41655,C1OCC2C3C4C3N2C14,-0.2263
41656,C1CC2C3C4C1C2CN34,-0.2348
41657,C1CC2C3C4CC2C1C34,-0.2552
41658,C1CC2C3C4OC2C1C34,-0.2283
41659,C1CC2C3CC4C(C13)N24,-0.2327
41660,C1OC2C3C4C1C2CN34,-0.2329
41661,C1OC2C3C4CC2C1C34,-0.2301
41662,C1OC2C3C4CC2C1N34,-0.2406
41663,C1OC2C3C4OC2C1C34,-0.2228
41664,C1CC2C3C=CC(=C1)C23,-0.1954
41665,C1OC2C3C=CC(=C1)C23,-0.2
41666,C1CC2C3C=CC(C1)C23,-0.2221
41667,C1CC2C3C=CC(O1)C23,-0.23
41668,C1CC2C=CC3C(O1)C23,-0.2239
41669,C1CN2C3C=CC(O1)C23,-0.2273
41670,C1CN2C=NC3C(O1)C23,-0.2155
41671,C1OC2C3C=CC(O1)C23,-0.2361
41672,C1OCC2C=CC3C1C23,-0.2298
41673,C1OCC2C=CC3C1N23,-0.2219
41674,C1OCC2N=CN3C1C23,-0.2479
41675,C1CC2C3C=CC2C3C1,-0.2174
41676,C1CC2C3C=CC2C3O1,-0.2222
41677,C1CN2C3C=CC2C3O1,-0.2065
41678,C1OC2C3C=CC2C3O1,-0.2307
41679,C1OCC2C3C=CC2C13,-0.225
41680,C1CC23CC=CC2C3O1,-0.2122
41681,C1CC23OC=NC2C3O1,-0.2235
41682,C1CC2C3C=CCC23C1,-0.221
41683,C1CC2C3C=CCC23O1,-0.2175
41684,C1CC2C3N=COC23C1,-0.2357
41685,C1OC2C3C=CCC23O1,-0.2245
41686,C1OCC23CC=CC2C13,-0.2296
41687,C1OCC23CN=CN2C13,-0.241
41688,C1OCC23OC=NC2C13,-0.2467
41689,C1CC2C1CC1CC2O1,-0.2341
41690,C1CC2C1OC1CN2C1,-0.208
41691,C1CC2C3CC(C3)CC12,-0.2632
41692,C1CC2C3CC(C3)OC12,-0.2321
41693,C1OC2C1CC1CC2O1,-0.2286
41694,C1OC2C3CC(C3)CC12,-0.2391
41695,C1OC2C3CC(C3)OC12,-0.244
41696,C1OC2CC3CC(C3)C12,-0.2386
41697,C1OC2CC3CC(O3)C12,-0.2366
41698,C1CC2C3CC1C2C=C3,-0.227
41699,C1CC2C3OC1C2C=C3,-0.2337
41700,C1OC2C3CC1C2C=C3,-0.2343
41701,C1OC2C3OC1C2C=C3,-0.2321
41702,C1OC2CC3C=CC2C13,-0.2242
41703,C1OC2OC3C=CC2C13,-0.2355
41704,C1CC23C=CCC2C3O1,-0.2094
41705,C1CC23N=COC2C3O1,-0.2225
41706,C1CC2C3CC=CC23C1,-0.2138
41707,C1CC2C3CC=CC23O1,-0.2081
41708,C1CC2C3OC=NC23C1,-0.2327
41709,C1OC2C3CC=CC23O1,-0.2129
41710,C1OCC23C=CCC2C13,-0.2235
41711,C1OCC23C=CCN2C13,-0.2144
41712,C1OCC23N=COC2C13,-0.2434
41713,C1CC2C3CC=CC2C13,-0.2248
41714,C1CC2C3OC=NC2C13,-0.2405
41715,C1OC2C3CC=CC2C13,-0.2189
41716,C1OC2C3OC=NC2C13,-0.2288
41717,C1CC2C3CC1C2CO3,-0.2346
41718,C1CC2C3CCC2C1C3,-0.2756
41719,C1CC2C3CCC2C1O3,-0.2307
41720,C1CC2C3COC2C1C3,-0.2304
41721,C1CC2C3COC2C1O3,-0.2303
41722,C1CC2C3OCC2C1O3,-0.2452
41723,C1CN2CC3OCC2C13,-0.2235
41724,C1OC2C3CC1C2CO3,-0.2298
41725,C1OC2C3COC2C1C3,-0.2317
41726,C1OC2C3COC2C1N3,-0.2209
41727,C1OC2C3COC2C1O3,-0.2369
41728,C1OC2C3OCC2C1O3,-0.2386
41729,C1OC2CC3OCC2C13,-0.2417
41730,C1CC23CCOC2C3O1,-0.2135
41731,C1CC23COCC2C3O1,-0.2301
41732,C1CC23OCOC2C3O1,-0.2247
41733,C1CC2C3CCCC23C1,-0.2464
41734,C1CC2C3CCOC23C1,-0.2181
41735,C1CC2C3COCC23C1,-0.2443
41736,C1CC2C3COCC23O1,-0.2295
41737,C1CC2C3OCCC23C1,-0.2207
41738,C1CC23OCCC2C3O1,-0.2159
41739,C1CC2C3OCOC23C1,-0.2229
41740,C1CN2C3COCC23C1,-0.2239
41741,C1OC2C3COCC23O1,-0.2343
41742,C1OCC23COCC2C13,-0.2525
41743,C1CC2C3CCCC2C13,-0.2747
41744,C1CC2C3CCOC2C13,-0.2301
41745,C1CC2C3COCC2C13,-0.2443
41746,C1CC2C3OCCN2C13,-0.2077
41747,C1CC2C3OCOC2C13,-0.2408
41748,C1OC2C3CCCC2C13,-0.2282
41749,C1OC2C3CCOC2C13,-0.2218
41750,C1OC2C3COCC2C13,-0.2363
41751,C1OC2C3OCOC2C13,-0.2291
41752,C1CC2C=CC1CC=C2,-0.2253
41753,C1CC2C=CC1OC=N2,-0.2371
41754,C1OC2C=CC1CC=C2,-0.2293
41755,C1OC2CC=CC1C=C2,-0.2327
41756,C1OC2OC=NC1C=C2,-0.2461
41757,C1CC2C=CC=CCC12,-0.2143
41758,C1OC2C=CC=CCC12,-0.2263
41759,C1OC2CC=CC=CC12,-0.2211
41760,C1CC2C=CCC3C1C23,-0.2335
41761,C1CC2N=COC3C1C23,-0.2456
41762,C1OC2C3CC=CC1C23,-0.2329
41763,C1OC2C3OC=NC1C23,-0.2433
41764,C1OC2C=CCC3C1C23,-0.2347
41765,C1OC2C=CCN3C1C23,-0.2207
41766,C1CC2C=CCC=CC12,-0.2316
41767,C1CC2N=CNC=NC12,-0.2231
41768,C1OC2C=CCC=CC12,-0.2336
41769,C1CC2C=CCCC2=C1,-0.2247
41770,C1CC2C=CCOC2=N1,-0.2365
41771,C1CC2N=COCC2=C1,-0.2377
41772,C1CN2C=CCOC2=N1,-0.2004
41773,C1CN=CN2C1=NCC2,-0.2164
41774,C1OC2C=CCCC2=C1,-0.2254
41775,C1CC2C=CCCCC12,-0.2292
41776,C1CC2C=CCCOC12,-0.2304
41777,C1CC2C=CCOCC12,-0.2382
41778,C1CC2N=COCCC12,-0.2311
41779,C1CC2N=COCOC12,-0.2375
41780,C1OC2C=CCCCC12,-0.2375
41781,C1OC2C=CCCOC12,-0.2402
41782,C1OC2C=CCOCC12,-0.2464
41783,C1OC2CCCC=CC12,-0.2354
41784,C1OC2CCOC=NC12,-0.2402
41785,C1OC2COCC=CC12,-0.2382
41786,C1CC2CC1C=CC=C2,-0.2077
41787,C1CC2OC1C=CC=C2,-0.2166
41788,C1OC2CC1C=CC=C2,-0.2172
41789,C1OC2OC1C=CC=C2,-0.2283
41790,C1CC2CC1CC=CC2,-0.2339
41791,C1CC2CC1CN=CO2,-0.2352
41792,C1CC2CC=CCC1O2,-0.2321
41793,C1CC2OC1CN=CO2,-0.2413
41794,C1OC2CC1CC=CC2,-0.2364
41795,C1OC2CC1CN=CO2,-0.2412
41796,C1OC2CC1OC=NC2,-0.2316
41797,C1OC2CC=CCC1O2,-0.2416
41798,C1CC2CC1CCC=C2,-0.2305
41799,C1CC2CC1COC=N2,-0.2374
41800,C1CC2CC1OCC=C2,-0.236
41801,C1CC2OC1CCC=C2,-0.2351
41802,C1CC2OC1OCC=C2,-0.2398
41803,C1OC2CC1C=CCC2,-0.2301
41804,C1OC2CC1C=CCO2,-0.2444
41805,C1OC2CC1CCC=C2,-0.2314
41806,C1OC2CC1N=COC2,-0.2433
41807,C1OC2CC1OCC=C2,-0.235
41808,C1OC2CCC=CC1O2,-0.2376
41809,C1OC2OC1CCC=C2,-0.2405
41810,C1CC2CC1CCCC2,-0.2839
41811,C1CC2CC1CCCO2,-0.2361
41812,C1CC2CC1CCOC2,-0.2414
41813,C1CC2CC1COCO2,-0.2497
41814,C1CC2CC1OCCO2,-0.2361
41815,C1CC2CCCCC1O2,-0.2382
41816,C1CC2COCCC1O2,-0.2377
41817,C1CC2OC1CCCO2,-0.2427
41818,C1OC2CC1CCCC2,-0.236
41819,C1OC2CC1CCCO2,-0.2483
41820,C1OC2CC1CCOC2,-0.2296
41821,C1OC2CC1COCC2,-0.2396
41822,C1OC2CC1OCCC2,-0.2387
41823,C1OC2CC1OCCO2,-0.2434
41824,C1OC2CC1OCOC2,-0.2425
41825,C1OC2CCCCC1O2,-0.2446
41826,C1OC2CCOCC1O2,-0.2512
41827,C1OC2COCCC1O2,-0.2379
41828,C1CC2CC3C1C3C=C2,-0.217
41829,C1CC2OC3C1C3C=C2,-0.2146
41830,C1OC2C3CC1C=CC23,-0.2113
41831,C1OC2C3OC1C=CC23,-0.2174
41832,C1OC2CC3C1C3C=C2,-0.2276
41833,C1OC2CN3C1C3C=C2,-0.2158
41834,C1OC2OC3C1C3C=C2,-0.2327
41835,C1CC2CC3CC1C2C3,-0.2831
41836,C1CC2CC3CC1C2O3,-0.2447
41837,C1CC2OC3CC1C2C3,-0.2356
41838,C1CC2OC3CC1C2O3,-0.2511
41839,C1CC2OC3CC2C1O3,-0.2461
41840,C1OC2CC3CC1C2C3,-0.2353
41841,C1OC2CC3CC1C2O3,-0.2394
41842,C1OC2CC3CC2C1O3,-0.243
41843,C1OC2CC3OC1C2O3,-0.2476
41844,C1OC2OC3CC1C2C3,-0.2492
41845,C1CC2CC(C1)N=CO2,-0.2426
41846,C1CC2CC(CC=C2)O1,-0.2319
41847,C1CC2CC(O1)OC=N2,-0.2506
41848,C1CC2CC=CC(C1)C2,-0.234
41849,C1CC2CC=CC(C1)O2,-0.2376
41850,C1CC2CC=CC(C2)O1,-0.2371
41851,C1CC2CC=CC(O1)O2,-0.2448
41852,C1CC2OC(CC=C2)O1,-0.2412
41853,C1CN2CC=CC(C2)O1,-0.1969
41854,C1OC2CC=CC(C2)O1,-0.2469
41855,C1OCC2CC1CC=C2,-0.2355
41856,C1OCC2CC1OC=N2,-0.2491
41857,C1OCC2OC1CC=C2,-0.2308
41858,C1CC2CC=CC3C1C23,-0.2239
41859,C1CC2OC=NC3C1C23,-0.2374
41860,C1OC2C3C=CCC1C23,-0.2197
41861,C1OC2C3N=COC1C23,-0.239
41862,C1OC2CC=CC3C1C23,-0.2303
41863,C1OC2CN=CN3C1C23,-0.2344
41864,C1OC2OC=NC3C1C23,-0.2492
41865,C1CC2CC=CCC2=C1,-0.2233
41866,C1CC2OC=NCC2=C1,-0.2397
41867,C1OC2CC=CCC2=C1,-0.2247
41868,C1OC2OC=NCC2=C1,-0.2476
41869,C1CC2CC=CCC2C1,-0.2353
41870,C1CC2CC=CCC2O1,-0.2401
41871,C1CC2CN=COC2C1,-0.2441
41872,C1CC2CN=COC2O1,-0.2537
41873,C1CC2OC=NCC2O1,-0.2519
41874,C1OC2CC=CCC2O1,-0.2478
41875,C1OCC2CC=CCC12,-0.2368
41876,C1OCC2OC=NCC12,-0.2544
41877,C1CC2CC=CCCC12,-0.233
41878,C1CC2CN=COCC12,-0.2372
41879,C1CC2OC=NCCC12,-0.2388
41880,C1CC2OCC=CCC12,-0.2384
41881,C1OC2CC=CCCC12,-0.2346
41882,C1OC2CC=CCOC12,-0.2411
41883,C1OC2CCC=CCC12,-0.2377
41884,C1OC2CCN=COC12,-0.2487
41885,C1OC2CN=COCC12,-0.2353
41886,C1OC2COC=NCC12,-0.244
41887,C1CC2CCC1CC=C2,-0.2303
41888,C1CC2CCC1OC=N2,-0.2391
41889,C1CC2COC1CC=C2,-0.2354
41890,C1CC2COC1OC=N2,-0.2481
41891,C1CC2OCC1CC=C2,-0.2367
41892,C1OC2CC=CC1CO2,-0.2424
41893,C1OC2COC1CC=C2,-0.2382
41894,C1OC2OCC1CC=C2,-0.2372
41895,C1CC2CCC1CCC2,-0.2824
41896,C1CC2CCC1CCO2,-0.2371
41897,C1CC2CCC1COC2,-0.2445
41898,C1CC2CCC1OCO2,-0.2485
41899,C1CC2CCCC1CO2,-0.2359
41900,C1CC2COC1CCO2,-0.2432
41901,C1CC2COCC1CO2,-0.2359
41902,C1CC2OCC1CCO2,-0.2398
41903,C1OC2CCCC1CO2,-0.2443
41904,C1OC2CCOC1CO2,-0.2507
41905,C1OC2COC1CCC2,-0.2436
41906,C1OC2COC1CCO2,-0.2544
41907,C1OC2COC1COC2,-0.2465
41908,C1OC2COCC1CO2,-0.2435
41909,C1CC2CC3C1C3CO2,-0.2351
41910,C1CC2CCC3C1C3C2,-0.2513
41911,C1CC2CCC3C1C3O2,-0.216
41912,C1CC2CN3C1C3CO2,-0.2122
41913,C1CC2COC3C1C3C2,-0.2249
41914,C1CC2COC3C1C3O2,-0.2231
41915,C1CC2OCC3C1C3O2,-0.2295
41916,C1OC2CCN3C1C3C2,-0.2209
41917,C1NC2C3NCC1OC23,-0.1877
41918,C1NC2C3OCC1OC23,-0.1966
41919,C1OC2C3CC1COC23,-0.2137
41920,C1OC2C3NC1COC23,-0.2094
41921,C1OC2C3OCC1OC23,-0.2246
41922,C1OC2CC3C1C3CO2,-0.2461
41923,C1OC2CN3C1C3CO2,-0.2213
41924,C1OC2CNC3C1C3O2,-0.2032
41925,C1OC2COC3C1C3C2,-0.2311
41926,C1OC2COC3C1C3O2,-0.2354
41927,C1CC2CCC=CC2=C1,-0.2059
41928,C1CC2OCC=CC2=C1,-0.2157
41929,C1OC2CCC=CC2=C1,-0.215
41930,C1OC2OCC=CC2=C1,-0.2276
41931,C1CC2C=CCCC2O1,-0.2392
41932,C1CC2C=CCOC2O1,-0.2358
41933,C1CC2CCC=CC2C1,-0.2333
41934,C1CC2CCC=CC2O1,-0.2316
41935,C1CC2COC=NC2C1,-0.2432
41936,C1CC2N=COCC2O1,-0.2451
41937,C1CC2OCC=CC2C1,-0.2379
41938,C1CC2OCC=CC2O1,-0.2386
41939,C1OC2CCC=CC2O1,-0.2402
41940,C1OCC2C=CCCC12,-0.2381
41941,C1OCC2C=CCOC12,-0.2446
41942,C1OCC2N=COCC12,-0.2495
41943,C1CC2CC(C1)OCO2,-0.2398
41944,C1CC2CC(CCO2)O1,-0.2382
41945,C1CC2CCCC(C1)C2,-0.2774
41946,C1CC2CCCC(C1)O2,-0.2348
41947,C1CC2CCOC(C1)C2,-0.2346
41948,C1CC2CCOC(C1)O2,-0.2453
41949,C1CC2CCOC(C2)O1,-0.2463
41950,C1CC2COCC(C1)C2,-0.238
41951,C1CC2COCC(C1)O2,-0.2281
41952,C1CC2COCC(C2)O1,-0.2267
41953,C1CC2COCC(O1)O2,-0.2328
41954,C1CN2CCOC(C2)O1,-0.201
41955,C1OC2COCC(C2)O1,-0.2289
41956,C1OCC2COCC1C2,-0.2264
41957,C1OCC2COCC1N2,-0.2124
41958,C1OCC2COCC1O2,-0.2219
41959,C1CC2CCCC1C=C2,-0.2339
41960,C1CC2COCC1C=C2,-0.2331
41961,C1CC2OCCC1C=C2,-0.2369
41962,C1CC2OCOC1C=C2,-0.2502
41963,C1OC2CCCC1C=C2,-0.2364
41964,C1OC2CCOC1C=C2,-0.2453
41965,C1OC2COCC1C=C2,-0.2384
41966,C1OC2OCCC1C=C2,-0.2458
41967,C1CC2CCCC3C1C23,-0.2513
41968,C1CC2CCOC3C1C23,-0.2205
41969,C1CC2COCC3C1C23,-0.2361
41970,C1CC2COCC3C1N23,-0.2203
41971,C1CC2OCCC3C1C23,-0.2386
41972,C1CC2OCCN3C1C23,-0.2118
41973,C1CC2OCOC3C1C23,-0.2301
41974,C1CN2C3CCOC1C23,-0.2229
41975,C1CN2C3COCC1C23,-0.2231
41976,C1OC2C3CCCC1C23,-0.2275
41977,C1OC2C3CCOC1C23,-0.2293
41978,C1OC2C3COCC1C23,-0.2223
41979,C1OC2C3OCCC1C23,-0.2132
41980,C1OC2C3OCOC1C23,-0.2218
41981,C1OC2CCCC3C1C23,-0.2366
41982,C1OC2CCCN3C1C23,-0.2207
41983,C1OC2CCOC3C1C23,-0.229
41984,C1OC2COCC3C1C23,-0.2296
41985,C1OC2OCCC3C1C23,-0.2492
41986,C1OC2OCCN3C1C23,-0.2236
41987,C1CC2=CCCCC2O1,-0.2331
41988,C1CC2=CCCOC2O1,-0.2473
41989,C1CC2=CCOCC2O1,-0.2445
41990,C1CC2CCCC=C2C1,-0.222
41991,C1CC2CCCN=C2O1,-0.2333
41992,C1CC2COCC=C2C1,-0.2306
41993,C1CC2NCCN=C2O1,-0.2273
41994,C1CC2OCCC=C2C1,-0.2316
41995,C1CC2OCCN=C2N1,-0.2128
41996,C1CC2OCCN=C2O1,-0.2309
41997,C1CN2CCCN=C2O1,-0.211
41998,C1OC2CCCN=C2O1,-0.245
41999,C1OCC2=CCCCC12,-0.2317
42000,C1OCC2=CCCOC12,-0.2416
42001,C1OCC2=CCOCC12,-0.2405
42002,C1CC2CCCCC2=C1,-0.2194
42003,C1CC2CCCOC2=N1,-0.2334
42004,C1CC2CCOCC2=C1,-0.2265
42005,C1CC2COCCC2=C1,-0.2248
42006,C1CC2COCOC2=N1,-0.2442
42007,C1CC2NCCOC2=N1,-0.2236
42008,C1CC2OCCCC2=C1,-0.2257
42009,C1CC2OCCNC2=N1,-0.2153
42010,C1CC2OCCOC2=N1,-0.2444
42011,C1CC2OCOCC2=C1,-0.2372
42012,C1CN2CCCOC2=N1,-0.2048
42013,C1CN2CCOCC2=N1,-0.2121
42014,C1OC2CCCCC2=C1,-0.2207
42015,C1OC2CCOCC2=C1,-0.2273
42016,C1OC2COCCC2=C1,-0.2251
42017,C1OC2OCCCC2=C1,-0.2423
42018,C1CC2CCCCC2C1,-0.2807
42019,C1CC2CCCCC2O1,-0.2387
42020,C1CC2CCCOC2C1,-0.2387
42021,C1CC2CCCOC2O1,-0.2355
42022,C1CC2CCOCC2C1,-0.2436
42023,C1CC2CCOCC2O1,-0.2462
42024,C1CC2COCCC2O1,-0.244
42025,C1CC2COCOC2C1,-0.2543
42026,C1CC2OCCCC2O1,-0.2399
42027,C1CC2OCCOC2C1,-0.2292
42028,C1CC2OCCOC2O1,-0.2328
42029,C1CC2OCOCC2O1,-0.2522
42030,C1OC2CCCCC2O1,-0.246
42031,C1OC2CCOCC2O1,-0.2527
42032,C1OCC2CCCCC12,-0.2372
42033,C1OCC2COCCC12,-0.243
42034,C1OCC2OCCCC12,-0.2439
42035,C1OCC2OCCOC12,-0.2411
42036,C1OCC2OCOCC12,-0.2516
42037,C1CC2CCCCCC12,-0.2753
42038,C1CC2CCOCCC12,-0.2417
42039,C1CC2COCCCC12,-0.2406
42040,C1CC2COCOCC12,-0.2503
42041,C1CC2OCCCCC12,-0.2364
42042,C1CC2OCCCOC12,-0.2336
42043,C1CC2OCCOCC12,-0.2372
42044,C1CC2OCOCCC12,-0.2468
42045,C1OC2CCCCCC12,-0.2378
42046,C1OC2CCCCOC12,-0.2441
42047,C1OC2CCCOCC12,-0.2408
42048,C1OC2CCOCCC12,-0.2413
42049,C1OC2CCOCOC12,-0.2503
42050,C1OC2COCCCC12,-0.2359
42051,C1OC2COCCOC12,-0.2412
42052,C1OC2COCOCC12,-0.2449
42053,C1CC=CC#CC=CC1,-0.2093
42054,C1C=CC#CC=CCO1,-0.2211
42055,C1CC=CC#CCC=C1,-0.2167
42056,C1OC=NCC#CC=C1,-0.2245
42057,C1CC=CC=CC#CC1,-0.2077
42058,C1OCC#CC=CC=C1,-0.2197
42059,C1CC=CC=CC=CC1,-0.2028
42060,C1C=CC=CC=CCO1,-0.2147
42061,C1CC=CC=CCC=C1,-0.2261
42062,C1C=CC=CCOC=N1,-0.2404
42063,C1CN=COCCC#C1,-0.2428
42064,C1CC#CCOCC=C1,-0.2313
42065,C1CC=CCCC#CC1,-0.2185
42066,C1CN=COCC#CC1,-0.247
42067,C1CC=CCCC=CC1,-0.233
42068,C1CN=COCCC=C1,-0.2403
42069,C1CC=CCOC=NC1,-0.249
42070,C1CC=CCOCC=C1,-0.246
42071,C1CN=COCOC=N1,-0.2542
42072,C1COCC=CCC#C1,-0.2306
42073,C1COCC#CCC=C1,-0.2327
42074,C1CCC#CCC=CC1,-0.2288
42075,C1CC#CCN=COC1,-0.2341
42076,C1OCC#CCN=CO1,-0.2483
42077,C1CC2(CO1)CC=CC2,-0.2392
42078,C1CC2(CO1)CN=CO2,-0.2514
42079,C1CCC2(C1)CC=CC2,-0.2334
42080,C1CCC2(C1)CN=CO2,-0.2419
42081,C1COC2(C1)CC=CC2,-0.2348
42082,C1COC2(C1)CN=CO2,-0.2519
42083,C1COC2(O1)CC=CC2,-0.2394
42084,C1OCC2(CC=CC2)O1,-0.2433
42085,C1CC2(CCC=C2)CO1,-0.2326
42086,C1CC2(CO1)COC=N2,-0.2434
42087,C1CC2(CO1)OCC=C2,-0.2329
42088,C1OCC2(CCC=C2)O1,-0.2423
42089,C1CCC2(C1)CCC=C2,-0.2319
42090,C1CCC2(C1)COC=N2,-0.2431
42091,C1CCC2(C1)C=CCO2,-0.2252
42092,C1COC2(C1)CCC=C2,-0.2325
42093,C1COC2(C1)OCC=C2,-0.2452
42094,C1CC2(C=C1)OCCO2,-0.244
42095,C1COCC12CCOC2,-0.2507
42096,C1CC2(CO1)COCO2,-0.2487
42097,C1COCC12OCCO2,-0.243
42098,C1CCC2(C1)CCCC2,-0.2944
42099,C1CCC2(C1)CCCO2,-0.2385
42100,C1CCC2(C1)CCOC2,-0.2373
42101,C1CCC2(C1)COCO2,-0.2453
42102,C1CCC2(C1)OCCO2,-0.2412
42103,C1CC2(CCCO2)OC1,-0.2504
42104,C1COC2(C1)CCOC2,-0.2358
42105,C1CC=CC#CCCO1,-0.2147
42106,C1CCC=CC#CCC1,-0.2167
42107,C1COCC#CC=CC1,-0.2247
42108,C1CC#CC=CCOC1,-0.226
42109,C1OCC=CC#CCO1,-0.2351
42110,C1COCCC=CC=C1,-0.2237
42111,C1CCC=CC=CCC1,-0.2275
42112,C1CC=CC=CCOC1,-0.2336
42113,C1C=CC=CCOCO1,-0.2397
42114,C1COCC=CCC=C1,-0.2324
42115,C1CCC=CCC=CC1,-0.2273
42116,C1CC=CCN=COC1,-0.2395
42117,C1C=CCOCOC=N1,-0.2504
42118,C1COCOCCC#C1,-0.2396
42119,C1CCOCCC#CC1,-0.2367
42120,C1CCCC#CCCC1,-0.2394
42121,C1CCC#CCOCC1,-0.2444
42122,C1COCCOCC#C1,-0.2415
42123,C1COCC#CCOC1,-0.2531
42124,C1CC#CCCCOC1,-0.2372
42125,C1CC#CCOCOC1,-0.2346
42126,C1COCOCCC=C1,-0.2362
42127,C1CCOCCC=CC1,-0.2328
42128,C1CCCC=CCCC1,-0.2349
42129,C1CCCOC=NCC1,-0.2425
42130,C1CCOCOC=NC1,-0.2477
