,smiles,pIC50
908,S(=O)(=O)(N(c1cc(cc(c1)/C(=N/OCC(C)C)/C)C(=O)N[C@H]([C@@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1cc(F)cc(F)c1)c1ccccc1)C,6.6161847
909,S(=O)(=O)(N(c1cc(ccc1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]C1CCCCC1)c1ccccc1)C,6.6143937
910,S1(Oc2cc(cc3c2n(cc3CC)CC1)C(=O)NC([C@H](O)C[NH2+]C1CC1)Cc1ccccc1)(=O)=O,6.6020598
911,O1c2cc(ccc2OC1)C1(N=C(N)N(C)C1=O)c1cc(ccc1)-c1cccnc1,6.6020598
912,FC(F)(F)c1cc(ccc1)-c1cc(ccc1)C1(N=C(N)N(C)C1=O)c1ccncc1,6.6020598
913,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(N2CCCCC2=O)ccc1,6.6020598
914,Fc1c2c(ccc1)C(N=C2N)(c1cc(ccc1)-c1cc(cnc1)C#N)c1cc(ncc1)C(F)(F)F,6.5968795
915,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)C(CO)(C)C,6.5850267
916,FC(F)Oc1ccc(cc1)[C@@]1(N=C(N)N(C)C1=O)c1cc(ccc1)C#C,6.5850267
917,Clc1cc(ccc1)-c1cc2c(OC(CC23N=C(N)N(CC)C3=O)(C)C)cc1,6.5850267
918,n1cc(ccc1)-c1cc(ccc1)C1(N=C(N2C1=NCCC2)N)c1ccncc1,6.5799999
919,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCOC1)c1cc(-n2nccc2)ccc1,6.5686364
920,O(C)c1cc(ccc1OC)C1(N=C(N)N(C)C1=O)C12CC3CC(C1)CC(C2)C3,6.5686364
921,S(=O)(=O)(N(C)c1cc2cc(c1)C(=O)NCC\C=C\COCC(NC2=O)C(O)C[NH2+]Cc1ccccc1)C,6.5686364
922,S1(=O)(=O)N(C2(CC([NH+](CC2)Cc2ccc(O)cc2)C)CN1C)c1cc(F)ccc1,6.5686364
923,O(C)c1ccc(cc1)C1(N=C(C)C(=N1)N)c1cc(ccc1)-c1cncnc1,6.5686364
924,O1c2c(cc(cc2)C2CCCCC2)C2(N=C(N)N(C)C2=O)CC1(C)C,6.5559554
925,O(C)c1ccc(cc1CC)C1(N=C(N)N(C)C1=O)C12CC3CC(C1)CC(C2)C3,6.5528421
926,Clc1ccccc1-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccc(Oc2sccn2)cc1,6.5376019
927,S(=O)(=O)(N(c1cc(ccc1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]Cc1cc(ccc1)C(F)(F)F)c1ncccc1)C,6.5376019
928,Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+]C1(CCOCC1)c1cc(ccc1)[C@H]1CCOC1,6.5376019
929,Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+]C1(CC1)c1cc(ccc1)C(CF)(C)C,6.5376019
930,O1CCCCNc2cc(ccc2)C(=O)NC(Cc2cc1ccc2)C(O)C[NH2+]Cc1cc(ccc1)C(C)C,6.5346169
931,FC1(F)COC(=NC1(C)c1cc(NC(=O)c2ncccc2)ccc1F)N,6.5316525
932,Clc1ccc(nc1)C(=O)Nc1cc(ccc1)C1(N=C(N)C(=O)N(C1)C)C,6.5301781
933,O=C1N(C)C(=NC1(c1cc(nc(c1)C)C(C)C)c1cc(ccc1)-c1cncnc1)N,6.5228786
934,S(=O)(=O)(N(C1CCCCC1)c1cc(ccc1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]C(C(=O)NC1CCCCC1)C)C,6.5228786
935,Brc1cc(ccc1O)CC1CS(=O)(=O)CC([NH2+]Cc2cc(ccc2)C(C)C)C1O,6.5228786
936,S(=O)(=O)(N(C)c1cc(cc(c1)COC(=O)C([NH3+])(Cc1ccccc1)CO)C(=O)NC(C)c1ccc(F)cc1)C,6.5086384
937,S(=O)(=O)(N(c1ccccc1C#N)c1cc(ccc1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]C(C(=O)NC1CCCCC1)C)C,6.5086384
938,Clc1cc(cnc1)-c1cc(ccc1)C1(N=C(C)C(=N1)N)C1CC1,6.5086384
939,Brc1cscc1CC(NC1=NC(Cc2c1ccc(Cl)c2)(C)C)C(=O)[O-],6.5086384
940,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(cc(N)c1)C(C)(C)C,6.4975729
941,Fc1cc(cc(c1)-c1cncnc1)C1(N=C(N)N(C)C1=O)c1ccc(OC(F)(F)F)cc1,6.4948502
942,s1cc(cc1C(C)C)C1([NH2+]CC(O)C(NC(=O)C)Cc2cc(F)cc(F)c2)CCCCC1,6.4948502
943,O(C)c1ccc(cc1)C1(N=C(n2nc(cc12)C)N)c1cc(ccc1)-c1cncnc1,6.4948502
944,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCN(C1)C(=O)N)c1cc(ccc1)C(C)(C)C,6.4814858
945,O(CC)c1ccc(cc1)C1(N=C(N)N(C)C1=O)C12CC3CC(C1)CC(C2)C3,6.4814858
946,FC(F)Oc1ccc(cc1)[C@@]1(N=C(N)N(C)C1=O)c1cc(ccc1)C#CC1CCCCC1,6.4814858
947,O(C)c1ccc(cc1)C1(N=C(C)C(=N1)N)c1cc(ccc1)-c1cccnc1,6.4814858
948,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(N2C3CC(CC3)C2=O)ccc1,6.4685211
949,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1cc(ccc1)CC(C)(C)C,6.4672456
950,S(=O)(=O)(N(C)c1cc(cc(c1)COCC([NH3+])(Cc1ccccc1)C)C(=O)NC(C)c1ccc(F)cc1)C,6.4634414
951,S(C)c1cc(ccc1)-c1cc2c(OC(CC23N=C(N)N(C)C3=O)(C)C)cc1,6.4634414
952,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1cn(nc1)CC(C)(C)C,6.4609237
953,Clc1ccc(nc1)C(=O)Nc1cc(ccc1)C1(N=C(N)CNC1=O)C,6.4584208
954,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCC(NC(=O)C)CC1)c1cc(ccc1)C(C)(C)C,6.4559321
955,O=C1N(Cc2ccc(cc2)CNC(=O)NCCCC)C(NC1(CC1CCCCC1)CCC1CCCCC1)=N,6.4559321
956,S1(=O)(=O)CC(Cc2cc(F)c(N)cc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,6.4559321
957,s1cc(cc1C1([NH2+]CC(O)C(NC(=O)C)Cc2cc(F)cc(F)c2)CCCCC1)C(C)C,6.4534574
958,S1(Oc2cc(cc3c2n(cc3CC)CC1)C(=O)NC([C@H](O)C[NH2+]CC#C)Cc1ccccc1)(=O)=O,6.4436975
959,Fc1ncccc1-c1cc(ccc1)[C@@]1([NH+]=C(N2C1=NCCC2)N)c1ccc(OC(F)(F)F)cc1,6.4317985
960,S(CCC(NC(=O)C(NC(=O)C)C(C)C)C(=O)NC(C(O)CC(C(=O)NCCCC)C)CC(C)C)C,6.4317985
961,s1cccc1-c1cc(ccc1)C1([NH2+]CC(O)C(NC(=O)C)Cc2cc(F)cc(F)c2)CCCCC1,6.4317985
962,S1(=O)(=O)CC(Cc2cc(CC)c(O)cc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)C)C1,6.4317985
963,s1ccc(C2(N=C(N)N(C)C2=O)c2cc(ccc2)-c2cncnc2)c1C,6.4317985
964,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCN(CC1)C(=O)N)c1cc(ccc1)C(C)(C)C,6.4202166
965,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCC(CC1)C#N)c1cc(ccc1)C(C)(C)C,6.4202166
966,O1c2cc(ccc2OC1)C(=O)Nc1cc(ccc1)C1(N=C(N)N(C)C1=O)C1CCCCC1,6.4202166
967,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)/C(=C/C)/C,6.4202166
968,O=C1N(CC2CCC(CC2)C(=O)[O-])C(=NC1(C1CCCCC1)c1ccccc1)N,6.4089355
969,Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+]C1(CC1)c1cc(ccc1)C(CF)(CF)C,6.4089355
970,O=C(NCCC(C)(C)C)C(Cc1cc2cc(ccc2nc1N)-c1ncccc1C#N)C,6.4089355
971,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1nnn(c1)C12CC3CC(C1)CC(C2)C3,6.406714
972,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCN(O)C1)c1cc(ccc1)C(C)(C)C,6.3979402
973,S(=O)(=O)(NC1CCC([NH2+]CC(O)C(NC(=O)C)Cc2cc(F)cc(F)c2)(CC1)c1cc(ccc1)C(C)(C)C)C,6.3979402
974,Fc1c2c(ccc1)C(N=C2N)(c1cc(ccc1)-c1cncnc1)c1cc(OC)ncc1,6.3968558
975,Clc1ccccc1-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccc(Oc2cccnc2)cc1,6.3872161
976,Clc1ccccc1-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccc(Oc2nnccc2)cc1,6.3872161
977,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(N(C)C)ccc1,6.3872161
978,O(C)c1cc(ccc1)C[NH2+]CC(O)C(NC(=O)c1cc(N2CCCC2=O)c2NC(=O)N(c2c1)CC)Cc1ccccc1,6.3767509
979,S1(=O)(=O)N(CCCC1)c1cc(cc(c1)/C(=N\OCC(C)C)/C)C(=O)N[C@H]([C@@H](O)C[NH2+]Cc1cc(OC)ccc1)Cc1cc(F)cc(F)c1,6.368556
980,O1c2c(cc(OCC(C)C)cc2)C2(N=C(N)N(C)C2=O)CC1(C)C,6.3655229
981,S(=O)(=O)(N(c1cc(ccc1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]C1CC1)c1ccccc1)C,6.3565474
982,FC1(F)COC(=NC1(C)c1cc(NC(=O)c2nn(cc2)C)ccc1F)N,6.3506651
983,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1nnn(c1)CC(C)(C)C,6.3467875
984,Clc1cc2CC(N=C(NC(Cc3cscc3-c3cn[nH]c3)C(=O)[O-])c2cc1)(C)C,6.3467875
985,Clc1cc(cc(Cl)c1NC(=O)C)CNC(=[NH2+])NC(=O)Cn1c2c(cc(OC)cc2)cc1,6.3467875
986,O1c2c(cc(cc2)-c2ccccc2)C2(N=C(N)N(C)C2=O)CC1(C)C,6.3419886
987,Clc1ccccc1-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccc(Oc2nccnc2)cc1,6.3372421
988,Ic1cc(ccc1)C1([NH2+]CC(O)C(NC(=O)C)Cc2cc(F)cc(F)c2)CCCCC1,6.3372421
989,FC(F)(F)Oc1ccc(cc1)C1(N=C(N)N(C)C1=O)C12CC3CC(C1)CC(C2)C3,6.3279023
990,Clc1sc(cc1C1(N=C(N)N(C)C1=O)c1cc(ccc1)-c1cncnc1)C,6.3279023
991,Clc1cc2CC(N=C(NC(Cc3ccccc3)C=3NC(=O)C(=CN=3)C#N)c2cc1)(C)C,6.3279023
992,S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C(O)CC(OC)COC(C)C)COc1cc(F)cc(F)c1)C(=O)NC(C)c1ccccc1)C,6.318759
993,Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(COC)C1=O)C)C(O)C[NH2+]Cc1cc(OC)ccc1,6.318759
994,S1(=O)(=O)Nc2cc(cc3c2n(cc3CC)CCC1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]C1CC1,6.309804
995,Fc1cc(cc(F)c1)CC(NC(=O)c1cc(cc(c1)C)C(=O)N(CCC)CCC)C(O)C1[NH2+]CC[NH2+]C1,6.309804
996,Fc1ccc(cc1)C1(N=C(C)C(=N1)N)c1cc(ccc1)-c1cccnc1,6.309804
997,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCC(Nc2cccnc2)CC1)c1cc(ccc1)C(C)(C)C,6.3010302
998,O1CC(NC(=O)c2cc(cc(c2)C(=O)NCC\C=C\C1)C)C(O)C[NH2+]Cc1cc(ccc1)C(C)C,6.3010302
999,n1ccc(cc1)C1(N=C(N)c2c1cccc2)c1cc(ccc1)-c1cncnc1,6.3010302
1000,S1CC(=NC1(c1cc(ccc1)-c1cc(OC)ccc1)c1ccncc1)N,6.3010302
1001,s1nc(cc1)-c1cc2c(OC(CC23N=C(N)N(C)C3=O)(C)C)cc1,6.3001623
1002,Clc1cc2CC(N=C(NC(Cc3cscc3C#CC)C(=O)[O-])c2cc1)(C)C,6.2924299
1003,FC(F)(F)Oc1ccc(cc1)C1(N=C(N)N(C)C1=O)c1cc(ccc1)-c1cccnc1OC,6.2839966
1004,S1(=O)CC(Cc2cc(O)c(N)c(F)c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,6.2757239
1005,FC(F)Oc1ccc(cc1)[C@@]1(N=C(N)N(C)C1=O)c1cc(ccc1)/C(/F)=C/C1CC1,6.2676063
1006,S1(=O)(=O)N(C2C=C(C=C3N(CC[NH+](C23)CC1)CC)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]C1CC1)C,6.2596374
1007,Clc1ccccc1-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccc(OCCCCC)cc1,6.2596374
1008,Clc1ccc(nc1)C(=O)Nc1cc(ccc1)C1(N=C(N)c2c1cccc2)C,6.2596374
1009,Fc1ccc(cc1-c1cccnc1F)C1(N=C(N)N(C)C1=O)c1cc(C)c(OC)cc1,6.251812
1010,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)C1CCOCOC1,6.251812
1011,S1(=O)(=O)CC(Cc2cc(F)c3NCC4(CCC4)c3c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,6.251812
1012,ClC1=CN=C(NC1=O)C(NC1=NC(Cc2c1ccc(Cl)c2)(C)C)Cc1ccccc1,6.251812
1013,Clc1cc2CC(N=C(NC(Cc3cscc3CCC3CC3)C(=O)[O-])c2cc1)(C)C,6.2441254
1014,OC(C(NC(=O)C1CC(CCC1)C(NC(=O)CC)(C)C)Cc1ccccc1)C[NH2+]Cc1cc(ccc1)C(C)C,6.2365718
1015,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1cc(ccc1)C1OCCC1,6.2365718
1016,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1cc(ccc1)C1(OCCC1)C,6.2365718
1017,O=C(NCC=C)c1ccc(cc1)-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccccc1,6.2291479
1018,Clc1ccccc1-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccc(Oc2ccncc2)cc1,6.2291479
1019,IC1=CN=C(NC1=O)C(NC1=NC(Cc2c1ccc(Cl)c2)(C)C)Cc1ccccc1,6.2291479
1020,Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(NC(=O)C)(C(CC)C)C1=O)CCc1ccccc1)[C@H](O)[C@H]1[NH2+]Cc2c(C1)cccc2,6.221849
1021,Brc1ccccc1C1C[NH2+]CC1C(=O)N1CCC(CC1c1ccccc1)c1ccccc1,6.221849
1022,Clc1cc(ccc1)-c1cc2c(OC(CC23N=C(N)N(CC(F)(F)F)C3=O)(C)C)cc1,6.2189631
1023,Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+]C1(CCC1)c1cc(ccc1)C(C)(C)C,6.2146702
1024,Brc1cc(ccc1)CC1CS(=O)(=O)CC([NH2+]Cc2cc(ccc2)C(C)(C)C)C1O,6.2146702
1025,Clc1cc2CC(N=C(NC(Cc3cscc3CCC)C(=O)[O-])c2cc1)(C)C,6.2146702
1026,O(C)c1ccc(cc1C)C1(N=C(N)N(C)C1=O)c1cc(-c2cccnc2)c(cc1)C#N,6.2006593
1027,o1cc(cc1)-c1cc(ccc1)C1(N=C(N)N(C)C1=O)c1ccncc1,6.2006593
1028,Clc1cc2CC(N=C(NC(Cc3cscc3CC)C(=O)[O-])c2cc1)(C)C,6.2006593
1029,S1CCC(=NC1(C)c1cc(ccc1)-c1cc(OC)ccc1)N,6.2006593
1030,s1c2c(nc1C)C(=NC2(c1cc(ccc1)-c1cncnc1)c1ccc(OC)cc1)N,6.2006593
1031,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1nccc(c1)C(C)(C)C,6.19382
1032,O1CCCCNc2cc(cc(c2)C(=O)NC(Cc2cc1ccc2)C(O)C[NH2+]C(COC)c1cc(ccc1)C(C)(C)C)COC,6.1752234
1033,S1(=O)(=O)CC(Cc2cc(OCCC)ccc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,6.1739254
1034,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)CC,6.1611509
1035,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(N2CCCOCC2)ccc1,6.154902
1036,O=C1c2c(cc(cc2)-c2cncnc2)C2(N=C(N)N(C)C2=O)CC1(C)C,6.1530447
1037,Brc1ccsc1CC(NC1=NC(Cc2c1ccc(Cl)c2)(C)C)C(=O)[O-],6.1487417
1038,S(=O)(=O)(C)c1cc(ccc1)C1([NH2+]CC(O)C(NC(=O)C)Cc2cc(F)cc(F)c2)CCCCC1,6.1426673
1039,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1cc(c[n+]([O-])c1)CC(C)(C)C,6.1426673
1040,Fc1ncccc1-c1cc(ccc1)[C@]1([NH+]=C(N2C1=NCCC2)N)c1cc2OC(F)(F)Oc2cc1,6.1307683
1041,Fc1ccc(OC)cc1-c1cc2c(Oc3c(cc(OC)cc3)C23N=C(OC3)N)cc1,6.1307683
1042,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(N2CCCOCC2=O)ccc1,6.124939
1043,Clc1cc2CC(N=C(NC(Cc3ccccc3)C=3NC(ON=3)=O)c2cc1)(C)C,6.124939
1044,Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+]C1(CC1)c1cc(ccc1)[C@H]1CCOC1,6.1191864
1045,Brc1cc(ccc1)CC1CS(=O)(=O)CC([NH2+]Cc2cc(ccc2)C(C)C)C1O,6.1191864
1046,Clc1cc2CC(N=C(NC(Cc3cscc3C#C)C(=O)[O-])c2cc1)(C)C,6.1191864
1047,Clc1ccc(nc1)C(=O)Nc1cc(ccc1)C12N=C(SCC1C2)N,6.1191864
1048,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1cc(cnc1)CC(C)(C)C,6.1079054
1049,Clc1cc(cnc1)-c1cc2c(CC(CC23N=C(OC3)N)(C)C)cc1,6.1029229
1050,FC(F)(F)Oc1ccc(cc1)[C@]1([NH+]=C(N2C1=NCCC2)N)c1cc(ccc1)-c1cncnc1,6.1023731
1051,S1CC(=NC1(c1cc(ccc1)-c1cccnc1)c1ccc(OC)cc1)N,6.1023731
1052,OC(C(NC(=O)C1CC(CCC1)C(NC(=O)C)C(C)C)Cc1ccccc1)CC(C(=O)NCCCC)C,6.09691
1053,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)C1CCCC1=O,6.09691
1054,Fc1ncccc1-c1cc2c(Oc3c(cc(OC)cc3)C23N=C(OC3)N)cc1,6.09691
1055,O(C)c1cc(ccc1)-c1cc(ccc1)C1(N=C(C)C(=N1)N)C1CCN(CC1)C(=O)C,6.09691
1056,Clc1ccccc1-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccc(Oc2ncccc2)cc1,6.0915151
1057,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)CC(C)C,6.0915151
1058,O=C1N(CC(=NC1(C)c1cc(NC(=O)c2ncc(cc2)C#N)ccc1)N)C,6.0899096
1059,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(N2CCCC2=O)ccc1,6.0861859
1060,Clc1cc2CC(N=C(NC(Cc3cscc3-c3occn3)C(=O)[O-])c2cc1)(C)C,6.0861859
1061,S(=O)(=O)(N(C)c1cc(cc(c1)C(=O)NC(C)c1ccc(F)cc1)-c1nc([nH]n1)C([NH3+])(Cc1ccccc1)C)C,6.0851283
1062,Clc1cc(cc(Cl)c1NC(=O)C)CNC(=[NH2+])NC(=O)Cn1c2cc(ccc2cc1)CN(S(=O)(=O)C)C,6.0757208
1063,Clc1ccccc1-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccc(Oc2ccccc2)cc1,6.070581
1064,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCN(C1)C(OCc1ccccc1)=O)c1cc(ccc1)C(C)(C)C,6.0655017
1065,O=C1N(C)C(=NC1(C1CCCCC1)c1cc(NC(=O)c2n(ccc2)C)ccc1)N,6.0655017
1066,Fc1cc(cc(F)c1)CC(NC(=O)c1c2cc(ccc2n(c1)C(=O)N(CCCC)C)C(OCc1ccccc1)=O)C(O)C[NH2+]Cc1cc(OC)ccc1,6.0655017
1067,O(CCCC)c1ccc(cc1)C1(N=C(N)N(C)C1=O)C12CC3CC(C1)CC(C2)C3,6.0604806
1068,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CC1)c1nn(cc1)CC(C)(C)C,6.0604806
1069,Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(NC(=O)C)(C(CC)C)C1=O)CCc1ccccc1)C(O)C1[NH2+]Cc2c(C1)cccc2O,6.0604806
1070,S1(=O)(=O)CC(Cc2cc(CC)c(N)c(F)c2)C(O)C([NH2+]Cc2cc(ccc2)C(C)(C)C)C1,6.0604806
1071,FC(F)(F)Oc1ccc(cc1)C1(N=C(N)N(C)C1=O)c1cc(ccc1)-c1ccc(OC)nc1,6.0457573
1072,FC(F)Oc1ccc(cc1)[C@@]1(N=C(N)N(C)C1=O)c1cc(ccc1)CC,6.0457573
1073,Fc1c(cccc1OC)-c1cc2c(Oc3c(cc(OC)cc3)C23N=C(OC3)N)cc1,6.0457573
1074,Fc1ncc(cc1)-c1cc2c(Oc3c(cc(OC)cc3)C23N=C(OC3)N)cc1,6.0457573
1075,S1(Oc2c(N1c1cc(ccc1)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]Cc1cc(ccc1)C(F)(F)F)cccc2)(=O)=O,6.0409584
1076,S(=O)(=O)(N(C)c1cc(cc(c1)COCC([NH3+])(Cc1ccccc1)C(F)F)C(=O)NC(C)c1ccc(F)cc1)C,6.0338583
1077,S(=O)(=O)(N(c1cc(ccc1C)C(=O)NC(Cc1ccccc1)C(O)C[NH2+]Cc1cc(ccc1)C(F)(F)F)c1ccccc1)C,6.031517
1078,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)C1CCCC1,6.0268722
1079,O=C1N(CCCCCC(=O)[O-])C(=NC1(C1CCCCC1)c1ccccc1)N,6.0222764
1080,Clc1cc2c(OC3(CC2[NH2+]CC(O)C(NC(=O)C)Cc2ccccc2)CCC3)nc1,6.0190883
1081,Clc1ccccc1-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccc(Nc2cncnc2)cc1,6.0087738
1082,Fc1cc(cc(F)c1)C[C@H](NC(=O)C)[C@H](O)C[NH2+]C1(CC1)c1cc(-n2nccc2)ccc1,6.0087738
1083,O=C1N(C)C(=NC1(C1CCCCC1)c1ccccc1)N,6.004365
1084,S1(=O)(=O)CC(Cc2cc(CCO)c(O)cc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)C)C1,6.004365
1085,S(=O)(=O)(N(C)c1cc(cc(c1)COCC([NH3+])(Cc1ccccc1)CF)C(=O)NC(C)c1ccc(F)cc1)C,6.0013046
1086,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(N2CCCNC2=O)ccc1,6.0
1087,Fc1cc(cc(F)c1)CC(NC(=O)C(N1CCC(CCCC)C1=O)CCc1ccccc1)C(O)C1[NH2+]Cc2c(C1)cccc2,6.0
1088,S1CCC(=NC1(C)c1cc(ccc1)-c1cncnc1)N,6.0
1089,Clc1cc(cc(Cl)c1NC(=O)C)CNC(=[NH2+])NC(=O)Cn1c2c(cccc2)cc1,5.9956784
1090,Clc1ccc(nc1)C(=O)Nc1cc(ccc1)C1(N=C(N)N(C)C1=O)C,5.9913998
1091,O1CCCC1CN1C(=O)C(N=C1N)(C1CCCCC1)c1ccccc1,5.9829664
1092,O=C1N(C)C(=NC1(C1CCCCC1)C1CCCCC1)N,5.9665761
1093,Fc1cc(cc(F)c1)CN1C(=O)C(N=C1N)(C1CCCCC1)c1ccccc1,5.9665761
1094,Clc1cc2CC(N=C(NC(Cc3cscc3-c3cn(nc3)C)C(=O)[O-])c2cc1)(C)C,5.9625735
1095,s1cc(nc1N)C(Cc1cc([N+](=O)[O-])ccc1OC)c1ccc(OC)cc1,5.9586072
1096,Fc1cc(cc(F)c1)CC(NC(=O)C)C(O)C[NH2+]C1(CCCCC1)c1cc(ccc1)-c1occc1,5.9586072
1097,Fc1cc(cc(F)c1)CC(NC(=O)c1c2c(n(c1)C(OCCCC)=O)cccc2)C(O)C[NH2+]Cc1cc(OC)ccc1,5.9586072
1098,S1(=O)(=O)CC(Cc2ccccc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)C)C1,5.9586072
1099,S1(=O)(=O)CC(Cc2cc(ccc2)COCCC)C(O)C([NH2+]Cc2cc(ccc2)C(C)C)C1,5.9586072
1100,Fc1cc(cc(F)c1)CC(NC(=O)c1cc(ccc1)C(=O)N(CCC)CCC)C(O)C1[NH2+]Cc2c(C1)cccc2,5.9586072
1101,S1(=O)(=O)N(C2(CC([NH+](CC2)Cc2cc3c([nH]nc3CC)cc2)C)CN1C)c1cc(F)ccc1,5.9586072
1102,Clc1ccccc1-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccc(OCCC)cc1,5.939302
1103,Clc1cccc(-c2cc3c(Oc4c(cc(OC)cc4)C34N=C(OC4)N)cc2)c1F,5.9318142
1104,O1CC2(N=C1N)c1cc(ccc1Oc1c2cc(OC)cc1)-c1ccccc1,5.9281182
1105,O=C(NC1CC1)c1ccc(cc1)-c1n(Cc2nc(N)ccc2)c(cc1)-c1ccccc1,5.9208188
1106,S1(=O)(=O)CC(Cc2cc(CO)c(O)cc2)C(O)C([NH2+]Cc2cc(ccc2)C(C)C)C1,5.9208188
1107,Fc1cc(cc(F)c1)CC(NC(=O)c1c2cccnc2n(c1)C(=O)N(CCCC)C)C(O)C1[NH2+]Cc2c(C1)cccc2,5.9208188
