,smiles,cv
33252,c1c(nc[nH]1)NCCO,31.879
33253,c1cocc1NCCO,32.144
33254,c1c(nco1)NCCO,30.897
33255,c1c[nH]cc1OCCO,32.445
33256,c1c(nc[nH]1)OCCO,30.949
33257,c1cocc1OCCO,30.813
33258,c1c(nco1)OCCO,29.594
33259,CCCCn1cccc1,34.856
33260,CCCCn1ccnc1,33.386
33261,COCCn1cccc1,33.059
33262,COCCn1ccnc1,31.662
33263,c1ccn(c1)CCCO,33.583
33264,c1cn(cn1)CCCO,32.123
33265,C#CC#CC#CC1CC1,32.359
33266,C#CC#CC#CC1CN1,31.43
33267,C#CC#CC#CC1CO1,30.624
33268,C1CC1C#CC#CC#N,30.038
33269,N#CC#CC#CC1CN1,29.128
33270,N#CC#CC#CC1CO1,28.373
33271,C#CC#CC(C#C)C#C,34.123
33272,C#CC(C#C)C#CC#N,31.804
33273,C#CC#CC1(CC1)C#C,34.162
33274,C#CC#CC1(CC1)C#N,31.93
33275,C#CC#CC1(CN1)C#C,33.175
33276,C#CC#CC1(CN1)C#N,31.027
33277,C#CC#CC1(CO1)C#C,32.391
33278,C#CC#CC1(CO1)C#N,30.268
33279,C#CC1(CC1)C#CC#N,31.719
33280,C#CC1(CN1)C#CC#N,30.707
33281,C#CC1(CO1)C#CC#N,30.01
33282,C1CC1(C#CC#N)C#N,29.606
33283,N#CC#CC1(CN1)C#N,28.738
33284,N#CC#CC1(CO1)C#N,28.015
33285,C#CC#CC12CC(C1)C2,31.399
33286,C#CC#CC12CC(C1)O2,30.484
33287,C#CC#CC12CN(C1)C2,30.221
33288,N#CC#CC12CC(C1)C2,28.721
33289,N#CC#CC12CC(C1)N2,28.125
33290,N#CC#CC12CC(C1)O2,27.899
33291,N#CC#CC12CN(C1)C2,27.843
33292,C#CC#CC12CC1CC2,32.443
33293,C#CC#CC12CC1CO2,30.714
33294,C#CC#CC12CC1OC2,30.876
33295,C#CC#CC12CCC1N2,31.436
33296,C#CC#CC12CCC1O2,30.943
33297,C#CC#CC12CN1CC2,31.403
33298,N#CC#CC12CC1CC2,29.916
33299,N#CC#CC12CC1CO2,28.369
33300,N#CC#CC12CC1OC2,28.383
33301,N#CC#CC12CCC1N2,28.997
33302,N#CC#CC12CCC1O2,28.505
33303,N#CC#CC12CN1CC2,28.985
33304,C#CC#CC1=CCCC1,32.129
33305,C#CC#CC1=CCOC1,30.528
33306,C#CC#CC1=NCCN1,30.506
33307,C#CC#CC1=NCCO1,29.394
33308,C1CC=C(C1)C#CC#N,29.77
33309,C1C=C(CO1)C#CC#N,28.234
33310,N#CC#CC1=NCCN1,28.273
33311,C1COC(=N1)C#CC#N,27.13
33312,C#CC#CC1C2CC1C2,30.799
33313,C#CC#CC1C2CC1O2,29.719
33314,C#CC#CC1C2CN1C2,29.984
33315,N#CC#CC1C2CC1C2,28.421
33316,N#CC#CC1C2CC1O2,27.445
33317,N#CC#CC1C2CN1C2,27.686
33318,C#CC#CC1C2CCC12,31.78
33319,C#CC#CC1C2CCN12,30.914
33320,C#CC#CC1C2COC12,30.216
33321,N#CC#CC1C2CCC12,29.377
33322,N#CC#CC1C2CCN12,28.569
33323,N#CC#CC1C2COC12,27.842
33324,C#CC#CC1CC1C#C,33.471
33325,C#CC#CC1CC1C#N,31.286
33326,C#CC#CC1NC1C#C,32.543
33327,C#CC#CC1NC1C#N,30.419
33328,C#CC#CC1OC1C#C,31.874
33329,C#CC#CC1OC1C#N,29.759
33330,C#CC1CC1C#CC#N,31.123
33331,C#CC1NC1C#CC#N,30.229
33332,C#CC1OC1C#CC#N,29.503
33333,N#CC#CC1CC1C#N,29.053
33334,N#CC#CC1NC1C#N,28.232
33335,N#CC#CC1OC1C#N,27.532
33336,C#CC#CC1CC2CC12,31.854
33337,C#CC#CC1CC2CN12,30.958
33338,C#CC#CC1CC2NC12,31.084
33339,C#CC#CC1CC2OC12,30.328
33340,C#CC#CC1OC2CC12,30.408
33341,N#CC#CC1CC2CC12,29.457
33342,N#CC#CC1CC2CN12,28.641
33343,N#CC#CC1CC2NC12,28.712
33344,N#CC#CC1CC2OC12,27.978
33345,N#CC#CC1OC2CC12,28.064
33346,C#CC#CC1CC=CC1,32.102
33347,C#CC#CC1CN=CO1,29.151
33348,N#CC#CC1CC=CC1,29.709
33349,N#CC#CC1CN=CO1,26.906
33350,C#CC#CC1CCC=C1,32.096
33351,C#CC#CC1COC=N1,29.15
33352,C#CC#CC1OCC=C1,30.524
33353,N#CC#CC1CCC=C1,29.712
33354,N#CC#CC1COC=N1,26.851
33355,N#CC#CC1OCC=C1,28.173
33356,C#CC#CC1CCCC1,33.718
33357,C#CC#CC1CCCO1,31.918
33358,C#CC#CC1CCOC1,31.807
33359,C#CC#CC1COCO1,30.137
33360,C#CC#CC1OCCO1,30.174
33361,C1CCC(C1)C#CC#N,31.311
33362,N#CC#CC1CCCO1,29.559
33363,N#CC#CC1CCOC1,29.482
33364,N#CC#CC1COCO1,27.861
33365,C1COC(O1)C#CC#N,27.92
33366,C#CC#CCC#CC#C,33.352
33367,C#CC#CCC#CC#N,31.034
33368,C(C#CC#N)C#CC#N,28.838
33369,C#CC#CCC1CCC1,34.54
33370,C#CC#CCC1CCO1,32.79
33371,C#CC#CCC1COC1,32.553
33372,C#CC#CCN1CCC1,33.406
33373,C1CC(C1)CC#CC#N,32.157
33374,N#CC#CCC1CCO1,30.437
33375,C1C(CO1)CC#CC#N,30.239
33376,C1CN(C1)CC#CC#N,31.1
33377,C#CC#CCCC1CC1,35.545
33378,C#CC#CCCC1CO1,33.774
33379,C#CC#CCCN1CC1,34.394
33380,C#CC#CCOC1CC1,33.882
33381,C1CC1CCC#CC#N,33.183
33382,N#CC#CCCC1CO1,31.418
33383,C1CN1CCC#CC#N,32.061
33384,C1CC1OCC#CC#N,31.613
33385,C#CC(C#C)(C#C)C#C,35.587
33386,C#CC(C#C)(C#C)C#N,33.453
33387,C#CC(C#C)(C#N)C#N,31.451
33388,C#CC(C#N)(C#N)C#N,29.555
33389,C(#N)C(C#N)(C#N)C#N,27.771
33390,C#CC(C#C)C1CCC1,35.357
33391,C#CC(C#C)C1CCO1,33.498
33392,C#CC(C#C)C1COC1,33.388
33393,C#CC(C#C)N1CCC1,34.267
33394,C#CC(C#N)C1CCC1,33.225
33395,C#CC(C#N)C1CCO1,31.413
33396,C#CC(C#N)C1COC1,31.33
33397,C#CC(C#N)N1CCC1,32.269
33398,C1CC(C1)C(C#N)C#N,31.239
33399,N#C[C-](C#N)C1C[NH2+]C1,29.869
33400,C1CN(C1)C(C#N)C#N,30.332
33401,C#CC(C1CC1)C2CC2,35.918
33402,C#CC(C1CC1)C1CO1,34.056
33403,C#CC(C1CC1)N1CC1,34.812
33404,C#CC(C1CN1)C1CO1,32.873
33405,C#CC(C1CN1)N1CC1,33.744
33406,C#CC(C1CO1)C1CO1,32.174
33407,C#CC(C1CO1)N1CC1,33.017
33408,C1CC1C(C#N)C2CC2,33.769
33409,N#CC(C1CC1)C1CN1,32.779
33410,N#CC(C1CC1)C1CO1,31.986
33411,N#CC(C1CC1)N1CC1,32.748
33412,N#CC(C1CN1)C1CN1,31.63
33413,N#CC(C1CN1)C1CO1,30.892
33414,N#CC(C1CN1)N1CC1,31.797
33415,N#CC(C1CO1)C1CO1,30.158
33416,N#CC(C1CO1)N1CC1,31.063
33417,C#CC(CC1CC1)C#C,36.328
33418,C#CC(CC1CC1)C#N,34.166
33419,C#CC(CC1CN1)C#N,33.163
33420,C#CC(CC1CO1)C#C,34.527
33421,C#CC(CC1CO1)C#N,32.446
33422,C#CC(CN1CC1)C#C,35.229
33423,C#CC(CN1CC1)C#N,33.074
33424,C#CC(NC1CC1)C#N,33.813
33425,C#CC(C#C)OC1CC1,34.836
33426,C#CC(OC1CC1)C#N,32.803
33427,C1CC1CC(C#N)C#N,32.195
33428,C1CC1NC(C#N)C#N,31.907
33429,C1CC1OC(C#N)C#N,30.898
33430,C#CC1(C#C)C2CC1C2,32.198
33431,C#CC1(C#C)C2CC1O2,31.301
33432,C#CC1(C#C)C2CN1C2,31.459
33433,C#CC1(C#N)C2CC1C2,30.058
33434,C#CC1(C#N)C2CC1N2,29.522
33435,C#CC1(C#N)C2CC1O2,29.151
33436,C#CC1(C#N)C2CN1C2,29.343
33437,N#CC1(C#N)C2CC1C2,28.004
33438,N#CC1(C#N)C2CC1N2,27.545
33439,N#CC1(C#N)C2CC1O2,27.185
33440,N#CC1(C#N)C2CN1C2,27.378
33441,C#CC1(C#C)C2CCC12,33.146
33442,C#CC1(C#C)C2CCN12,32.285
33443,C#CC1(C#C)C2COC12,31.567
33444,C#CC1(C#N)C2CCC12,30.89
33445,C#CC1(C#N)C2CCN12,30.087
33446,C#CC1(C#N)C2CNC12,30.394
33447,C#CC1(C#N)C2COC12,29.357
33448,N#CC1(C#N)C2CCC12,28.837
33449,N#CC1(C#N)C2CCN12,28.105
33450,N#CC1(C#N)C2CNC12,28.395
33451,N#CC1(C#N)C2COC12,27.327
33452,C#CC1(CC1)C2CCC2,35.051
33453,C#CC1(CC1)C1CCO1,33.288
33454,C#CC1(CC1)C2COC2,33.187
33455,C#CC1(CN1)C1CCC1,34.01
33456,C#CC1(CN1)C1CCO1,32.35
33457,C#CC1(CN1)C1COC1,32.176
33458,C#CC1(CO1)C1CCC1,33.276
33459,C#CC1(CO1)C1CCO1,31.566
33460,C#CC1(CO1)C1COC1,31.423
33461,C1CC(C1)C2(CC2)C#N,32.819
33462,N#CC1(CC1)C1CCO1,31.09
33463,C1CC1(C#N)C2COC2,31.043
33464,C1CN(C1)C2(CC2)C#N,32.064
33465,N#CC1(CN1)C1CCC1,31.878
33466,N#CC1(CN1)C1CCN1,31.213
33467,N#CC1(CN1)C1CCO1,30.265
33468,N#CC1(CN1)C1COC1,30.069
33469,N#CC1(CO1)C1CCC1,31.224
33470,N#CC1(CO1)C1CCO1,29.581
33471,N#CC1(CO1)C1COC1,29.39
33472,C#CC1(CC2CC12)C#C,33.217
33473,C#CC1(CC2CC12)C#N,31.064
33474,C#CC1(CC2CN12)C#C,32.374
33475,C#CC1(CC2CN12)C#N,30.263
33476,C#CC1(CC2NC12)C#C,32.546
33477,C#CC1(CC2NC12)C#N,30.409
33478,C#CC1(CC2OC12)C#C,31.763
33479,C#CC1(CC2OC12)C#N,29.666
33480,C#CC1(CN2CC12)C#C,32.23
33481,C#CC1(CN2CC12)C#N,30.1
33482,C#CC1(NC2CC12)C#N,30.555
33483,C#CC1(OC2CC12)C#C,31.77
33484,C#CC1(OC2CC12)C#N,29.696
33485,N#CC1(CC2CC12)C#N,29.017
33486,N#CC1(CC2CN12)C#N,28.298
33487,N#CC1(CC2NC12)C#N,28.348
33488,N#CC1(CC2OC12)C#N,27.604
33489,N#CC1(CN2CC12)C#N,28.1
33490,N#CC1(NC2CC12)C#N,28.603
33491,N#CC1(OC2CC12)C#N,27.747
33492,C#CC1(CC1)OC2CC2,34.755
33493,C#CC1(CC1)CC2CC2,36.066
33494,C#CC1(CC2CC2)CN1,35.065
33495,C#CC1(CC2CC2)CO1,34.318
33496,C#CC1(CC2CO2)CC1,34.305
33497,C#CC1(CC2CO2)CN1,33.316
33498,C#CC1(CC2CO2)CO1,32.574
33499,C#CC1(CC1)CN2CC2,35.026
33500,C#CC1(CN2CC2)CN1,33.988
33501,C#CC1(CN2CC2)CO1,33.252
33502,C1CC1NC2(CC2)C#N,33.901
33503,C1CC1OC2(CC2)C#N,32.638
33504,C1CC1CC2(CC2)C#N,33.822
33505,N#CC1(CC2CC2)CN1,32.918
33506,N#CC1(CC2CC2)CO1,32.24
33507,N#CC1(CC2CN2)CC1,32.814
33508,N#CC1(CC2CN2)CN1,31.876
33509,N#CC1(CC2CN2)CO1,31.241
33510,N#CC1(CC2CO2)CC1,32.092
33511,N#CC1(CC2CO2)CN1,31.214
33512,N#CC1(CC2CO2)CO1,30.544
33513,C1CC1(CN2CC2)C#N,32.724
33514,N#CC1(CN2CC2)CN1,31.869
33515,N#CC1(CN2CC2)CO1,31.209
33516,C#CC1(CC=CC1)C#C,33.437
33517,C#CC1(CC=CC1)C#N,31.271
33518,C#CC1(CN=CN1)C#C,31.828
33519,C#CC1(CN=CN1)C#N,29.76
33520,C#CC1(CN=CO1)C#C,30.597
33521,C#CC1(CN=CO1)C#N,28.56
33522,C1C=CCC1(C#N)C#N,29.256
33523,N#CC1(CN=CN1)C#N,27.923
33524,C1C(OC=N1)(C#N)C#N,26.665
33525,C#CC1(CCC1)C2CC2,35.211
33526,C#CC1(CCC1)C1CO1,33.373
33527,C#CC1(CCC1)N2CC2,34.23
33528,C#CC1(CCO1)C1CC1,33.534
33529,C#CC1(CCO1)C1CN1,32.361
33530,C#CC1(CCO1)C1CO1,31.723
33531,C#CC1(COC1)C2CC2,33.258
33532,C#CC1(COC1)C1CN1,32.231
33533,C#CC1(COC1)C1CO1,31.561
33534,C#CC1(COC1)N2CC2,32.364
33535,C1CC(C1)(C#N)C2CC2,33.06
33536,N#CC1(CCC1)C1CN1,32.119
33537,N#CC1(CCC1)C1CO1,31.259
33538,C1CC(C1)(C#N)N2CC2,32.199
33539,N#CC1(CCN1)C1CC1,32.281
33540,N#CC1(CCN1)C1CN1,31.337
33541,N#CC1(CCN1)C1CO1,30.583
33542,N#CC1(CCO1)C1CC1,31.41
33543,N#CC1(CCO1)C1CN1,30.384
33544,N#CC1(CCO1)C1CO1,29.719
33545,N#CC1(CNC1)C1CO1,30.344
33546,C1CN1C2(CNC2)C#N,31.292
33547,C1CC1C2(COC2)C#N,31.19
33548,N#CC1(COC1)C1CN1,30.211
33549,N#CC1(COC1)C1CO1,29.473
33550,C1CN1C2(COC2)C#N,30.385
33551,C#CC1(CCC=C1)C#C,33.48
33552,C#CC1(CCC=C1)C#N,31.316
33553,C#CC1(CNC=N1)C#C,31.892
33554,C#CC1(CNC=N1)C#N,29.838
33555,C#CC1(COC=N1)C#C,30.588
33556,C#CC1(COC=N1)C#N,28.498
33557,C#CC1(NCC=C1)C#N,30.917
33558,C#CC1(C=CCO1)C#C,31.999
33559,C#CC1(OCC=C1)C#N,29.909
33560,C1CC(C=C1)(C#N)C#N,29.298
33561,N#CC1(CNC=N1)C#N,27.916
33562,C1C(N=CO1)(C#N)C#N,26.538
33563,C1C=CC(N1)(C#N)C#N,28.976
33564,C1C=CC(O1)(C#N)C#N,27.962
33565,C#CC1(CCCC1)C#C,34.968
33566,C#CC1(CCCC1)C#N,32.866
33567,C#CC1(CCCN1)C#N,32.152
33568,C#CC1(CCCO1)C#C,33.429
33569,C#CC1(CCCO1)C#N,31.37
33570,C#CC1(CCOC1)C#C,33.292
33571,C#CC1(CCOC1)C#N,31.078
33572,C#CC1(COCO1)C#C,31.558
33573,C#CC1(COCO1)C#N,29.532
33574,C#CC1(OCCO1)C#C,31.731
33575,C#CC1(OCCO1)C#N,29.734
33576,C1CCC(C1)(C#N)C#N,30.847
33577,C1CC(NC1)(C#N)C#N,30.229
33578,C1CC(OC1)(C#N)C#N,29.41
33579,C1CNCC1(C#N)C#N,30.077
33580,C1COCC1(C#N)C#N,29.045
33581,C1C(OCO1)(C#N)C#N,27.617
33582,C1COC(O1)(C#N)C#N,27.895
33583,C#CC12C3C1C1C3CC21,28.244
33584,C#CC12C3C1C1C3CN21,27.362
33585,C#CC12C3C1C1C3OC21,26.72
33586,C#CC12C3C1N1C3CC21,27.292
33587,C#CC12C3C1N1CC2C31,27.355
33588,C#CC12C3C4C(CC14)N23,27.338
33589,C#CC12C3C4CC1C4N23,27.201
33590,C#CC12C3C4NC1C4N23,26.459
33591,C#CC12C3C4OC1C4N23,25.708
33592,N#CC12C3C1C1C3CC21,25.952
33593,N#CC12C3C1C1C3CN21,25.142
33594,N#CC12C3C1C1C3NC21,25.211
33595,N#CC12C3C1C1C3OC21,24.451
33596,N#CC12C3C1N1C3CC21,25.067
33597,N#CC12C3C1N1CC2C31,25.078
33598,N#CC12C3C4C(CC14)N23,25.168
33599,N#CC12C3C4CC1C4N23,25.039
33600,N#CC12C3C4NC1C4N23,24.338
33601,N#CC12C3C4OC1C4N23,23.579
33602,C#CC12C3C1C1CC3C21,28.181
33603,C#CC12C3C1C1CC3N21,27.226
33604,C#CC12C3C1C1OC3C21,26.679
33605,C#CC12C3C1N1CC3C21,27.269
33606,C#CC12C3C4CC(C14)N23,27.268
33607,N#CC12C3C1C1CC3C21,25.898
33608,N#CC12C3C1C1CC3N21,25.081
33609,N#CC12C3C1C1OC3C21,24.432
33610,N#CC12C3C1N1CC3C21,25.056
33611,N#CC12C3C4CC(C14)N23,25.119
33612,C#CC12C3C4C1CC2N34,27.34
33613,C#CC12C3C4C3C1CC24,28.284
33614,C#CC12C3C4C3C1OC24,26.736
33615,C#CC12C3C4C3N1CC24,27.375
33616,C#CC12C3CC1C1C3N21,27.236
33617,C#CC12C3NC1C1C3N21,26.424
33618,C#CC12C3OC1C1C3N21,25.729
33619,N#CC12C3C4C1CC2N34,25.182
33620,N#CC12C3C4C3C1CC24,26.072
33621,N#CC12C3C4C3C1NC24,25.252
33622,N#CC12C3C4C3C1OC24,24.589
33623,N#CC12C3C4C3N1CC24,25.291
33624,N#CC12C3CC1C1C3N21,25.124
33625,N#CC12C3NC1C1C3N21,24.338
33626,N#CC12C3OC1C1C3N21,23.683
33627,C#CC12C3CC1=CCC23,29.683
33628,C#CC12C3CC1=CCN23,29.03
33629,C#CC12C3CC=C1CN23,29.032
33630,C#CC12C3CN=C1NC23,28.471
33631,C#CC12C3CN=C1OC23,28.127
33632,N#CC12C3CC1=CCC23,27.431
33633,N#CC12C3CC1=CCN23,26.893
33634,N#CC12C3CC=C1CN23,26.927
33635,N#CC12C3CN=C1NC23,26.311
33636,N#CC12C3CN=C1OC23,26.003
33637,C#CC12C3C=CC1CN23,28.362
33638,C#CC12C3CC1C=CC23,29.196
33639,C#CC12C3CC1N=CN23,27.171
33640,C#CC12C3CN1C=NC23,27.197
33641,C#CC12C3OC1C=CC23,27.854
33642,N#CC12C3C=CC1CN23,26.241
33643,N#CC12C3CC1C=CC23,26.92
33644,N#CC12C3CC1N=CN23,25.079
33645,N#CC12C3CN1C=NC23,25.07
33646,N#CC12C3NC1C=CC23,26.203
33647,N#CC12C3OC1C=CC23,25.659
33648,C#CC12C3CC1CC2C3,30.56
33649,C#CC12C3CC1CN2C3,29.567
33650,C#CC12C3CC1OC2C3,28.98
33651,C#CC12C3CN1CC2N3,28.946
33652,C#CC12C3CN1CC2O3,28.055
33653,N#CC12C3CC1CC2C3,28.308
33654,N#CC12C3CC1CN2C3,27.439
33655,N#CC12C3CC1NC2C3,27.549
33656,N#CC12C3CC1OC2C3,26.816
33657,N#CC12C3CN1CC2N3,26.873
33658,N#CC12C3CN1CC2O3,26.022
33659,C#CC12C3CC1CCC23,30.643
33660,C#CC12C3CC1CCN23,29.691
33661,C#CC12C3CC1COC23,29.032
33662,C#CC12C3CC1OCC23,29.05
33663,C#CC12C3CCC1CN23,29.756
33664,C#CC12C3CCC1OC23,29.163
33665,C#CC12C3CN1CCC23,29.675
33666,C#CC12C3COC1CN23,28.179
33667,C#CC12C3NC1COC23,28.163
33668,C#CC12C3OC1COC23,27.572
33669,N#CC12C3CC1CCC23,28.329
33670,N#CC12C3CC1CCN23,27.521
33671,N#CC12C3CC1COC23,26.774
33672,N#CC12C3CC1OCC23,26.786
33673,N#CC12C3CCC1CN23,27.566
33674,N#CC12C3CCC1NC23,27.515
33675,N#CC12C3CCC1OC23,26.921
33676,N#CC12C3CN1CCC23,27.463
33677,N#CC12C3CNC1CN23,26.884
33678,N#CC12C3COC1CN23,26.028
33679,N#CC12C3NC1CNC23,26.947
33680,N#CC12C3NC1COC23,25.961
33681,N#CC12C3NCC1OC23,26.289
33682,N#CC12C3OC1COC23,25.397
33683,C#CC12C3C4CN1C2C34,27.563
33684,C#CC12C3CC4C(C13)N24,27.548
33685,C#CC12C3CC4C(C14)C23,28.52
33686,C#CC12C3C4CC1N2C34,27.574
33687,C#CC12C3CC4C1N4C23,27.532
33688,C#CC12C3CN4C(C13)C24,27.535
33689,C#CC12C3OC4C(C14)C23,26.899
33690,N#CC12C3C4CN1C2C34,25.378
33691,N#CC12C3CC4C(C13)N24,25.325
33692,N#CC12C3CC4C(C14)C23,26.193
33693,N#CC12C3C4CC1N2C34,25.389
33694,N#CC12C3CC4C1N4C23,25.282
33695,N#CC12C3CN4C(C13)C24,25.256
33696,N#CC12C3OC4C(C14)C23,24.609
33697,C#CC12C=CC3C1CC23,29.101
33698,C#CC12C=CC3C1CN23,28.341
33699,C#CC12C=CC3C1OC23,28.161
33700,N#CC12C=CC3C1CC23,26.951
33701,N#CC12C=CC3C1CN23,26.256
33702,N#CC12C=CC3C1NC23,26.324
33703,N#CC12C=CC3C1OC23,26.018
33704,C#CC12C=CC3CC1C23,29.317
33705,C#CC12C=CC3CC1N23,28.423
33706,C#CC12C=CC3CN1C23,28.531
33707,C#CC12C=CC3OC1C23,28.22
33708,C#CC12N=CN3CC1C23,27.334
33709,N#CC12C=CC3CC1C23,27.072
33710,N#CC12C=CC3CC1N23,26.278
33711,N#CC12C=CC3CN1C23,26.35
33712,N#CC12C=CC3NC1C23,26.629
33713,N#CC12C=CC3OC1C23,26.032
33714,N#CC12N=CN3CC1C23,25.188
33715,C#CC12CC(C1)(C2)C#C,32.491
33716,C#CC12CC(C1)(C2)C#N,30.31
33717,C#CC12CC(C1)(N2)C#C,31.833
33718,C#CC12CC(C1)(N2)C#N,29.715
33719,C#CC12CC(C1)(O2)C#C,31.521
33720,C#CC12CC(C1)(O2)C#N,29.447
33721,N#CC12CC(C1)(C2)C#N,28.227
33722,N#CC12CC(C1)(N2)C#N,27.679
33723,N#CC12CC(C1)(O2)C#N,27.453
33724,C#CC12CC(C1)C1CC21,30.565
33725,C#CC12CC(C1)C1CN21,29.742
33726,C#CC12CC(C1)C1NC21,29.77
33727,C#CC12CC(C1)C1OC21,29.031
33728,C#CC12CC(C1)N1CC21,29.759
33729,C#CC12CC(N1)C1OC21,28.318
33730,C#CC12CC(O1)C1CC21,29.224
33731,C#CC12CC(O1)C1NC21,28.477
33732,C#CC12CC(O1)C1OC21,27.674
33733,N#CC12CC(C1)C1CC21,28.38
33734,N#CC12CC(C1)C1CN21,27.636
33735,N#CC12CC(C1)C1NC21,27.608
33736,N#CC12CC(C1)C1OC21,26.901
33737,N#CC12CC(C1)N1CC21,27.621
33738,N#CC12CC(N1)C1CC21,27.724
33739,N#CC12CC(N1)C1NC21,27.035
33740,N#CC12CC(N1)C1OC21,26.271
33741,N#CC12CC(O1)C1CC21,27.188
33742,N#CC12CC(O1)C1NC21,26.471
33743,N#CC12CC(O1)C1OC21,25.678
33744,N#CC12CN(C1)C1CC21,27.612
33745,C#CC12CC(C1)C21CC1,32.25
33746,C#CC12CC(C1)C21CN1,31.272
33747,C#CC12CC(C1)C21CO1,30.536
33748,C#CC12CC(N1)C21CN1,30.631
33749,C#CC12CC(N1)C21CO1,29.892
33750,C#CC12CC(O1)C21CC1,31.243
33751,C#CC12CC(O1)C21CN1,30.273
33752,C#CC12CC(O1)C21CO1,29.51
33753,C#CC12CN(C1)C21CC1,31.471
33754,N#CC12CC(C1)C21CC1,30.115
33755,N#CC12CC(C1)C21CN1,29.193
33756,N#CC12CC(C1)C21CO1,28.421
33757,N#CC12CC(N1)C21CC1,29.511
33758,N#CC12CC(N1)C21CN1,28.607
33759,N#CC12CC(N1)C21CO1,27.846
33760,N#CC12CC(O1)C21CC1,29.205
33761,N#CC12CC(O1)C21CN1,28.298
33762,N#CC12CC(O1)C21CO1,27.499
33763,N#CC12CN(C1)C21CC1,29.454
33764,C#CC12CC(C1)C=CC2,31.384
33765,C#CC12CC(C1)N=CO2,28.585
33766,C#CC12CC(O1)C=CC2,29.992
33767,N#CC12CC(C1)C=CC2,29.209
33768,N#CC12CC(C1)N=CO2,26.574
33769,N#CC12CC(N1)C=CC2,28.584
33770,N#CC12CC(O1)C=CC2,27.939
33771,C#CC12CC(C1)CC=C2,31.41
33772,C#CC12CC(C1)OC=N2,28.632
33773,C#CC12CC(CC=C1)O2,30.018
33774,N#CC12CC(C1)CC=C2,29.228
33775,N#CC12CC(C1)OC=N2,26.512
33776,N#CC12CC(CC=C1)N2,28.519
33777,N#CC12CC(CC=C1)O2,27.953
33778,N#CC12CN(C1)CC=C2,28.433
33779,C#CC12CC(C1)CCC2,32.82
33780,C#CC12CC(C1)CCO2,31.415
33781,C#CC12CC(C1)COC2,31.197
33782,C#CC12CC(C1)OCC2,31.429
33783,C#CC12CC(C1)OCO2,29.873
33784,C#CC12CC(CCC1)O2,31.432
33785,C#CC12CC(COC1)O2,29.814
33786,C#CC12CN(C1)CCO2,30.578
33787,N#CC12CC(C1)CCC2,30.643
33788,N#CC12CC(C1)CCN2,30.151
33789,N#CC12CC(C1)CCO2,29.342
33790,N#CC12CC(C1)COC2,29.041
33791,N#CC12CC(C1)OCC2,29.261
33792,N#CC12CC(C1)OCO2,27.818
33793,N#CC12CC(CCC1)N2,29.975
33794,N#CC12CC(CCC1)O2,29.377
33795,N#CC12CC(CNC1)N2,29.376
33796,N#CC12CC(CNC1)O2,28.748
33797,N#CC12CC(COC1)N2,28.341
33798,N#CC12CC(COC1)O2,27.791
33799,N#CC12CN(C1)CCC2,29.873
33800,N#CC12CN(C1)CCN2,29.375
33801,N#CC12CN(C1)CCO2,28.527
33802,C#CC12CC(C=C1)C=C2,29.676
33803,C#CC12OC(C=C1)C=C2,28.599
33804,N#CC12CC(C=C1)C=C2,27.528
33805,N#CC12NC(C=C1)C=C2,27.019
33806,N#CC12OC(C=C1)C=C2,26.529
33807,C#CC12CC1(CC2)C#C,33.521
33808,C#CC12CC1(CC2)C#N,31.196
33809,C#CC12CC1(CN2)C#N,30.425
33810,C#CC12CC1(CO2)C#N,29.628
33811,C#CC12CC1(NC2)C#N,30.612
33812,C#CC12CC1(OC2)C#C,31.893
33813,C#CC12CC1(OC2)C#N,29.724
33814,C#CC12CCC1(N2)C#C,32.529
33815,C#CC12CCC1(N2)C#N,30.357
33816,C#CC12CCC1(O2)C#C,31.955
33817,C#CC12CCC1(O2)C#N,29.826
33818,N#CC12CC1(CC2)C#N,29.071
33819,N#CC12CC1(NC2)C#N,28.469
33820,N#CC12CC1(OC2)C#N,27.617
33821,N#CC12CCC1(N2)C#N,28.305
33822,N#CC12CCC1(O2)C#N,27.856
33823,C#CC12CC1C1(CC1)C2,33.123
33824,C#CC12CC1C1(CC1)O2,31.788
33825,C#CC12CC1C1(CO1)C2,31.37
33826,C#CC12CC3(CC3)C1N2,32.141
33827,C#CC12CC3(CC3)C1O2,31.583
33828,C#CC12CC3(CN3)C1N2,31.188
33829,C#CC12CC3(CN3)C1O2,30.633
33830,C#CC12CC3(CO3)C1N2,30.426
33831,C#CC12CC3(CO3)C1O2,29.857
33832,C#CC12CN1C1(CC1)C2,32.262
33833,N#CC12CC1C1(CC1)C2,30.807
33834,N#CC12CC1C1(CC1)N2,30.28
33835,N#CC12CC1C1(CC1)O2,29.628
33836,N#CC12CC1C1(CN1)C2,29.863
33837,N#CC12CC1C1(CO1)C2,29.107
33838,N#CC12CC3(CC3)C1N2,29.957
33839,N#CC12CC3(CC3)C1O2,29.463
33840,N#CC12CC3(CN3)C1N2,29.045
33841,N#CC12CC3(CN3)C1O2,28.545
33842,N#CC12CC3(CO3)C1N2,28.296
33843,N#CC12CC3(CO3)C1O2,27.77
33844,N#CC12CN1C1(CC1)C2,30.077
33845,C#CC12CC1C1CC1C2,31.712
33846,C#CC12CC1C1CC1O2,30.308
33847,C#CC12CC1C1OC1C2,29.954
33848,C#CC12CC3CC3C1N2,30.744
