,smiles,zpve
14322,N=C1CC2OCC2O1,0.120742
14323,N=C1OC2CCC2O1,0.120773
14324,O=C1CC2CCC2C1,0.155311
14325,O=C1CC2CCC2N1,0.145161
14326,O=C1CC2CCC2O1,0.132443
14327,O=C1CC2CCN2C1,0.143698
14328,O=C1CC2COC2C1,0.131564
14329,O=C1CC2NCC2O1,0.121225
14330,O=C1CC2OCC2N1,0.121165
14331,O=C1CC2OCC2O1,0.108592
14332,O=C1NC2CCC2N1,0.133732
14333,O=C1NC2CCC2O1,0.121332
14334,O=C1OC2CCC2O1,0.10885
14335,CC1=CC2CCC2C1,0.178869
14336,CC1=CC2COC2C1,0.155089
14337,CC1=CC2OCC2C1,0.155139
14338,CC1=NC2CCC2O1,0.143626
14339,NC1=NC2CCC2O1,0.133315
14340,CC1CC2CCC2=C1,0.178563
14341,CC1CC2COC2=N1,0.143644
14342,CC1CC2OCC2=C1,0.154752
14343,CC1OC2CCC2=C1,0.154437
14344,OC1CC2CCC2=C1,0.155245
14345,OC1CC2OCC2=C1,0.131161
14346,CC1CC2CCC2C1,0.202711
14347,CC1CC2CCC2O1,0.178869
14348,CC1CC2COC2C1,0.179117
14349,CC1CC2OCC2O1,0.155168
14350,CC1OC2CCC2O1,0.154395
14351,OC1CC2CCC2C1,0.179486
14352,OC1CC2COC2C1,0.156655
14353,C1C2CC11C=CCC21,0.15695
14354,C1C2CC11C=CCN21,0.144384
14355,C1C2CC11N=COC21,0.1217
14356,C1C2OC11C=CCC21,0.132075
14357,C1C2CC11CC=CC21,0.156875
14358,C1C2CC11OC=NC21,0.12164
14359,C1C2OC11CC=CC21,0.131966
14360,C1N2CC11CC=CC21,0.145117
14361,C1C2CC11CCCC21,0.180677
14362,C1C2CC11CCOC21,0.156638
14363,C1C2CC11COCC21,0.156899
14364,C1C2CC11OCCC21,0.156676
14365,C1C2CC11OCOC21,0.132381
14366,C1C2OC11CCCC21,0.155845
14367,C1C2OC11CCOC21,0.131749
14368,C1C2OC11COCC21,0.131929
14369,C1N2CC11COCC21,0.145097
14370,C1N2CC11OCCC21,0.144868
14371,C1CC23CC(C2)CC13,0.180891
14372,C1CC23CC(C2)OC13,0.156628
14373,C1CC23CC(CC12)O3,0.156473
14374,C1OC23CC(C2)CC13,0.157054
14375,C1OC23CC(C2)OC13,0.132493
14376,C1OC23CN(C2)CC13,0.145501
14377,C1OC2CC3CC12C3,0.156913
14378,C1OC2CC3CC12O3,0.132299
14379,CC1(C)C2C3C1CN23,0.165871
14380,CC1(C)C2C3CC1C23,0.177471
14381,CC1(C)C2C3CC1N23,0.16618
14382,CC1(C)C2C3OC1C23,0.153219
14383,CC1(C)C2CC3C2N13,0.165864
14384,CC1(O)C2C3C1CN23,0.142393
14385,CC1(O)C2C3CC1C23,0.15387
14386,CC1(O)C2C3CC1N23,0.14234
14387,CC1(O)C2C3OC1C23,0.129627
14388,CC1(C)C2C3CC3C12,0.176926
14389,CC1(C)C2C3CC3N12,0.165171
14390,CC1(C)C2C3CN3C12,0.165248
14391,CC1(C)C2C3NC3C12,0.164853
14392,CC1(C)C2C3OC3C12,0.152115
14393,CC1(O)C2C3CC3C12,0.152711
14394,CC1(O)C2C3CN3C12,0.141219
14395,CC1(O)C2C3NC3C12,0.141136
14396,CC1(O)C2C3OC3C12,0.128439
14397,CC12CC3CC1CC23,0.179913
14398,CC12CC3CC1OC23,0.155787
14399,CC12CC3OC1CC23,0.155507
14400,CC12NC3CC1OC23,0.144249
14401,CC12OC3CC1CC23,0.155706
14402,CC12OC3CC1NC23,0.144316
14403,CC12OC3CC1OC23,0.131392
14404,OC12CC3CC1CC23,0.156366
14405,OC12CC3CC1OC23,0.132063
14406,OC12CC3OC1CC23,0.131966
14407,OC12CN3CC1CC23,0.144712
14408,CC12C3CC1C(=O)C23,0.130989
14409,CC12C3CC1C(=O)N23,0.119183
14410,CC12C3CN1C(=O)C23,0.119201
14411,CC12C3N1CC2C3=O,0.119159
14412,CC12C3NC1C(=O)C23,0.119573
14413,CC12C3OC1C(=O)C23,0.106485
14414,OC12C3CC1C(=O)C23,0.107247
14415,OC12C3NC1C(=O)C23,0.095949
14416,CC12C3C(O)C1CN23,0.142527
14417,CC12C3CC1C(O)C23,0.154337
14418,CC12C3OC1C(O)C23,0.130032
14419,CC1C2C3CC1C23C,0.177797
14420,CC1C2C3CC1C23O,0.154311
14421,CC1C2C3OC1C23C,0.153527
14422,CC1C2C3OC1C23O,0.13009
14423,CC1C2CC3N1C23C,0.166025
14424,CC1C2N3CC1C23C,0.166026
14425,CN1C2C3CC1C23C,0.165861
14426,OC1C2C3CC1C23O,0.130954
14427,OC1C2C3NC1C23O,0.120209
14428,OC1C2C3OC1C23O,0.1072
14429,CC12CC3=CCC1C23,0.154345
14430,CC12OC3=NCC1C23,0.117404
14431,OC12CC3=CCC1C23,0.130822
14432,CC12CC3C=CC1C23,0.155613
14433,CC12CC3C=CC1N23,0.143961
14434,CC12OC3C=CC1C23,0.131143
14435,OC12CC3C=CC1C23,0.131955
14436,OC12CN3C=NC1C23,0.108704
14437,CC12CC3CCC1C23,0.179579
14438,CC12CC3COC1C23,0.155483
14439,CC12CC3OCC1C23,0.15555
14440,CC12OC3CCC1C23,0.155317
14441,CC12OC3COC1C23,0.131061
14442,OC12CC3CCC1C23,0.155949
14443,OC12CC3COC1C23,0.131899
14444,OC12CC3OCC1C23,0.131886
14445,OC12CN3CCC1C23,0.144401
14446,CC12CC3C1C=CC23,0.15525
14447,CC12CN3C1C=CC23,0.143562
14448,CC12OC3C1C=CC23,0.130521
14449,OC12CC3C1C=CC23,0.131706
14450,OC12CN3C1C=CC23,0.120059
14451,CC12CC3C1CCC23,0.179413
14452,CC12CC3C1COC23,0.155431
14453,CC12CN3C1CCC23,0.16769
14454,CC12OC3C1CCC23,0.154909
14455,CC12OC3C1COC23,0.130805
14456,OC12CC3C1CCC23,0.156118
14457,OC12CC3C1COC23,0.132002
14458,OC12CN3C1CCC23,0.144446
14459,CC12CC3CC1C2C3,0.18061
14460,CC12CC3CC1C2O3,0.156456
14461,CC12CC3CC1N2C3,0.168927
14462,CC12CC3OC1C2O3,0.132393
14463,CC12OC3CC1C2C3,0.156451
14464,CC12OC3CC1C2O3,0.132349
14465,OC12CC3CC1C2C3,0.157027
14466,OC12CC3CC1C2O3,0.132846
14467,OC12CC3OC1C2O3,0.108784
14468,CC12C3CC1(C)CC23,0.177222
14469,CC12C3CC1(C)CN23,0.165596
14470,CC12C3CC1(C)OC23,0.152973
14471,CC12C3CC1(O)CC23,0.153533
14472,CC12C3CC1(O)CN23,0.141665
14473,CC12CC3C(C1)C23O,0.153792
14474,CC12CC3C(O1)C23O,0.129504
14475,OC12C3CC1(O)CC23,0.129994
14476,CC12CC3C(C1)C3C2,0.180443
14477,CC12CC3C(C1)C3O2,0.156161
14478,CC12CC3C(C1)N3C2,0.168811
14479,CC12CC3C(O1)C3O2,0.132003
14480,OC12CC3C(C1)C3C2,0.156842
14481,OC12CC3C(C1)N3C2,0.145263
14482,CC12C3C1C1(C)C2N31,0.141108
14483,CC12C3C4C1C4(C)C23,0.152654
14484,CC12C3C4C1C4(O)C23,0.129104
14485,CC12C3C4N1C2C34O,0.117634
14486,CC12C3C4N1C4(C)C23,0.140998
14487,OC12C3C4C1C4(O)C23,0.10555
14488,CC1(C#C)C2CC1C2,0.153475
14489,CC1(C#C)C2CC1O2,0.128623
14490,CC1(C#C)C2CN1C2,0.141719
14491,CC1(C#N)C2CC1C2,0.143217
14492,CC1(C#N)C2CC1N2,0.13168
14493,CC1(C#N)C2CC1O2,0.118354
14494,CC1(C#N)C2CN1C2,0.131391
14495,NC1(C#N)C2CC1C2,0.132394
14496,NC1(C#N)C2CC1N2,0.120792
14497,NC1(C#N)C2CC1O2,0.107528
14498,OC1(C#C)C2CC1C2,0.129837
14499,OC1(C#C)C2CC1N2,0.118318
14500,OC1(C#C)C2CC1O2,0.104911
14501,OC1(C#N)C2CC1C2,0.119553
14502,OC1(C#N)C2CC1N2,0.107927
14503,OC1(C#N)C2CC1O2,0.094629
14504,CC1(C=O)C2CC1C2,0.153447
14505,CC1(C=O)C2CC1O2,0.128987
14506,CC1(C=O)C2CN1C2,0.141387
14507,OC1(C=O)C2CC1C2,0.130808
14508,OC1(C=O)C2CC1N2,0.118166
14509,OC1(C=O)C2CC1O2,0.105955
14510,CC1(CO)C2CC1C2,0.177886
14511,CC1(CO)C2CC1O2,0.15294
14512,CCC1(C)C2CC1C2,0.201002
14513,CCC1(C)C2CC1O2,0.17622
14514,CCC1(O)C2CC1C2,0.177371
14515,CCC1(O)C2CC1O2,0.153133
14516,COC1(C)C2CC1C2,0.176805
14517,COC1(C)C2CC1O2,0.152031
14518,OCC1(O)C2CC1C2,0.154359
14519,OCC1(O)C2CC1N2,0.143119
14520,OCC1(O)C2CC1O2,0.130192
14521,CC1(CC1)C2CCC2,0.200797
14522,CC1(CC1)C1CCO1,0.177001
14523,CC1(CC1)C2COC2,0.177011
14524,CC1(CN1)C1CCO1,0.1658
14525,CC1(CO1)C1CCC1,0.176785
14526,CC1(CO1)C1CCO1,0.152757
14527,CC1(CO1)C1COC1,0.152998
14528,C1CC(C1)C2(CC2)O,0.176447
14529,OC1(CC1)C1CCO1,0.152573
14530,C1CC1(C2COC2)O,0.152766
14531,CC1(C#C)C2CCC12,0.153063
14532,CC1(C#C)C2CCN12,0.141188
14533,CC1(C#C)C2COC12,0.128837
14534,CC1(C#N)C2CCC12,0.14296
14535,CC1(C#N)C2CCN12,0.130967
14536,CC1(C#N)C2COC12,0.118695
14537,NC1(C#N)C2CCC12,0.132081
14538,NC1(C#N)C2CNC12,0.120385
14539,NC1(C#N)C2COC12,0.107822
14540,OC1(C#C)C2CCC12,0.12935
14541,OC1(C#C)C2COC12,0.105354
14542,OC1(C#N)C2CCC12,0.119146
14543,OC1(C#N)C2CNC12,0.107944
14544,OC1(C#N)C2COC12,0.094956
14545,CC1(C=O)C2CCC12,0.153364
14546,CC1(C=O)C2CCN12,0.141551
14547,CC1(C=O)C2COC12,0.129335
14548,OC1(C=O)C2CCC12,0.13013
14549,OC1(C=O)C2COC12,0.105761
14550,CC1(CO)C2CCC12,0.176929
14551,CC1(CO)C2CCN12,0.165881
14552,CC1(CO)C2COC12,0.152876
14553,CCC1(C)C2CCC12,0.200534
14554,CCC1(C)C2COC12,0.176373
14555,CCC1(O)C2CCC12,0.176548
14556,CCC1(O)C2COC12,0.152644
14557,COC1(C)C2CCC12,0.176363
14558,COC1(C)C2COC12,0.152239
14559,OCC1(O)C2CCC12,0.153921
14560,OCC1(O)C2COC12,0.129907
14561,C#CC#CC#CC#C,0.058203
14562,C#CC#CC#CC#N,0.047967
14563,C(#CC#N)C#CC#N,0.037484
14564,C#CCC#CCC#C,0.103391
14565,C#CCC#CCC#N,0.093128
14566,C(C#CCC#N)C#N,0.08282
14567,C#CC#CCCC#N,0.093792
14568,C#CCCC#CC#C,0.104008
14569,C#CCCC#CC#N,0.093899
14570,C(CC#N)C#CC#N,0.083599
14571,C#CCCCCC#C,0.150587
14572,C#CCCCCC#N,0.140463
14573,C#CCCNCC#N,0.129195
14574,C#CCCOCC#C,0.126541
14575,C#CCCOCC#N,0.116286
14576,C#CCNCCC#N,0.1296
14577,C#CCOCCC#N,0.116287
14578,C(CCC#N)CC#N,0.130306
14579,C(CNCC#N)C#N,0.118981
14580,C(COCC#N)C#N,0.105994
14581,C#CC#CC#CC=O,0.057802
14582,C(=O)C#CC#CC#N,0.047464
14583,C(=O)C#CC#CC=O,0.057428
14584,C#CCCC#CC=O,0.103858
14585,C(CC#N)C#CC=O,0.093576
14586,C#CCC#CCC=O,0.103171
14587,C(C=O)C#CCC#N,0.092871
14588,C(C=O)C#CCC=O,0.102892
14589,C#CCN=CNC=O,0.105645
14590,C(C#N)N=CNC=O,0.095293
14591,C#CCN=COC=O,0.092443
14592,C(C#N)N=COC=O,0.082018
14593,C(C=O)N=CNC=O,0.104811
14594,C(C=O)N=COC=O,0.091881
14595,N=COCC#CC#C,0.09312
14596,N=COCC#CC#N,0.082846
14597,C#CC#CCCC=O,0.103755
14598,C(CC#CC#N)C=O,0.093582
14599,C#CC#CCNC=O,0.093698
14600,C(C#CC#N)NC=O,0.083509
14601,C#CC#CCOC=O,0.080875
14602,C(C#CC#N)OC=O,0.070601
14603,N=COCC#CC=O,0.092925
14604,C(CC#CC=O)C=O,0.103531
14605,C(C#CC=O)NC=O,0.093528
14606,C(C#CC=O)OC=O,0.080675
14607,N=COCCCC#C,0.139747
14608,N=COCCCC#N,0.129517
14609,C#CCCCCC=O,0.150593
14610,C(CCC#N)CC=O,0.140375
14611,C(CNCC#N)C=O,0.128978
14612,C#CCOCCC=O,0.126341
14613,C(COCC#N)C=O,0.116055
14614,C(CNCC=O)C#N,0.128944
14615,C#CCCOCC=O,0.126145
14616,C(COCC=O)C#N,0.115864
14617,C#CCCCNC=O,0.140606
14618,C(CC#N)CNC=O,0.130369
14619,C#CCCCOC=O,0.127744
14620,C(CC#N)COC=O,0.117507
14621,N=COCCCC=O,0.139637
14622,N=COCCNC=O,0.130902
14623,N=COCCOC=N,0.12927
14624,N=COCCOC=O,0.117094
14625,C(CCC=O)CC=O,0.150425
14626,C(CC=O)CNC=O,0.140546
14627,C(CC=O)COC=O,0.127601
14628,C(COCC=O)C=O,0.125943
14629,C(CNC=O)NC=O,0.130573
14630,C(COC=O)NC=O,0.117824
14631,C(COC=O)OC=O,0.104722
14632,CC#CC#CC#CC,0.104726
14633,CC#CC#CCC#C,0.103928
14634,CC#CC#CCC#N,0.093622
14635,CC#CC#CCC=O,0.103671
14636,CC#CCC#CC#C,0.103797
14637,CC#CCC#CC#N,0.093646
14638,CC#CCC#CC=O,0.103611
14639,CC#CCCC#CC,0.15056
14640,CC#CCCCC#C,0.150588
14641,CC#CCCCC#N,0.14043
14642,CC#CCNCC#N,0.129389
14643,CC#CCOCC#C,0.126233
14644,CC#CCOCC#N,0.115957
14645,CC#CCCCC=O,0.150509
14646,CC#CCCNC=O,0.140473
14647,CC#CCCOC=N,0.13969
14648,CC#CCCOC=O,0.127733
14649,CC#CCNCC=O,0.139465
14650,CC#CCOCC=O,0.125855
14651,CC#CCOC=NC,0.138557
14652,CN=COCCC#C,0.138923
14653,CN=COCCC#N,0.128611
14654,CN=COCCC=O,0.13869
14655,CCC#CC#CC#C,0.104834
14656,CCC#CC#CC#N,0.094798
14657,C#CC#CC#CCO,0.081251
14658,C(C#CC#CC#N)O,0.071054
14659,CCC#CC#CC=O,0.104726
14660,C(C#CC#CC=O)O,0.080988
14661,CCC#CC#CCC,0.152067
14662,CCC#CC#CCO,0.128317
14663,C(C#CC#CCO)O,0.104522
14664,CC#CCC#CCO,0.127153
14665,CCC#CCC#CC,0.150873
14666,CCC#CCCC#C,0.151045
14667,CCC#CCCC#N,0.140837
14668,C#CCCC#CCO,0.127352
14669,C(CC#N)C#CCO,0.117115
14670,CCC#CCCC=O,0.150915
14671,CCC#CCNC=O,0.140795
14672,CCC#CCOC=N,0.140241
14673,CCC#CCOC=O,0.128025
14674,C(CC#CCO)C=O,0.127458
14675,C(C#CCO)NC=O,0.117109
14676,OCC#CCOC=N,0.11654
14677,C(C#CCOC=O)O,0.104216
14678,CC#CCN=COC,0.139063
14679,CCN=COCC#C,0.139172
14680,CCN=COCC#N,0.12874
14681,COC=NCCC#C,0.13908
14682,COC=NCCC#N,0.128863
14683,CCN=COCC=O,0.138473
14684,COC=NCCC=O,0.138843
14685,CC#CC#CCCO,0.128051
14686,CCCC#CC#CC,0.151412
14687,CC#CC#CCOC,0.127375
14688,CCCC#CCC#C,0.150838
14689,CCCC#CCC#N,0.140616
14690,COCC#CCC#C,0.126867
14691,COCC#CCC#N,0.116639
14692,C#CCC#CCCO,0.127428
14693,C(CO)C#CCC#N,0.117177
14694,CCCC#CCC=O,0.150637
14695,COCC#CCC=O,0.126643
14696,C(CO)C#CCC=O,0.127197
14697,CCCC#CCCC,0.198334
14698,CCCC#CCCO,0.174912
14699,CCCC#CCOC,0.174316
14700,COCC#CCCO,0.150901
14701,COCC#CCOC,0.150337
14702,C(CO)C#CCCO,0.151482
14703,CCOC=NCC#C,0.139204
14704,CCOC=NCC#N,0.128963
14705,CCCN=CNC=O,0.153063
14706,CCCN=COC=O,0.139863
14707,CCOC=NCC=O,0.138585
14708,C(CO)N=CNC=O,0.129906
14709,C(CO)N=COC=O,0.116685
14710,CCCN=COCC,0.186361
14711,CCOC=NCCO,0.163549
14712,CCCCC#CC#C,0.151197
14713,CCCCC#CC#N,0.141131
14714,CCOCC#CC#C,0.12712
14715,CCOCC#CC#N,0.116946
14716,COCCC#CC#C,0.127638
14717,COCCC#CC#N,0.117475
14718,C#CC#CCCCO,0.127766
14719,C(CC#CC#N)CO,0.117652
14720,CCCCC#CC=O,0.151061
14721,CCOCC#CC=O,0.126977
14722,COCCC#CC=O,0.127375
14723,C(CC#CC=O)CO,0.127598
14724,CCC#CCCCO,0.174898
14725,CCC#CCCOC,0.174723
14726,CCCCC#CCC,0.198381
14727,CCCCC#CCO,0.174667
14728,CCC#CCOCC,0.174242
14729,CCOCC#CCO,0.150496
14730,COCCC#CCO,0.150931
14731,C(CC#CCO)CO,0.151172
14732,CCCCN=COC,0.186508
14733,CCCOC=NCC,0.186649
14734,CCN=COCCO,0.163776
14735,COC=NCCCO,0.163062
14736,COCCN=COC,0.162632
14737,CC#CCCCCO,0.174403
14738,CC#CCOCCO,0.151007
14739,CCCCCC#CC,0.197848
14740,CCCOCC#CC,0.1737
14741,CCOCCC#CC,0.174018
14742,CC#CCCCOC,0.174012
14743,CCCCOC=NC,0.186275
14744,CN=COCCCO,0.162748
14745,CN=COCCOC,0.162825
14746,CCCCCCC#C,0.198067
14747,CCCCCCC#N,0.187946
14748,CCCCNCC#N,0.176548
14749,CCCCOCC#C,0.173861
14750,CCCCOCC#N,0.163616
14751,CCCOCCC#C,0.174069
14752,CCCOCCC#N,0.163833
14753,CCOCCCC#C,0.173996
14754,CCOCCCC#N,0.163838
14755,COCCCCC#C,0.174231
14756,COCCCCC#N,0.164096
14757,COCCNCC#N,0.153057
14758,COCCOCC#C,0.15062
14759,COCCOCC#N,0.140473
14760,C#CCCCCCO,0.174626
14761,C(CCC#N)CCO,0.164491
14762,C(CNCC#N)CO,0.153051
14763,C#CCOCCCO,0.150355
14764,C(CO)COCC#N,0.140089
14765,C#CCCOCCO,0.151293
14766,C(COCCO)C#N,0.140966
14767,CCCCCCC=O,0.197932
14768,CCCCCNC=O,0.187945
14769,CCCCCOC=O,0.175171
14770,CCCCOCC=O,0.173498
14771,CCCOCCC=O,0.173842
14772,CCOCCCC=O,0.173842
14773,CCOCCNC=O,0.16423
14774,CCOCCOC=N,0.163657
14775,CCOCCOC=O,0.151419
14776,COCCCCC=O,0.174109
14777,COCCCNC=O,0.164146
14778,COCCCOC=N,0.163279
14779,COCCCOC=O,0.151252
14780,COCCOCC=O,0.149635
14781,C(CCC=O)CCO,0.174488
14782,C(CCO)CNC=O,0.16447
14783,OCCCCOC=N,0.163712
14784,C(CCOC=O)CO,0.151657
14785,C(CO)COCC=O,0.15
14786,C(COCCO)C=O,0.151052
14787,CCCCCCCC,0.24536
14788,CCCCCCCO,0.221952
14789,CCCCCCOC,0.221599
14790,CCCCCOCC,0.221386
14791,CCCCOCCC,0.221405
14792,CCCCOCCO,0.198601
14793,CCCOCCCO,0.197921
14794,CCCOCCOC,0.197579
14795,CCOCCCCO,0.197962
14796,CCOCCCOC,0.19757
14797,CCOCCOCC,0.197377
14798,COCCCCCO,0.198172
14799,COCCCCOC,0.197823
14800,COCCOCCO,0.174774
14801,C(CCCO)CCO,0.198546
14802,C(CO)COCCO,0.175101
14803,C#CC1CCC1C#C,0.128743
14804,C#CC1CCC1C#N,0.118577
14805,C#CC1CNC1C#N,0.107209
14806,C#CC1COC1C#C,0.104767
14807,C#CC1COC1C#N,0.094491
14808,C#CC1NCC1C#N,0.107263
14809,C#CC1OCC1C#N,0.094581
14810,N#CC1CCC1C#N,0.108326
14811,N#CC1CNC1C#N,0.096903
14812,N#CC1COC1C#N,0.084142
14813,O=CC1CCC1C#C,0.128816
14814,O=CC1CCC1C#N,0.118603
14815,O=CC1CNC1C#N,0.107236
14816,O=CC1COC1C#C,0.104854
14817,O=CC1COC1C#N,0.094434
14818,O=CC1NCC1C#N,0.10725
14819,O=CC1OCC1C#C,0.10457
14820,O=CC1OCC1C#N,0.094253
14821,O=CN1CCC1C#C,0.117907
14822,O=CN1CCC1C#N,0.107637
14823,O=CC1CCC1C=O,0.128869
14824,O=CC1CCN1C=O,0.117872
14825,O=CC1COC1C=O,0.104812
14826,CN=C1OCC1C#C,0.11724
14827,CN=C1OCC1C#N,0.106986
14828,CN=C1CCN1C=O,0.130314
14829,CN=C1OCC1C=O,0.117373
14830,CCC1COC1=NC,0.164763
14831,CN=C1OCC1CO,0.142051
14832,CNC1COC1=NC,0.153499
14833,COC1CNC1=NC,0.152728
14834,COC1COC1=NC,0.140791
14835,CCC1CCC1C#C,0.176102
14836,CCC1CCC1C#N,0.16592
14837,CCC1CNC1C#N,0.154637
14838,CCC1COC1C#C,0.152108
14839,CCC1COC1C#N,0.141871
14840,CCC1OCC1C#C,0.152202
14841,CCC1OCC1C#N,0.141952
14842,CCN1CCC1C#N,0.154009
14843,CNC1CNC1C#N,0.143288
14844,CNC1COC1C#N,0.130666
14845,COC1CCC1C#C,0.152085
14846,COC1CCC1C#N,0.141934
14847,COC1CNC1C#N,0.130501
14848,COC1COC1C#C,0.128115
14849,COC1COC1C#N,0.117949
14850,OCC1CCC1C#C,0.152729
14851,OCC1CCC1C#N,0.142546
14852,OCC1CNC1C#N,0.131238
14853,OCC1COC1C#C,0.128782
14854,OCC1COC1C#N,0.118471
14855,OCC1NCC1C#N,0.131833
14856,OCC1OCC1C#C,0.129337
14857,OCC1OCC1C#N,0.119021
14858,CCC1CCC1C=O,0.176131
14859,CCC1CCN1C=O,0.16542
14860,CCC1COC1C=O,0.15214
14861,CCC1OCC1C=O,0.15221
14862,CCN1CCC1C=O,0.164177
14863,COC1CCC1C=O,0.152203
14864,COC1CNC1C=O,0.140729
14865,COC1COC1C=O,0.128232
14866,OCC1CCC1C=O,0.152562
14867,OCC1CCN1C=O,0.14197
14868,OCC1COC1C=O,0.128466
14869,OCC1OCC1C=O,0.129127
14870,CCC1CCC1CC,0.22345
14871,CCC1CCC1CO,0.199974
14872,CCC1CCC1OC,0.199475
14873,CCC1COC1CC,0.199514
14874,CCC1COC1CO,0.176721
14875,CCC1OCC1CO,0.17621
14876,CCC1OCC1OC,0.175543
14877,COC1CCC1CO,0.176097
14878,COC1CCC1OC,0.175373
14879,COC1COC1CO,0.15268
14880,OCC1CCC1CO,0.176524
14881,OCC1COC1CO,0.153344
14882,C#CC1=CCCCC1,0.15491
14883,C#CC1=CCCOC1,0.130906
14884,C#CC1=CCOCC1,0.130827
14885,C#CC1=NCCCO1,0.119607
14886,C1CCC(=CC1)C#N,0.144807
14887,C1COCC(=C1)C#N,0.120731
14888,C1COCC=C1C#N,0.120684
14889,C1CNC(=NC1)C#N,0.121286
14890,C1CN=C(OC1)C#N,0.109276
14891,C#CC1CC=CCO1,0.13043
14892,C#CC1CCC=CC1,0.154902
14893,C#CC1CCN=CO1,0.119856
14894,C#CC1COC=NC1,0.119993
14895,N#CC1CC=CCN1,0.13316
14896,N#CC1CC=CCO1,0.120155
14897,N#CC1CCC=CC1,0.144755
14898,N#CC1CCN=CO1,0.109358
14899,N#CC1COC=NC1,0.109687
14900,C#CC1CCCC=C1,0.154894
14901,C#CC1CCOC=N1,0.119761
14902,C#CC1COCC=C1,0.130884
14903,C#CC1OCCC=C1,0.130542
14904,N#CC1CCCC=C1,0.144748
14905,N#CC1CCOC=N1,0.109524
14906,N#CC1COCC=C1,0.120618
14907,N#CC1NCCC=C1,0.133182
14908,N#CC1OCCC=C1,0.120258
14909,C#CC1CCCCC1,0.178713
14910,C#CC1CCCCO1,0.154567
14911,C#CC1CCCOC1,0.154944
14912,C#CC1CCOCC1,0.15487
14913,C#CC1CCOCO1,0.130953
14914,C#CC1COCCN1,0.143495
14915,C#CC1COCCO1,0.130725
14916,C#CC1COCOC1,0.131498
14917,C#CC1OCCCO1,0.130732
14918,C1CCC(CC1)C#N,0.168602
14919,N#CC1CCCCN1,0.157125
14920,N#CC1CCCCO1,0.144316
14921,N#CC1CCCOC1,0.144735
14922,C1COCCC1C#N,0.144705
14923,N#CC1CCOCO1,0.120634
14924,N#CC1CNCCN1,0.145777
14925,N#CC1CNCCO1,0.133023
14926,N#CC1COCCN1,0.133169
14927,N#CC1COCCO1,0.120375
14928,C1C(COCO1)C#N,0.121182
14929,C1COC(OC1)C#N,0.120373
14930,C1CCC(=CC1)C=O,0.155423
14931,C1COCC(=C1)C=O,0.131352
14932,C1COCC=C1C=O,0.131292
14933,C1CC(=CNC1)C=O,0.144498
14934,C1CNC(=NC1)C=O,0.132581
14935,C1CN=C(OC1)C=O,0.119974
14936,O=CC1CC=CCO1,0.130205
14937,O=CC1CCC=CC1,0.154783
14938,O=CC1CCN=CO1,0.119299
14939,O=CC1COC=NC1,0.119869
14940,C1CN(CC=C1)C=O,0.14447
14941,O=CC1CCCC=C1,0.154962
14942,O=CC1CCOC=N1,0.119703
14943,O=CC1COCC=C1,0.13068
14944,O=CC1OCCC=C1,0.130336
14945,C1CC=CN(C1)C=O,0.144888
14946,C1CCC(CC1)C=O,0.178748
14947,O=CC1CCCCO1,0.154404
14948,O=CC1CCCOC1,0.154862
14949,C1COCCC1C=O,0.154952
14950,O=CC1CCOCO1,0.130759
14951,O=CC1COCCN1,0.143541
14952,O=CC1COCCO1,0.13049
14953,C1C(COCO1)C=O,0.131262
14954,C1COC(OC1)C=O,0.130636
14955,C1CCN(CC1)C=O,0.168576
14956,C1COCCN1C=O,0.144612
14957,CN=C1CC=CCO1,0.142271
14958,CN=C1OCCC=C1,0.143328
14959,CN=C1CCCCO1,0.166903
14960,CN=C1CCOCO1,0.143251
14961,CN=C1CNCCO1,0.155679
14962,CN=C1COCCO1,0.142879
14963,CCC1=CCCCC1,0.202163
14964,CCC1=CCCOC1,0.178093
14965,CCC1=CCOCC1,0.178117
14966,CCC1=NCCCO1,0.166753
14967,C1CCC(=CC1)CO,0.178515
14968,C1COCC(=C1)CO,0.154473
14969,C1COCC=C1CO,0.154406
14970,C1CN=C(OC1)CO,0.14384
14971,CCC1CC=CCO1,0.177771
14972,CCC1CCC=CC1,0.202108
14973,CCC1CCN=CO1,0.16705
14974,CCC1COC=NC1,0.167265
14975,COC1CC=CCO1,0.154161
14976,COC1CCC=CC1,0.178173
14977,COC1CCN=CO1,0.143259
14978,COC1COC=NC1,0.143212
14979,OCC1CC=CCO1,0.154976
14980,OCC1CCC=CC1,0.178691
14981,OCC1CCN=CO1,0.144055
14982,OCC1COC=NC1,0.143872
14983,CCC1CCCC=C1,0.202208
14984,CCC1CCOC=N1,0.167236
14985,CCC1COCC=C1,0.178134
14986,CCC1OCCC=C1,0.178016
14987,COC1CCCC=C1,0.178178
14988,COC1COCC=C1,0.154174
14989,COC1OCCC=C1,0.154556
14990,OCC1CCCC=C1,0.178835
14991,OCC1CCOC=N1,0.144515
14992,OCC1COCC=C1,0.154747
14993,OCC1OCCC=C1,0.155178
14994,CCC1CCCCC1,0.225971
14995,CCC1CCCCO1,0.201949
14996,CCC1CCCOC1,0.202151
14997,CCC1CCOCC1,0.202202
14998,CCC1CCOCO1,0.178415
14999,CCC1COCCO1,0.17817
15000,CCC1COCOC1,0.1787
15001,CCC1OCCCO1,0.178231
15002,COC1CCCCC1,0.20201
