,ATS0Z,nHeavyAtom,nF,nHetero,nO,SZ,ATS0dv,ATS0m,ATSC0se,SsF,AATS0se,ATSC0i,SM1_Dzp,ATS2dv,SM1_DzZ,ATS4dv,ATS3dv,AMID_X,ATS0s,AATS1se,target
3998,398.0,9,0,4,1,11.0,154.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,156.0,0.6785714285714287,65.0,110.0,0.0,123.34027777777776,8.03661975,-434.0912
3999,398.0,9,0,4,1,11.0,142.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,166.0,0.6785714285714287,48.0,160.0,0.0,90.34027777777776,8.083860705882353,-434.09055
4000,398.0,9,0,4,1,11.0,148.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,189.0,0.6785714285714287,41.0,124.0,0.0,88.83333333333334,8.08791905882353,-434.09024
4001,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,191.0,0.6785714285714287,46.0,138.0,0.0,72.08333333333334,8.158164235294116,-434.08963
4002,398.0,9,0,4,1,11.0,144.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,157.0,0.6785714285714287,69.0,140.0,0.0,95.05555555555554,8.13036375,-434.08887
4003,398.0,9,0,4,1,11.0,150.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,181.0,0.6785714285714287,52.0,108.0,0.0,63.27777777777778,8.128503250000001,-434.08853
4004,398.0,9,0,4,1,11.0,142.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,160.0,0.6785714285714287,56.0,158.0,0.0,103.08333333333334,8.083860705882353,-434.08807
4005,398.0,9,0,4,1,11.0,142.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,174.0,0.6785714285714287,60.0,145.0,0.0,111.34027777777776,8.11556725,-434.08746
4006,398.0,9,0,4,1,11.0,148.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,169.0,0.6785714285714287,65.0,107.0,0.0,87.55555555555556,8.124191249999999,-434.0869
4007,398.0,9,0,4,1,11.0,150.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,168.0,0.6785714285714287,73.0,102.0,0.0,95.02777777777776,8.07464375,-434.08636
4008,398.0,9,0,4,1,11.0,154.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467927,-2.636839718884606,182.0,0.6785714285714287,39.0,134.0,0.0,95.55555555555556,8.07464375,-434.08566
4009,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,202.0,0.6785714285714287,38.0,111.0,0.0,76.30555555555556,8.238168470588235,-434.0849
4010,398.0,9,0,4,1,11.0,136.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,161.0,0.6785714285714287,67.0,103.0,0.0,84.05555555555556,8.26503125,-434.08432
4011,398.0,9,0,4,1,11.0,148.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467927,-2.636839718884606,169.0,0.6785714285714287,55.0,137.0,0.0,96.05555555555554,8.070331750000001,-434.08383
4012,398.0,9,0,4,1,11.0,144.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,177.0,0.6785714285714287,41.0,144.0,0.0,90.61111111111111,8.083860705882353,-434.08328
4013,398.0,9,0,4,1,11.0,144.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,162.0,0.6785714285714287,78.0,130.0,0.0,95.05555555555554,8.13036375,-434.0826
4014,398.0,9,0,4,1,11.0,148.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467927,-2.636839718884606,167.0,0.6785714285714287,79.0,115.0,0.0,96.05555555555556,8.07033175,-434.08203
4015,398.0,9,0,4,1,11.000000000000002,138.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,122.0,0.6785714285714287,102.0,112.0,0.0,133.30555555555554,8.147107733333334,-434.08145
4016,398.0,9,0,4,1,11.0,144.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,130.0,0.6785714285714287,66.0,58.0,0.0,95.52777777777776,8.070331750000001,-434.08112
4017,398.0,9,0,4,1,11.0,146.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467927,-2.636839718884606,124.0,0.6785714285714287,72.0,98.0,0.0,118.02777777777776,8.04524375,-434.08075
4018,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,146.0,0.6785714285714287,78.0,113.0,0.0,109.55555555555554,8.11545175,-434.0804
4019,398.0,9,0,4,1,11.0,146.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,112.0,0.6785714285714287,94.0,132.0,0.0,127.27777777777776,7.9968784,-434.07983
4020,398.0,9,0,4,1,11.0,150.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,166.0,0.6785714285714287,46.0,132.0,0.0,63.27777777777778,8.14104725,-434.0792
4021,398.0,9,0,4,1,11.0,142.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,118.0,0.6785714285714287,59.0,96.0,0.0,119.80555555555554,8.04093175,-434.07874
4022,398.0,9,0,4,1,11.0,148.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,166.0,0.6785714285714287,75.0,107.0,0.0,57.083333333333336,8.174028705882352,-434.0783
4023,398.0,9,0,4,1,11.0,138.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,168.0,0.6785714285714287,44.0,170.0,0.0,91.30555555555554,8.192455249999998,-434.0777
4024,398.0,9,0,4,1,11.0,148.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,117.0,0.6785714285714287,69.0,114.0,0.0,140.27777777777777,7.9968784,-434.07727
4025,398.0,9,0,4,1,11.0,144.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,161.0,0.6785714285714287,57.0,136.0,0.0,86.55555555555556,8.132307749999999,-434.07693
4026,398.0,9,0,4,1,11.0,142.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,174.0,0.6785714285714287,38.0,158.0,0.0,103.08333333333331,8.083860705882353,-434.0762
4027,398.0,9,0,4,1,11.0,148.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,203.0,0.6785714285714287,26.0,118.0,0.0,88.83333333333333,8.099725176470589,-434.07565
4028,398.0,9,0,4,1,11.0,136.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,173.0,0.6785714285714287,78.0,122.0,0.0,78.08333333333334,8.222304,-434.07507
4029,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,180.0,0.6785714285714287,53.0,111.0,0.0,76.30555555555556,8.226362352941177,-434.0746
4030,398.0,9,0,4,1,11.0,144.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,173.0,0.6785714285714287,41.0,131.0,0.0,77.05555555555556,8.196767249999999,-434.0743
4031,398.0,9,0,4,1,11.0,148.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467927,-2.636839718884606,109.0,0.6785714285714287,72.0,113.0,0.0,126.52777777777776,7.9968784,-434.07367
4032,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,114.0,0.6785714285714287,84.0,108.0,0.0,120.55555555555554,8.04093175,-434.07327
4033,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467927,-2.636839718884606,181.0,0.6785714285714287,62.0,106.0,0.0,79.08333333333334,8.177609411764706,-434.07254
4034,398.0,9,0,4,1,11.0,138.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,122.0,0.6785714285714287,98.0,94.0,0.0,124.77777777777776,8.1517072,-434.07205
4035,398.0,9,0,4,1,11.0,142.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,142.0,0.6785714285714287,85.0,166.0,0.0,150.84027777777777,8.067167466666666,-434.0715
4036,398.0,9,0,4,1,11.0,146.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,163.0,0.6785714285714287,64.0,88.0,0.0,62.27777777777778,8.22650325,-434.07086
4037,398.0,9,0,4,1,11.0,136.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467927,-2.636839718884606,149.0,0.6785714285714287,73.0,127.0,0.0,99.05555555555556,8.20057175,-434.06958
4038,398.0,9,0,4,1,11.0,142.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,144.0,0.6785714285714287,96.0,110.0,0.0,125.30555555555554,8.151707199999999,-434.0691
4039,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,117.0,0.6785714285714287,94.0,93.0,0.0,118.52777777777776,8.1517072,-434.0683
4040,398.0,9,0,4,1,11.000000000000002,144.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,194.0,0.6785714285714287,49.0,97.0,0.0,65.08333333333334,8.182092705882352,-434.0679
4041,398.0,9,0,4,1,11.0,142.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,155.0,0.6785714285714287,60.0,126.0,0.0,71.33333333333334,8.158164235294116,-434.06714
4042,398.0,9,0,4,1,11.0,144.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,168.0,0.6785714285714287,80.0,108.0,0.0,77.05555555555556,8.22219125,-434.06665
4043,398.0,9,0,4,1,11.0,142.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,207.0,0.6785714285714287,22.0,130.0,0.0,63.333333333333336,8.23827717647059,-434.06635
4044,398.0,9,0,4,1,11.000000000000002,144.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,160.0,0.6785714285714287,64.0,93.0,0.0,77.05555555555556,8.22219125,-434.0658
4045,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,106.0,0.6785714285714287,105.0,122.0,0.0,120.55555555555554,8.040931749999999,-434.0654
4046,398.0,9,0,4,1,11.000000000000002,146.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,210.0,0.6785714285714287,34.0,99.0,0.0,78.58333333333334,8.169861647058823,-434.06363
4047,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,205.0,0.6785714285714287,26.0,127.0,0.0,84.83333333333334,8.222303999999998,-434.06226
4048,398.0,9,0,4,1,11.0,144.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,179.0,0.6785714285714287,33.0,148.0,0.0,72.61111111111111,8.158164235294116,-434.0618
4049,398.0,9,0,4,1,11.0,142.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,148.0,0.6785714285714287,95.0,138.0,0.0,111.34027777777776,8.11556725,-434.06122
4050,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,172.0,0.6785714285714287,59.0,111.0,0.0,104.80555555555554,8.18608375,-434.06046
4051,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,129.0,0.6785714285714287,115.0,114.0,0.0,132.27777777777777,8.151707199999999,-434.06018
4052,398.0,9,0,4,1,11.0,142.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,158.0,0.6785714285714287,63.0,124.0,0.0,114.80555555555554,8.18608375,-434.05954
4053,398.0,9,0,4,1,11.0,134.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467927,-2.636839718884606,144.0,0.6785714285714287,79.0,123.0,0.0,91.80555555555556,8.286027749999999,-434.0587
4054,398.0,9,0,4,1,11.0,142.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,175.0,0.6785714285714287,44.0,134.0,0.0,71.33333333333334,8.158164235294116,-434.05786
4055,398.0,9,0,4,1,11.0,138.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,173.0,0.6785714285714287,72.0,100.0,0.0,70.33333333333334,8.22647105882353,-434.0568
4056,398.0,9,0,4,1,11.000000000000002,148.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,210.0,0.6785714285714287,24.0,109.0,0.0,57.083333333333336,8.185834823529413,-434.05566
4057,398.0,9,0,4,1,11.0,144.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467927,-2.636839718884606,176.0,0.6785714285714287,50.0,135.0,0.0,85.58333333333334,8.21787925,-434.0544
4058,398.0,9,0,4,1,11.0,142.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467927,-2.636839718884606,211.0,0.6785714285714287,28.0,114.0,0.0,63.333333333333336,8.250399529411764,-434.05383
4059,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,157.0,0.6785714285714287,96.0,116.0,0.0,64.08333333333334,8.238277176470588,-434.0535
4060,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,176.0,0.6785714285714287,81.0,108.0,0.0,80.09027777777777,8.177609411764706,-434.0526
4061,398.0,9,0,4,1,11.0,142.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,106.0,0.6785714285714287,64.0,114.0,0.0,101.80555555555556,8.11987925,-434.05194
4062,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,164.0,0.6785714285714287,69.0,119.0,0.0,113.36805555555556,8.079802352941176,-434.05115
4063,398.0,9,0,4,1,11.0,146.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,157.0,0.6785714285714287,89.0,103.0,0.0,57.833333333333336,8.185834823529413,-434.05045
4064,398.0,9,0,4,1,11.0,144.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,197.0,0.6785714285714287,48.0,112.0,0.0,79.33333333333334,8.169861647058823,-434.04953
4065,398.0,9,0,4,1,11.0,142.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,169.0,0.6785714285714287,65.0,130.0,0.0,98.55555555555556,8.21776375,-434.04855
4066,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,174.0,0.6785714285714287,81.0,108.0,0.0,80.09027777777777,8.177609411764706,-434.0478
4067,398.0,9,0,4,1,11.0,142.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,214.0,0.6785714285714287,26.0,113.0,0.0,77.08333333333334,8.22647105882353,-434.047
4068,398.0,9,0,4,1,11.0,144.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,121.0,0.6785714285714287,67.0,107.0,0.0,95.55555555555556,8.11987925,-434.0461
4069,398.0,9,0,4,1,11.0,136.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467927,-2.636839718884606,199.0,0.6785714285714287,36.0,130.0,0.0,94.17361111111111,8.114353999999999,-434.04517
4070,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,175.0,0.6785714285714287,56.0,133.0,0.0,76.30555555555556,8.238168470588235,-434.044
4071,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,121.0,0.6785714285714287,69.0,126.0,0.0,123.30555555555554,8.11545175,-434.0423
4072,398.0,9,0,4,1,11.0,146.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,157.0,0.6785714285714287,84.0,88.0,0.0,55.52777777777778,8.189893176470589,-434.0413
4073,398.0,9,0,4,1,11.0,148.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,180.0,0.6785714285714287,63.0,106.0,0.0,58.09027777777778,8.18615105882353,-434.0403
4074,398.0,9,0,4,1,11.0,142.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,118.0,0.6785714285714287,76.0,120.0,0.0,102.8125,8.11987925,-434.0386
4075,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,124.0,0.6785714285714287,84.0,118.0,0.0,102.55555555555554,8.11987925,-434.03745
4076,398.0,9,0,4,1,11.0,142.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,140.0,0.6785714285714287,79.0,130.0,0.0,102.8125,8.11987925,-434.03568
4077,398.0,9,0,4,1,11.0,146.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467927,-2.636839718884606,185.0,0.6785714285714287,66.0,102.0,0.0,55.80555555555556,8.210079529411765,-434.0336
4078,398.0,9,0,4,1,11.000000000000002,144.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,187.0,0.6785714285714287,52.0,112.0,0.0,65.08333333333334,8.19389882352941,-434.03244
4079,398.0,9,0,4,1,11.0,146.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,201.0,0.6785714285714287,25.0,122.0,0.0,78.58333333333334,8.181667764705882,-434.02982
4080,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,158.0,0.6785714285714287,62.0,129.0,0.0,85.83333333333334,8.158164235294116,-434.02762
4081,398.0,9,0,4,1,11.0,152.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,211.0,0.6785714285714287,21.0,108.0,0.0,55.30555555555556,8.202015529411764,-434.02585
4082,398.0,9,0,4,1,11.0,134.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,156.0,0.6785714285714287,50.0,150.0,0.0,114.39583333333334,8.145880470588237,-434.02222
4083,398.0,9,0,4,1,11.0,150.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,168.0,0.6785714285714287,50.0,115.0,0.0,63.27777777777778,8.16647125,-434.02036
4084,398.0,9,0,4,1,11.0,138.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,195.0,0.6785714285714287,34.0,119.0,0.0,60.38888888888889,8.188362444444444,-434.01813
4085,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,179.0,0.6785714285714287,40.0,148.0,0.0,100.65277777777776,8.150047529411765,-434.0156
4086,398.0,9,0,4,1,11.0,140.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,170.0,0.6785714285714287,55.0,145.0,0.0,100.65277777777776,8.150047529411765,-434.01184
4087,398.0,9,0,4,1,11.0,144.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,138.0,0.6785714285714287,80.0,130.0,0.0,111.09027777777776,8.14087575,-434.0088
4088,398.0,9,0,4,1,11.000000000000002,150.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,179.0,0.6785714285714287,65.0,87.0,0.0,58.833333333333336,8.153578823529411,-434.00647
4089,398.0,9,0,4,1,11.0,148.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,172.0,0.6785714285714287,60.0,95.0,0.0,54.77777777777778,8.214137882352942,-434.00314
4090,398.0,9,0,4,1,11.0,144.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,142.0,0.6785714285714287,81.0,70.0,0.0,56.55555555555556,8.210079529411765,-433.996
4091,398.0,9,0,4,1,11.0,138.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.05050214446792,-2.636839718884606,167.0,0.6785714285714287,54.0,150.0,0.0,100.39583333333334,8.150047529411765,-433.98947
4092,398.0,9,0,4,1,11.0,134.0,1572.989201,1.5064457499999997,0.0,8.043028249999999,25.050502144467924,-2.636839718884606,157.0,0.6785714285714287,70.0,140.0,0.0,74.38888888888889,8.207026,-433.96082
4093,390.0,8,0,5,2,10.33333333333333,148.0,1540.4289599999993,2.1280703999999995,0.0,8.463942399999999,17.869585129622923,-3.719133983223758,150.0,0.9285714285714288,81.0,90.0,0.0,150.55555555555554,8.456405428571431,-433.1808
