,NdUnfilled_max_value,phi_composition_average,SpaceGroupNumber_composition_average,phi_max_value,NpValence_composition_average,SecondIonizationEnergy_min_value,ThermalExpansionCoefficient_difference,ElasticModulus_composition_average,IsAlkali_arithmetic_average,Electronegativity_composition_average,Group_composition_average,Column_composition_average,ElasticModulus_min_value,ThirdIonizationEnergy_min_value,NUnfilled_arithmetic_average,NdUnfilled_composition_average,SecondIonizationEnergy_difference,HeatFusion_difference,NValance_min_value,BoilingT_difference,IonicRadii_min_value,n_ws^third_composition_average,MendeleevNumber_min_value,SecondIonizationEnergy_arithmetic_average,SecondIonizationEnergy_composition_average,target
3212,0.0,2.822,122.6,6.86,2.8000000000000003,16.53,769.0,15.4,0.25,2.59,12.6,12.6,10.0,25.3,2.25,0.0,60.108,19.57,1.0,1782.79,0.76,0.778,1.0,39.4715,38.60059999999999,1.52
3213,7.0,5.446000000000001,207.2,6.86,1.8,11.03,231.6,28.8,0.0,2.3400000000000003,10.4,10.4,15.0,29.31,3.333333333333333,1.4,18.571,21.145,2.0,3602.79,0.54,1.4859999999999998,8.0,18.427,22.8966,1.52
3214,0.0,0.96,108.8,2.4,2.4000000000000004,11.03,757.5,9.8,0.0,2.272,10.400000000000002,10.400000000000002,15.0,34.83,1.3333333333333333,0.0,24.087,7.21,2.0,1564.9,0.29,0.336,8.0,23.159,23.1248,1.6
3215,6.0,2.02,86.8,5.3,2.8,25.154,1795.5,168.4,0.0,3.052,13.6,13.6,401.0,37.93,3.5,1.2,9.962999999999996,52.09,3.0,5743.12,0.23,0.7120000000000001,51.0,23.81025,26.0716,1.6
3216,0.0,1.94,97.2,5.15,2.8,15.934,774.3,38.66,0.0,2.974,14.6,14.6,78.3,34.22,2.333333333333333,0.0,19.183,36.72,6.0,3038.9,0.53,0.5880000000000001,66.0,23.85733333333333,28.3612,1.06
3217,8.0,5.686,201.0,6.86,1.8,13.58,232.7,42.8,0.0,2.452,10.8,10.8,104.0,25.04,6.0,2.8,16.021,29.645,4.0,4939.79,0.61,1.622,43.0,19.167,23.3406,1.06
3218,0.0,5.456,189.6,6.86,2.2,11.871,218.0,14.2,0.0,2.4160000000000004,12.2,12.2,21.0,30.502,2.333333333333333,0.0,17.729999999999997,8.184999999999999,2.0,2797.79,0.71,1.42,7.0,18.70133333333333,23.0612,1.48
3219,6.0,3.112,135.2,6.86,2.2,14.32,775.1,72.6,0.0,2.636,11.6,11.6,104.0,25.04,4.5,2.2,20.797,29.78,5.0,4939.79,0.62,1.004,47.0,23.8845,26.131,1.48
3220,0.0,5.4060000000000015,200.2,6.86,1.8,11.03,217.5,15.4,0.0,2.3520000000000003,11.8,11.8,15.0,37.48,1.0,0.0,18.571,7.074999999999998,2.0,1577.79,0.95,1.406,8.0,19.179666666666662,23.3482,1.36
3221,0.0,4.174,170.79999999999995,6.86,2.0,20.292,763.5,25.8,0.25,2.47,11.599999999999998,11.599999999999998,5.0,36.83,1.75,0.0,26.994,13.38,1.0,3122.79,0.73,1.118,2.0,33.074,32.379400000000004,1.36
3222,0.0,1.39,110.0,4.7,2.8000000000000003,16.345,777.4,36.68,0.25,2.436,12.6,12.6,2.4,33.492,2.25,0.0,18.772,49.99,1.0,3082.9,0.26,0.43,3.0,26.60425,28.3068,1.62
3223,0.0,1.51,96.4,4.1,2.4000000000000004,15.035,755.2,31.68,0.0,2.484,12.4,12.4,19.0,34.83,1.0,0.0,20.082,8.26,2.0,1272.9,0.29,0.498,68.0,22.8615,25.3126,1.62
3224,3.0,6.016000000000001,200.2,6.86,2.2,15.028,233.6,90.0,0.0,2.7300000000000004,13.4,13.4,20.0,28.47,3.666666666666666,0.6,14.573,38.23500000000001,5.0,4345.79,0.62,1.586,56.0,20.463,24.1182,0.94
3225,9.0,2.912,125.79999999999998,6.86,2.2,12.8,770.0,55.6,0.0,2.5660000000000003,11.4,11.4,80.0,24.76,4.75,2.8,22.317,13.88,3.0,3025.79,0.67,0.906,11.0,23.2895,25.655,0.94
3226,0.0,1.65,74.8,4.15,3.0,14.632,1778.0,29.0,0.0,2.894,15.000000000000002,15.000000000000002,50.0,30.502,1.75,0.0,20.485,6.9300000000000015,6.0,2790.12,0.71,0.512,69.0,25.67075,27.56,1.5
3227,8.0,3.032,128.4,6.86,2.8000000000000003,14.925,1797.4,60.2,0.0,2.732,13.2,13.2,139.0,23.32,3.6,1.6,20.192,49.99,4.0,4798.79,0.26,0.92,45.0,26.1916,26.1916,1.5
3228,5.0,0.93,95.0,4.65,3.2,16.5,775.1,63.6,0.0,2.644,14.0,14.0,19.0,27.96,3.0,1.0,18.617,20.78,6.0,2853.9,0.29,0.346,49.0,23.38675,25.7328,0.88
3229,6.0,3.292,123.2,6.86,3.0,18.633,1795.5,88.0,0.0,3.0000000000000004,13.8,13.8,39.0,28.351,3.0,1.2,16.483999999999998,52.09,5.0,5750.79,0.58,0.98,51.0,23.6642,23.6642,0.88
3230,3.0,5.586,201.0,6.86,1.8,17.06,227.0,42.08,0.3333333333333333,2.3640000000000003,11.0,11.0,2.4,33.5,2.333333333333333,0.6,14.565,15.845,1.0,3122.79,0.65,1.4699999999999998,3.0,26.09533333333333,27.4976,1.34
3231,7.0,1.89,103.4,5.4,2.4000000000000004,16.76,773.7,126.4,0.0,2.632,12.2,12.2,19.0,28.47,3.75,2.0,18.357,38.37000000000001,6.0,5640.9,0.29,0.6920000000000001,48.0,18.80175,22.0648,1.34
3232,7.0,5.912000000000001,208.0,6.86,1.8,16.18,233.7,78.80000000000003,0.0,2.49,11.6,11.6,183.0,30.651,4.666666666666666,2.2,13.421,36.215,5.0,5653.79,0.55,1.67,48.0,15.260333333333332,20.9966,0.98
3233,8.0,2.6020000000000003,128.0,6.86,2.4000000000000004,11.871,1794.1,32.0,0.0,2.552,10.8,10.8,21.0,23.32,2.8,1.6,23.245999999999995,26.98,2.0,4798.79,0.83,0.8019999999999999,7.0,25.2968,25.2968,0.98
3234,9.0,1.34,85.39999999999998,3.45,2.6,12.8,1794.3,34.8,0.0,2.71,11.2,11.2,80.0,22.99,5.0,3.4000000000000004,22.317,20.78,3.0,4597.12,0.75,0.536,11.0,24.004249999999995,26.2268,1.22
3235,5.0,3.232,135.79999999999998,6.86,2.4000000000000004,16.5,1795.1,103.6,0.0,2.756,12.0,12.0,259.0,30.96,3.0,2.0,18.617,20.78,5.0,2866.79,0.62,1.0219999999999998,49.0,29.047,26.5376,1.22
3236,8.0,3.042,128.0,6.86,2.8,13.58,1794.3,45.0,0.0,2.802,13.2,13.2,110.0,27.491,3.6,1.6,21.537,36.72,4.0,3482.79,0.53,0.908,43.0,25.8404,25.8404,0.92
3237,7.0,1.94,98.6,5.45,2.6,14.65,1791.6,51.2,0.0,2.938,12.8,12.8,127.0,29.31,2.5,1.4,20.467,21.28,5.0,3595.12,0.54,0.6619999999999999,46.0,26.09175,27.896799999999995,0.92
3238,5.0,4.504,154.0,6.86,2.4,14.632,775.2,74.4,0.0,2.728,13.2,13.2,50.0,27.16,3.75,1.0,20.485,37.26,5.0,4834.79,0.59,1.2619999999999998,50.0,23.95275,25.0824,2.24
3239,3.0,2.08,79.8,5.3,2.8,17.06,1795.3,129.8,0.0,2.9560000000000004,14.2,14.2,208.0,33.5,2.75,0.6,18.057,49.98,3.0,4188.12,0.23,0.7,58.0,28.07525,29.4836,2.24
3240,0.0,4.956,180.00000000000003,6.86,2.6,18.6,221.2,12.4,0.0,2.644,14.6,14.6,22.0,27.96,1.6666666666666663,0.0,11.000999999999998,17.025,5.0,1183.79,0.97,1.238,71.0,22.32,25.2324,0.2
3241,0.0,1.5300000000000002,79.8,4.2,2.6,15.035,1775.2,13.28,0.0,2.834,12.6,12.6,22.0,34.202,0.75,0.0,20.082,8.26,2.0,1278.12,0.72,0.482,68.0,25.97025,27.7996,0.2
3242,0.0,3.0520000000000005,122.4,6.86,2.6,18.759,1776.9,18.5,0.0,2.814,14.6,14.6,22.0,28.447,2.2,0.0,16.357999999999997,10.49,3.0,2714.79,0.54,0.856,71.0,27.454999999999995,27.454999999999995,1.38
3243,2.0,3.242,91.0,6.86,2.8,16.687,766.6,48.4,0.0,2.77,14.4,14.4,34.0,25.559,2.5,0.4,18.43,17.26,5.0,3108.79,0.69,0.912,61.0,24.893249999999995,26.938,1.38
3244,0.0,4.574000000000002,157.6,6.86,2.0,17.964000000000002,768.7,79.2,0.0,2.548,12.000000000000002,12.000000000000002,95.0,39.722,1.25,0.0,17.153,7.675,2.0,2665.79,0.45,1.258,67.0,25.22325,26.0988,1.26
3245,9.0,1.61,91.8,4.8,2.4,12.8,775.5,96.2,0.0,2.8080000000000003,11.4,11.4,80.0,24.76,5.666666666666666,3.0,22.317,52.09,3.0,5737.9,0.6,0.616,11.0,15.972333333333331,23.6302,1.26
3246,0.0,1.69,102.6,4.35,2.4000000000000004,17.964000000000002,761.1,38.8,0.0,2.608,14.2,14.2,19.0,34.83,1.25,0.0,17.153,11.08,6.0,2344.9,0.29,0.536,65.0,24.47525,26.6036,0.6
3247,7.0,1.94,98.6,5.65,2.6,18.563,1793.7,71.6,0.0,2.9279999999999995,12.8,12.8,175.0,54.934,3.0,1.6,16.554000000000002,36.35,6.0,5646.12,0.63,0.6819999999999999,48.0,22.1625,24.7534,0.6
3248,7.0,5.896,208.0,6.86,1.8,14.65,235.2,90.2,0.0,2.5820000000000003,11.2,11.2,129.0,27.16,5.333333333333334,2.4,14.951,37.125,5.0,4834.79,0.54,1.6719999999999997,46.0,20.23733333333333,23.9828,1.56
3249,5.0,1.98,107.2,5.45,2.4000000000000004,15.64,768.2,68.8,0.0,2.642,13.0,13.0,19.0,32.93,2.25,1.0,19.477,16.52,6.0,3145.9,0.29,0.6559999999999999,52.0,23.42925,25.7668,1.56
3250,0.0,1.38,91.8,4.05,2.4,16.908,749.2,14.4,0.3333333333333333,2.5980000000000003,12.2,12.2,10.0,37.48,1.0,0.0,59.73,5.99,1.0,1524.9,0.76,0.444,1.0,42.88766666666667,39.7794,0.18
3251,6.0,1.7199999999999998,98.0,4.55,2.8,14.32,774.3,43.8,0.0,2.786,13.4,13.4,104.0,25.04,4.333333333333334,1.2,20.797,36.72,5.0,4926.9,0.53,0.602,47.0,21.79033333333333,27.121,0.18
3252,2.0,3.322,134.2,6.86,2.4000000000000004,18.08,1791.8,82.0,0.0,2.934,13.6,13.6,80.0,31.06,2.0,0.4,17.037,26.37,5.0,3890.79,0.67,0.954,59.0,27.8516,27.8516,1.14
3253,0.0,0.82,94.2,4.1,3.6,15.028,761.2,15.8,0.0,2.778,15.599999999999998,15.599999999999998,19.0,27.96,2.5,0.0,20.089,17.16,6.0,1931.9,0.29,0.23,81.0,23.01875,25.4384,1.14
3254,6.0,4.064,170.79999999999995,6.86,2.0,11.871,772.7,25.0,0.0,2.424,10.6,10.6,21.0,25.04,3.0,1.2,23.245999999999995,29.78,2.0,4939.79,0.64,1.17,7.0,22.72725,24.102,1.4
3255,5.0,1.52,91.0,5.2,2.4,11.03,773.8,95.2,0.0,2.634,11.4,11.4,15.0,43.6,2.333333333333333,1.0,24.087,33.86,2.0,5778.9,0.53,0.5379999999999999,8.0,15.382333333333332,23.2762,1.4
3256,0.0,4.238,170.79999999999995,6.86,2.0,10.004,765.8,18.26,0.0,2.59,11.8,11.8,13.0,47.448,1.5,0.0,25.113000000000003,12.33,2.0,3051.79,0.85,1.136,9.0,23.81075,24.9688,0.88
3257,9.0,1.66,84.8,5.05,2.4,12.8,770.0,76.2,0.0,2.6500000000000004,10.6,10.6,80.0,24.76,3.6666666666666665,1.8,22.317,13.88,2.0,3012.9,0.45,0.588,11.0,22.042666666666666,27.2724,0.88
3258,2.0,3.272,127.4,6.86,2.2,17.964000000000002,771.8,85.0,0.0,2.77,13.6,13.6,95.0,31.06,2.0,0.4,17.153,26.37,5.0,3890.79,0.67,0.946,59.0,25.1905,27.1758,0.82
3259,3.0,4.644,157.6,6.86,2.0,16.76,773.6,105.0,0.0,2.674,13.2,13.2,95.0,28.47,2.25,0.6,18.357,38.37000000000001,5.0,4345.79,0.62,1.2899999999999998,56.0,24.8605,25.8086,0.82
3260,6.0,1.35,98.8,4.8,2.4,25.1,775.5,80.56,0.3333333333333333,2.694,10.999999999999998,10.999999999999998,1.8,54.934,3.0,1.2,10.016999999999996,52.09,1.0,5737.9,0.6,0.472,5.0,20.072333333333333,26.0902,0.84
3261,4.0,1.95,91.6,5.4,2.6,21.49,1794.9,126.0,0.0,2.998,13.6,13.6,80.0,34.83,2.0,0.8,13.627,57.63,6.0,5200.12,0.63,0.642,57.0,22.89425,25.3388,0.84
3262,8.0,4.034000000000002,164.6,6.86,2.0,14.925,774.1,29.8,0.25,2.36,10.2,10.2,10.0,23.32,3.5,1.6,61.71300000000001,26.98,1.0,4798.79,0.76,1.146,1.0,39.07025,37.1764,1.54
3263,3.0,4.274,170.8,6.86,2.0,27.28,773.6,107.0,0.25,2.5080000000000005,11.2,11.2,2.0,40.0,2.25,0.6,7.836999999999996,40.9,1.0,4623.79,0.63,1.146,4.0,22.9995,24.3198,1.54
3264,0.0,2.02,74.2,5.3,3.4000000000000004,18.633,1795.3,96.0,0.0,3.016,15.4,15.4,39.0,28.351,2.75,0.0,16.483999999999998,49.98,3.0,4188.12,0.23,0.6379999999999999,72.0,28.4685,29.7982,1.4
3265,2.0,1.88,97.8,5.2,2.8,18.168,1786.6,55.7,0.0,2.8760000000000003,14.4,14.4,70.5,28.447,2.5,0.4,16.948999999999998,17.26,3.0,3101.12,0.54,0.6279999999999999,61.0,26.77075,28.44,1.4
3266,4.0,1.766,103.4,4.93,2.6000000000000005,16.18,768.2,48.4,0.0,2.582,13.8,13.8,12.0,29.829,3.25,0.8,18.937,13.59,6.0,3043.9,0.29,0.5780000000000001,55.0,23.76375,26.0344,1.6
3267,3.0,2.05,91.6,5.15,2.6,17.06,1787.0,57.26000000000001,0.0,3.056,13.8,13.8,78.3,33.5,1.75,0.6,18.057,15.98,6.0,3115.12,0.65,0.6639999999999999,58.0,26.917,28.557,1.6
3268,0.0,3.964,154.0,6.86,2.4,14.632,758.0,10.36,0.25,2.454,12.2,12.2,1.8,30.502,2.5,0.0,20.485,6.9300000000000015,1.0,2797.79,0.71,1.0179999999999998,5.0,26.1125,26.8102,1.0
3269,2.0,1.92,97.8,5.4,2.8,18.08,1791.8,80.1,0.0,2.95,14.2,14.2,70.5,28.447,2.75,0.4,17.037,26.37,3.0,3883.12,0.54,0.6299999999999999,59.0,26.74875,28.4224,1.0
3270,0.0,1.89,79.2,5.05,3.0,16.53,769.0,73.60000000000002,0.0,2.7880000000000003,13.0,13.0,67.0,25.3,1.6666666666666663,0.0,18.587,19.57,2.0,2652.9,0.45,0.586,67.0,23.286,28.0184,0.78
3271,0.0,1.7800000000000002,109.2,4.7,3.0,16.345,777.4,50.3,0.0,2.594,15.0,15.0,19.0,28.447,3.25,0.0,18.772,49.99,3.0,3082.9,0.26,0.578,73.0,23.405,25.7474,0.78
3272,0.0,1.65,80.0,4.35,2.6,18.869,761.1,18.8,0.0,2.806,14.4,14.4,14.0,28.03,2.6666666666666665,0.0,16.247999999999998,11.08,6.0,2344.9,0.8,0.506,65.0,25.158666666666665,29.142,1.5
3273,9.0,1.104,103.4,3.2,2.4000000000000004,10.004,768.7,19.28,0.0,2.314,10.6,10.6,13.0,20.52,3.25,1.8,25.113000000000003,11.17,2.0,3527.9,0.29,0.4039999999999999,9.0,20.17275,23.1616,1.5
3274,7.0,3.002,128.8,6.86,2.6000000000000005,14.65,1791.6,28.2,0.0,2.7419999999999995,13.2,13.2,12.0,29.31,3.6,1.4,20.467,21.28,5.0,3602.79,0.54,0.882,46.0,26.9532,26.9532,1.3
3275,0.0,1.294,67.0,4.15,3.0,10.004,766.6,13.2,0.0,2.474,13.0,13.0,13.0,25.559,1.75,0.0,25.113000000000003,10.886,2.0,2052.9,0.29,0.3939999999999999,9.0,21.2845,24.051,1.3
3276,0.0,3.0420000000000003,116.8,6.86,2.8000000000000003,14.632,758.0,24.1,0.0,2.698,14.8,14.8,50.0,28.447,3.5,0.0,20.485,10.49,3.0,2797.79,0.54,0.8559999999999999,73.0,24.5445,26.659,0.4
3277,0.0,1.69,102.6,4.55,3.0,15.934,774.3,29.2,0.0,2.6179999999999994,14.999999999999998,14.999999999999998,12.0,29.829,3.25,0.0,19.183,36.72,6.0,3002.9,0.29,0.4980000000000001,76.0,23.70225,25.9852,0.4
3278,0.0,4.534,158.2,6.86,3.0000000000000004,15.934,774.3,36.4,0.0,2.716,15.0,15.0,67.0,25.3,3.0,0.0,19.183,36.72,5.0,3015.79,0.53,1.186,79.0,24.2955,25.3566,1.08
3279,8.0,4.284000000000002,157.6,6.86,2.2,13.58,771.4,24.4,0.0,2.536,12.6,12.6,12.0,27.491,4.5,1.6,21.537,13.93,4.0,3482.79,0.61,1.188,43.0,24.6815,25.6654,1.08
3280,8.0,1.64,90.8,4.4,3.0000000000000004,13.58,771.4,39.2,0.0,2.61,13.400000000000002,13.400000000000002,19.0,25.3,3.75,1.6,21.537,19.57,4.0,3469.9,0.29,0.556,43.0,22.13925,24.7348,1.12
3281,6.0,3.3520000000000003,128.8,6.86,2.4000000000000004,17.06,1795.5,121.8,0.0,2.94,12.599999999999998,12.599999999999998,208.0,33.5,3.0,1.7999999999999998,18.057,52.09,5.0,5750.79,0.6,1.0419999999999998,51.0,23.3496,23.3496,1.12
3282,5.0,1.71,80.8,4.65,2.6,16.461,775.2,67.2,0.0,2.8520000000000003,13.4,13.4,14.0,27.16,4.333333333333334,1.0,18.656,37.26,6.0,4821.9,0.59,0.588,50.0,23.48233333333333,28.1362,0.78
3283,9.0,3.1020000000000003,128.0,6.86,2.4000000000000004,12.24,1788.7,38.28,0.0,2.776,12.2,12.2,64.4,20.52,3.0,1.8,22.876999999999995,16.52,3.0,3540.79,0.64,0.906,12.0,26.3116,26.3116,0.78
3284,4.0,1.77,84.8,5.4,2.4,15.035,774.9,118.88,0.0,2.766,11.6,11.6,44.4,54.934,2.0,0.8,20.082,57.63,2.0,5194.9,0.63,0.604,57.0,16.717333333333332,24.0772,1.46
3285,4.0,1.91,85.8,5.4,2.8000000000000003,14.632,774.9,123.8,0.0,2.724,14.0,14.0,19.0,30.502,3.0,0.8,20.485,57.63,6.0,5194.9,0.29,0.618,57.0,18.26975,21.6392,1.46
3286,3.0,2.02,97.8,5.55,3.0,15.934,1794.3,129.6,0.0,3.014,14.4,14.4,115.0,34.22,2.5,0.6,19.183,40.9,6.0,4616.12,0.53,0.64,60.0,21.50525,24.2276,0.42
3287,6.0,2.752,135.79999999999998,6.86,2.4000000000000004,14.32,1792.7,22.8,0.2,2.608,10.8,10.8,10.0,25.04,2.8,1.2,62.31800000000001,29.78,1.0,4939.79,0.64,0.8540000000000001,1.0,38.1292,38.1292,0.42
3288,0.0,1.4,55.99999999999999,4.15,3.2,16.687,1786.6,8.8,0.25,2.772,13.0,13.0,10.0,25.559,1.75,0.0,59.95100000000001,10.886,1.0,1752.12,0.76,0.428,1.0,40.853,39.7058,1.06
3289,0.0,0.48,94.2,2.4,3.2,11.03,761.2,14.8,0.0,2.502,13.200000000000005,13.200000000000005,15.0,27.96,1.5,0.0,24.087,17.16,2.0,1564.9,0.29,0.1679999999999999,8.0,22.01925,24.6388,1.06
3290,9.0,1.19,92.4,3.25,2.6,12.8,1790.0,17.0,0.25,2.63,10.6,10.6,5.0,24.76,3.25,1.8,34.486000000000004,13.88,1.0,3018.12,0.75,0.418,2.0,32.54325,33.058,0.18
3291,0.0,2.3920000000000003,133.60000000000002,6.86,2.2,11.871,757.7,8.4,0.0,2.384,10.2,10.2,21.0,47.448,1.6666666666666663,0.0,23.245999999999995,8.319999999999999,2.0,1679.79,1.0,0.6940000000000001,7.0,25.529666666666664,24.7154,0.18
3292,4.0,1.996,91.8,5.05,2.4,16.18,768.7,102.4,0.0,2.744,11.6,11.6,211.0,30.651,2.0,0.8,18.937,13.59,2.0,3043.9,0.45,0.688,55.0,23.16933333333333,27.9484,1.56
3293,4.0,1.972,99.4,4.93,2.6,16.18,1788.2,84.4,0.0,2.904,13.0,13.0,211.0,30.651,2.333333333333333,1.6,18.937,13.59,6.0,3049.12,0.55,0.708,55.0,28.755666666666663,27.5128,1.56
3294,7.0,4.966,192.6,6.86,2.6,14.65,231.6,33.8,0.0,2.5700000000000003,13.2,13.2,40.0,27.96,4.0,1.4,14.951,21.145,5.0,3602.79,0.54,1.3179999999999998,46.0,20.950333333333333,24.4106,0.2
3295,9.0,2.402,128.8,6.86,2.4000000000000004,12.24,1788.7,13.24,0.2,2.494,10.4,10.4,1.8,20.52,3.2,1.8,22.876999999999995,11.17,1.0,3540.79,1.02,0.6819999999999999,5.0,27.4056,27.4056,0.2
3296,0.0,2.332,107.2,6.86,3.6,18.6,764.6,15.8,0.0,2.84,15.6,15.6,39.0,27.96,2.5,0.0,16.516999999999996,24.22,5.0,1183.79,0.58,0.6179999999999999,82.0,25.48775,27.413599999999995,0.62
3297,0.0,6.1160000000000005,206.4,6.86,2.2,15.934,234.3,48.4,0.0,2.6660000000000004,13.8,13.8,115.0,32.93,2.333333333333333,0.0,13.667,36.585,5.0,3158.79,0.53,1.598,62.0,21.721666666666664,24.8734,0.62
3298,7.0,2.6020000000000003,135.2,6.86,2.2,27.28,773.7,37.0,0.25,2.448,10.6,10.6,2.0,40.0,3.25,1.4,7.836999999999996,36.35,1.0,5653.79,0.64,0.7759999999999999,4.0,22.9995,25.423,1.08
3299,2.0,2.08,97.2,5.2,2.4,18.168,766.6,83.2,0.0,2.8280000000000003,13.6,13.6,208.0,35.17,2.0,0.8,16.948999999999998,17.26,6.0,3095.9,0.69,0.7,61.0,26.6425,28.3374,1.08
3300,5.0,5.936000000000001,194.0,6.86,2.0,20.428,233.8,94.6,0.0,2.528,13.0,13.0,12.0,29.829,4.333333333333334,1.0,9.172999999999998,33.725,5.0,5791.79,0.53,1.584,54.0,16.676333333333332,21.8462,1.0
3301,6.0,1.85,91.8,5.2,2.4,14.32,773.8,113.0,0.0,2.764,12.0,12.0,104.0,25.04,4.666666666666667,2.2,20.797,33.86,5.0,5778.9,0.53,0.698,47.0,16.479,23.9342,1.0
3302,5.0,5.876000000000001,164.6,6.86,2.4,16.461,235.2,71.2,0.0,2.66,13.2,13.2,34.0,25.559,4.0,1.0,13.14,37.125,5.0,4834.79,0.59,1.5759999999999998,50.0,20.91633333333333,24.3902,0.48
3303,9.0,1.454,70.39999999999998,4.1,2.6,11.059,774.8,16.0,0.0,2.474,12.8,12.8,11.0,19.174,4.5,1.8,24.058000000000003,5.98,3.0,3646.9,0.29,0.498,13.0,22.504,25.0266,0.48
3304,2.0,1.4700000000000002,109.6,5.4,2.4000000000000004,18.08,771.8,70.16,0.25,2.506,11.6,11.6,1.8,31.06,2.0,0.4,17.037,26.37,1.0,3877.9,0.29,0.462,5.0,25.40675,27.3488,1.32
3305,0.0,3.272,128.0,6.86,2.4000000000000004,18.211,1788.7,85.0,0.0,2.786,12.2,12.2,124.0,36.83,1.4,0.0,16.906,13.38,2.0,3122.79,0.45,0.958,64.0,27.6382,27.6382,1.32
3306,0.0,2.8960000000000004,122.6,6.86,2.4000000000000004,10.004,775.3,90.8,0.0,2.57,12.4,12.4,13.0,37.93,2.5,0.0,25.113000000000003,49.98,2.0,4195.79,0.23,0.8420000000000001,9.0,24.969,26.9986,0.84
3307,0.0,4.564,157.6,6.86,2.0,16.908,768.7,72.60000000000002,0.0,2.556,12.0,12.0,62.0,37.48,1.25,0.0,18.209,7.675,2.0,2665.79,0.45,1.242,67.0,24.95925,25.8876,0.84
3308,7.0,3.5940000000000003,156.2,6.86,2.8,14.65,771.6,33.8,0.0,2.65,13.4,13.4,40.0,27.96,3.5,1.4,20.467,21.28,5.0,3602.79,0.54,0.988,46.0,24.492,25.5138,0.74
3309,5.0,4.464,125.8,6.86,2.6,15.64,766.6,46.4,0.0,2.6180000000000003,13.6,13.6,34.0,25.559,3.25,1.0,19.477,12.69,5.0,2256.79,0.67,1.214,52.0,24.26125,25.3292,0.74
3310,5.0,1.67,90.0,4.45,2.6,15.64,758.3,46.2,0.0,2.5580000000000003,13.6,13.6,14.0,28.03,3.5,1.0,19.477,12.69,6.0,2254.9,0.29,0.556,52.0,23.239,25.6146,1.34
3311,8.0,5.706,200.2,6.86,1.8,14.925,234.1,43.8,0.0,2.47,12.0,12.0,80.0,23.32,4.0,1.6,14.675999999999998,26.845,5.0,4798.79,0.83,1.5519999999999998,45.0,22.00533333333333,25.0436,1.34
3312,0.0,1.6,91.6,4.1,3.2,15.028,1771.2,6.4,0.0,2.962,15.2,15.2,12.0,29.829,3.0,0.0,20.089,4.553999999999999,6.0,1937.12,1.19,0.4539999999999999,76.0,26.38575,28.132,0.54
3313,0.0,2.582,128.8,6.86,2.4000000000000004,17.964000000000002,1769.8,19.36,0.2,2.58,12.2,12.2,1.8,39.722,1.4,0.0,17.153,6.848,1.0,1102.79,0.74,0.7040000000000001,5.0,28.5504,28.5504,0.54
3314,0.0,5.436,207.2,6.86,1.8,21.49,221.1,16.48,0.3333333333333333,2.374000000000001,11.4,11.4,2.4,34.83,1.6666666666666663,0.0,10.135000000000002,10.945,1.0,2357.79,1.15,1.392,3.0,27.572,28.3836,1.28
3315,9.0,5.566,201.0,6.86,1.8,12.24,232.7,33.68,0.0,2.388,10.6,10.6,64.4,20.52,6.333333333333334,3.0,17.360999999999994,29.645,3.0,4939.79,0.64,1.5599999999999998,12.0,18.720333333333333,23.0726,1.28
3316,5.0,2.766,135.2,6.86,2.2,10.004,775.1,54.4,0.0,2.494,11.0,11.0,13.0,30.96,2.75,1.0,25.113000000000003,20.78,2.0,2866.79,0.62,0.838,9.0,22.8055,25.2678,0.48
3317,3.0,4.228,164.6,6.86,2.0,10.004,767.0,44.2,0.0,2.458,11.4,11.4,13.0,33.5,2.0,0.6,25.113000000000003,15.98,2.0,3122.79,0.65,1.172,9.0,22.9455,24.2766,0.48
3318,0.0,1.822,119.79999999999998,6.86,3.0,18.6,761.2,8.48,0.25,2.568,12.8,12.8,2.4,27.96,2.0,0.0,16.516999999999996,17.16,1.0,1183.79,0.97,0.46,3.0,28.73575,30.012,0.34
3319,0.0,5.756000000000001,174.20000000000005,6.86,2.4,15.028,220.3,6.2,0.0,2.6520000000000006,14.4,14.4,11.0,30.71,4.0,0.0,14.573,5.23,5.0,2399.79,0.62,1.4819999999999998,74.0,21.713,24.8682,0.34
3320,0.0,3.022,128.0,6.86,2.6000000000000005,20.428,1781.1,18.4,0.0,2.802,14.4,14.4,12.0,29.829,2.4,0.0,14.688999999999997,11.08,5.0,2357.79,1.15,0.8260000000000001,65.0,28.3212,28.3212,1.04
3321,8.0,1.75,102.6,5.15,2.4000000000000004,14.925,774.1,47.26,0.0,2.66,12.6,12.6,19.0,23.32,3.25,1.6,20.192,26.98,6.0,4785.9,0.29,0.604,45.0,23.47325,25.802,1.04
3322,5.0,5.8660000000000005,207.2,6.86,2.2,15.028,235.1,55.8,0.0,2.6220000000000003,13.0,13.0,20.0,30.96,4.333333333333333,1.0,14.573,20.645,5.0,2866.79,0.62,1.5659999999999998,49.0,20.376333333333328,24.0662,0.48
3323,2.0,2.892,134.2,6.86,2.4000000000000004,11.03,1786.6,44.6,0.0,2.664,12.000000000000002,12.000000000000002,15.0,35.17,1.6,0.4,24.087,17.26,2.0,3108.79,0.69,0.8479999999999999,8.0,25.7772,25.7772,0.48
3324,9.0,4.434,163.8,6.86,2.0,12.8,770.0,57.6,0.0,2.5580000000000003,11.8,11.8,80.0,24.76,4.0,2.2,22.317,17.26,3.0,3108.79,0.69,1.2639999999999998,11.0,23.9215,25.0574,1.4
