,n_ws^third_difference,GSenergy_pa_arithmetic_average,BCCenergy_pa_max_value,GSenergy_pa_composition_average,BCCenergy_pa_composition_average,BCCenergy_pa_min_value,GSenergy_pa_max_value,GSenergy_pa_min_value,NpValence_difference,SecondIonizationEnergy_composition_average,NpValence_min_value,n_ws^third_min_value,AtomicRadii_composition_average,phi_difference,BCCvolume_padiff_max_value,AtomicRadii_arithmetic_average,SecondIonizationEnergy_min_value,NUnfilled_arithmetic_average,ICSDVolume_difference,ElectronAffinity_difference,BCCenergy_pa_arithmetic_average,BCCfermi_composition_average,IonicRadii_min_value,BCCfermi_difference,NUnfilled_composition_average,target
1125,0.05,-3.63353955611,-4.45538074,-4.082840495666,-2.66966128,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.4112,4.0,1.17,1.1126,0.2400000000000002,-0.03,1.3676666666666668,11.67,2.0,14.3,371.1,-2.8096010600000003,3.332953842,0.72,1.0129219000000005,2.0,-10.413
1126,0.3900000000000001,-6.126303869556667,-4.45538074,-5.578499083734,-4.141009266,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.5322,4.0,1.22,1.0406,1.2400000000000002,-0.03,1.2476666666666667,11.67,3.6666666666666665,19.4,0.0,-5.261847703333333,4.030651298,0.67,4.5014091800000005,3.0,1.696
1127,0.55,-6.734818042776666,-4.45538074,-5.943607587666,-4.536148668,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.6964,4.0,1.22,1.065,1.4400000000000004,-0.03,1.288333333333333,11.67,4.0,16.1,91.1,-5.920413373333333,4.243062333999999,0.59,5.563464359999999,3.2,1.696
1128,0.4,-3.53952924722,-4.45538074,-4.026434310332,-2.617824054,-4.45538074,-4.60155445333,-4.60155445333,0.0,32.8614,4.0,0.82,1.1726,0.5099999999999998,-0.03,1.467666666666667,11.67,2.333333333333333,22.4,91.1,-2.7232056833333336,2.7787125980000003,1.02,2.04246413,2.2,-5.319
1129,0.4199999999999999,-6.48388929611,-4.45538074,-5.793050339666,-4.385591420000001,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.2682,4.0,1.22,1.0784,0.8399999999999999,-0.03,1.3106666666666666,11.67,4.333333333333334,14.3,91.1,-5.669484626666667,3.496027176,0.64,1.82828857,3.4000000000000004,-5.319
1130,0.02,-4.706899232776667,-4.45538074,-4.726856301666,-3.293077574,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.5496,4.0,1.2,1.1567999999999998,0.02,-0.03,1.4413333333333334,10.727,5.333333333333334,16.900000000000002,91.1,-3.848628216666667,3.20494573,1.03,0.3728813400000001,4.0,1.619
1131,0.53,-4.968223642776668,-4.45538074,-4.883650947666,-3.454754922,-4.45538074,-4.60155445333,-4.60155445333,0.0,27.0378,4.0,1.22,1.0418,1.99,-0.03,1.2496666666666667,11.67,2.6666666666666665,20.8,91.1,-4.118090463333333,3.534821264,0.69,2.02225901,2.4000000000000004,1.619
1132,0.0,-7.432886904843333,-4.45538074,-6.3624489049060005,-4.866643418000001,-4.45538074,-4.60155445333,-4.60155445333,0.0,23.4042,4.0,1.22,1.0546,0.0,-0.03,1.271,11.67,8.333333333333332,14.3,91.1,-6.471237956666667,6.224465306000001,0.75,15.47047922,5.8,-0.192
1133,0.6300000000000001,-6.859683449443334,-4.45538074,-6.0185268316660006,-4.433400246000001,-4.45538074,-4.60155445333,-4.60155445333,0.0,23.4042,4.0,1.22,1.0606,2.1900000000000004,-0.03,1.281,11.67,3.333333333333333,17.8,91.1,-5.749166003333333,4.271127192,0.63,5.70378865,2.8,-0.192
1134,0.0,-6.285252942776667,-4.45538074,-5.673868527666,-4.230453296,-4.45538074,-4.60155445333,-4.60155445333,0.0,23.4042,4.0,1.22,1.1138,0.0,-0.03,1.3696666666666666,11.67,9.0,14.3,91.1,-5.410921086666667,5.105155658000001,0.91,9.87393098,6.2,-3.297
1135,0.07,-4.329125322776667,-4.45538074,-4.500191955666001,-3.083482028,-4.45538074,-4.60155445333,-4.60155445333,2.0,26.4098,2.0,1.15,1.1425999999999998,0.8899999999999997,-0.03,1.4176666666666666,11.67,3.333333333333333,14.3,91.1,-3.499302306666667,4.17636343,1.03,5.229969840000001,2.8,-3.297
1136,0.4499999999999999,-4.832040309443334,-4.45538074,-4.801940947666,-3.385129694,-4.45538074,-4.60155445333,-4.60155445333,0.0,27.3302,4.0,1.22,1.0676,2.24,-0.03,1.2926666666666666,11.67,2.0,16.900000000000002,91.1,-4.002048416666667,3.553060598,0.64,2.1134556800000004,2.0,0.033
1137,0.01,-4.7009892336100005,-4.45538074,-4.723310302166,-3.288536864,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.5848,4.0,1.21,1.1545999999999998,0.02,-0.03,1.4376666666666666,10.903,5.0,16.3,91.1,-3.841060366666667,3.188315972,1.03,0.2897325500000001,3.8,0.033
1138,0.02,-4.710725439443333,-4.45538074,-4.729152025666,-3.296635082,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.5144,4.0,1.2,1.1582,0.02,-0.03,1.4436666666666669,10.551,5.666666666666667,17.2,91.1,-3.854557396666667,3.23406759,1.03,0.51849064,4.2,-5.482
1139,0.56,-5.128952012776667,-4.45538074,-4.980087969666,-3.551954712000001,-4.45538074,-4.60155445333,-4.60155445333,0.0,27.1168,4.0,1.22,1.0686,2.4400000000000004,-0.03,1.2943333333333331,11.67,2.6666666666666665,16.5,155.3,-4.280090113333333,4.059681116,0.63,4.64655827,2.4000000000000004,-5.482
1140,0.2199999999999999,-7.894993554443334,-4.45538074,-6.639712894666,-5.109781402,-4.45538074,-4.60155445333,-4.60155445333,0.0,23.4042,4.0,1.22,1.0946,0.5899999999999999,-0.03,1.3376666666666666,11.67,4.666666666666667,14.3,91.1,-6.8764679300000005,6.330066304000001,0.86,15.99848421,3.6000000000000005,-4.789
1141,0.62,-3.4405604611100005,-4.45538074,-3.967053038666,-2.559314528,-4.45538074,-4.60155445333,-4.60155445333,0.0,28.8602,4.0,0.6,1.2886,1.11,-0.03,1.661,11.67,2.333333333333333,75.7,94.21,-2.6256898066666667,2.53383949,1.03,3.26682967,2.2,-4.789
1142,0.6300000000000001,-7.258458041110001,-4.45538074,-6.257791586666,-4.787282724000001,-4.45538074,-4.60155445333,-4.60155445333,0.0,23.4042,4.0,1.22,1.0666,1.99,-0.03,1.291,11.67,3.6666666666666665,16.900000000000002,127.1,-6.3389701333333335,4.265002252,0.53,5.673163949999999,3.0,4.378
1143,0.6100000000000001,-6.184326642776667,-4.45538074,-5.613312747666001,-4.08111359,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.7562,4.0,1.22,1.0576,2.1900000000000004,-0.03,1.276,11.67,3.333333333333333,17.6,91.1,-5.162021576666667,4.267718816,0.62,5.686746770000001,2.8,4.378
1144,0.04,-4.491902899443334,-4.45538074,-4.597858501666,-3.1449101400000004,-4.45538074,-4.60155445333,-4.60155445333,1.0,26.7102,3.0,1.22,1.1106,1.1900000000000004,-0.03,1.3643333333333334,11.67,3.0,14.3,91.1,-3.6016824933333336,4.193495126,0.76,5.31562832,2.6,0.146
1145,0.05,-5.21461981611,-4.45538074,-5.031488651666001,-3.6013453460000004,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.9642,4.0,1.22,1.1138,0.04,-0.03,1.3696666666666666,11.67,5.0,14.3,123.0,-4.362407836666667,3.40602297,0.75,1.3782675400000004,3.8,0.146
1146,0.28,-4.927754787776667,-4.45538074,-4.859369634666001,-3.347329192,-4.45538074,-4.60155445333,-4.60155445333,2.0,26.6732,2.0,1.22,1.0566,1.4900000000000002,-0.03,1.274333333333333,11.67,3.333333333333333,14.3,91.1,-3.93904758,4.498545698,0.26,6.84088118,2.8,3.601
1147,0.01,-4.690575331110001,-4.45538074,-4.717061960666,-3.281575374,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.618,4.0,1.21,1.153,0.0099999999999997,-0.03,1.435,11.069,4.666666666666667,15.8,91.1,-3.8294578833333337,3.167040424,1.03,0.2841798099999999,3.6000000000000005,3.601
1148,0.02,-4.4397978161100005,-4.45538074,-4.566595451666,-3.145912202,-4.45538074,-4.60155445333,-4.60155445333,2.0,26.3306,2.0,1.22,1.1166,0.9400000000000004,-0.03,1.3743333333333334,11.67,3.333333333333333,14.3,91.1,-3.603352596666667,4.325772218,0.71,5.97701378,2.8,-5.249
1149,0.38,-3.680386652776667,-4.45538074,-4.110948753666,-2.702515096,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.6102,4.0,0.84,1.2226,0.81,-0.03,1.551,11.03,2.0,38.7,309.1,-2.86435742,2.857776664,1.03,1.6471437999999998,2.0,-5.249
1150,0.4099999999999999,-7.069915299443333,-4.45538074,-6.144665941666,-4.737207022,-4.45538074,-4.60155445333,-4.60155445333,0.0,23.4042,4.0,1.22,1.0786,0.8399999999999999,-0.03,1.311,11.67,4.333333333333334,14.3,91.1,-6.25551063,3.602911472,0.64,2.3627100500000005,3.4000000000000004,-7.823
1151,0.0,-4.662521351666667,-4.45538074,-4.700229573,-3.2638884900000003,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.7092,4.0,1.22,1.149,0.0,-0.03,1.4283333333333337,11.525,3.6666666666666665,14.599999999999998,91.1,-3.7999797433333335,3.18909523,1.03,0.2936288400000002,3.0,-7.823
1152,0.5900000000000001,-6.57116585111,-4.45538074,-5.845416272666,-4.38527939,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.4562,4.0,1.22,1.0642,2.09,-0.03,1.287,11.67,3.6666666666666665,17.400000000000002,91.1,-5.668964576666666,4.324490334,0.56,5.970604359999999,3.0,-4.932
1153,0.0,-4.166549621666666,-4.45538074,-4.402646535000001,-2.933750798,-4.45538074,-4.60155445333,-4.60155445333,0.0,27.1242,4.0,1.22,1.1126,0.0,-0.03,1.3676666666666668,11.67,2.6666666666666665,16.599999999999998,140.15,-3.2497502566666667,4.107245600000001,0.97,4.88438069,2.4000000000000004,-4.932
1154,0.06,-5.590296472776667,-4.45538074,-5.256894645666,-3.8202364760000007,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.705,4.0,1.22,1.1522,0.0899999999999998,-0.03,1.4336666666666666,11.504,4.666666666666667,15.499999999999996,91.1,-4.727226386666667,4.000689491999999,1.03,4.35160015,3.6000000000000005,-1.469
1155,0.3,-5.7111911594433336,-4.45538074,-5.329431457666001,-3.899180736,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.1202,4.0,1.22,1.0821999999999998,0.5899999999999999,-0.03,1.317,11.67,4.666666666666667,14.3,121.1,-4.858800153333333,3.110892952,0.61,0.3815623599999997,3.6000000000000005,-1.469
1156,0.0999999999999998,-3.877007962776667,-4.45538074,-4.2289215396660005,-2.8175066600000003,-4.45538074,-4.60155445333,-4.60155445333,3.0,27.4898,1.0,1.12,1.1345999999999998,0.69,-0.03,1.4043333333333334,11.67,3.6666666666666665,14.3,111.1,-3.0560100266666668,4.037455912,1.03,4.53543225,3.0,-0.652
1157,0.01,-4.61074161611,-4.45538074,-4.669161731666,-3.233090936,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.815,4.0,1.22,1.1485999999999998,0.0100000000000002,-0.03,1.4276666666666669,11.67,2.333333333333333,14.3,91.1,-3.748650486666667,3.13638102,1.03,0.2841798099999999,2.2,-0.652
1158,0.29,-6.8835621044433335,-4.45538074,-6.032854024666,-4.570409974,-4.45538074,-4.60155445333,-4.60155445333,0.0,23.4042,4.0,1.22,1.0696,0.69,-0.03,1.296,11.67,8.666666666666666,14.3,91.1,-5.977515550000001,5.489491296000001,0.81,11.79560917,6.0,-0.274
1159,0.4199999999999999,-6.099202349443333,-4.45538074,-5.562238171666,-4.154779252,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.3342,4.0,1.22,1.0568,1.04,-0.03,1.2746666666666666,11.67,4.333333333333334,17.8,91.1,-5.28479768,3.806667158,0.54,3.38148848,3.4000000000000004,-0.274
1160,0.5900000000000001,-7.439048992776667,-4.45538074,-6.366146157666,-4.958687238,-4.45538074,-4.60155445333,-4.60155445333,0.0,23.4042,4.0,1.22,1.0666,1.59,-0.03,1.291,11.67,4.0,15.8,91.1,-6.624644323333333,3.991558064,0.6,4.30594301,3.2,4.691
1161,0.01,-5.2743153777766665,-4.45538074,-5.067305988666,-3.634986618,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.8522,4.0,1.21,1.1545999999999998,0.0099999999999997,-0.03,1.4376666666666666,11.67,5.0,15.599999999999998,0.0,-4.4184766233333335,3.16208065,1.02,0.2841798099999999,3.8,4.691
1162,0.2999999999999999,-3.610816812776667,-4.45538074,-4.069206849666,-2.6604294060000004,-4.45538074,-4.60155445333,-4.60155445333,0.0,25.8418,4.0,0.92,1.1806,0.6299999999999999,-0.03,1.481,11.67,2.0,23.8,91.1,-2.7942146033333333,2.886753124,0.99,1.5022615,2.0,1.801
1163,0.1,-3.5327820911100005,-4.45538074,-4.022386016666,-2.598345414,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.997,4.0,1.22,1.059,0.8899999999999997,-0.03,1.278333333333333,11.67,2.0,16.5,0.0,-2.6907412833333333,3.298677418,0.74,0.8415397800000002,2.0,1.801
1164,0.1899999999999999,-5.968101637776667,-4.45538074,-5.483577744666,-4.060382088000001,-4.45538074,-4.60155445333,-4.60155445333,0.0,26.0302,4.0,1.22,1.1126,0.2400000000000002,-0.03,1.3676666666666668,11.67,4.666666666666667,14.3,91.1,-5.127469073333334,3.361272892,0.84,1.1545171500000002,3.6000000000000005,-0.165
1165,0.0,-4.475142649166667,-4.42187783,-4.587802351500001,-3.152404648,-4.42187783,-4.563633745,-4.563633745,0.0,25.8812,4.0,1.23,1.165,0.0,0.5775,1.455,11.929,4.333333333333333,20.1,91.1,-3.61417334,3.707581554,1.0,3.0835936200000003,3.4000000000000004,-0.165
1166,0.1300000000000001,-4.028606403333333,-4.42187783,-4.319880604,-2.904222366,-4.42187783,-4.563633745,-4.563633745,0.0,27.754,4.0,1.23,1.0782,1.1299999999999994,0.095,1.3103333333333331,11.929,1.6666666666666663,13.6,91.1,-3.2005362033333333,3.28670809,1.0,0.9792262999999995,1.8,3.534
1167,0.1599999999999999,-4.355282923333333,-4.42187783,-4.515886516,-3.090263958,-4.42187783,-4.563633745,-4.563633745,3.0,27.2216,1.0,1.23,1.0754,0.98,0.44,1.3056666666666668,11.929,3.0,14.0,96.1,-3.510605523333333,4.028970814,0.54,4.69053992,2.6,3.534
1168,0.2099999999999999,-4.657104921666667,-4.42187783,-4.696979715,-3.20321933,-4.42187783,-4.563633745,-4.563633745,1.0,27.1826,3.0,1.23,1.0674,1.5799999999999996,0.095,1.2923333333333331,11.929,2.333333333333333,13.3,91.1,-3.6988644766666665,3.771085226,0.58,3.4011119800000005,2.2,-7.849
1169,0.3400000000000001,-4.176706086666666,-4.42187783,-4.408740414,-2.997117096,-4.42187783,-4.563633745,-4.563633745,0.0,27.5602,4.0,1.23,1.0778,1.93,0.095,1.3096666666666668,11.929,1.6666666666666663,13.700000000000005,172.74,-3.3553607533333336,3.677107358,0.85,2.93122264,1.8,-7.849
1170,0.52,-5.3327079347233335,-4.42187783,-5.102341522834,-3.3535127840000003,-4.42187783,-4.563633745,-4.563633745,3.0,28.4868,1.0,1.23,0.9854,2.08,0.095,1.1556666666666666,11.929,3.0,22.9,114.1,-3.949353566666667,4.528077522,0.23,7.186073459999999,2.6,-1.21
1171,0.4199999999999999,-3.7479826366666655,-4.42187783,-4.151506344,-2.744930984,-4.42187783,-4.563633745,-4.563633745,0.0,25.4568,4.0,0.81,1.2334,0.9000000000000004,0.095,1.5690000000000002,10.004,1.3333333333333333,45.5,193.1,-2.935050566666667,2.796084268,1.0,1.56053946,1.6,-1.21
1172,0.4399999999999999,-4.358488115,-4.42187783,-4.517809631,-3.0912809140000004,-4.42187783,-4.563633745,-4.563633745,0.0,27.0982,4.0,1.23,1.0134,1.83,0.095,1.2023333333333337,11.929,1.3333333333333333,22.5,381.1,-3.51230045,4.095377942,0.45,5.02257556,1.6,0.643
1173,0.07,-4.431373349999999,-4.42187783,-4.561540772,-3.13930328,-4.42187783,-4.563633745,-4.563633745,1.0,26.7934,3.0,1.16,1.1294,0.9300000000000002,0.095,1.3956666666666668,11.929,2.333333333333333,17.999999999999996,91.1,-3.592337726666667,4.168787588,1.0,5.38962379,2.2,0.643
1174,0.3199999999999999,-3.756251738333333,-4.42187783,-4.156467805,-2.745678374,-4.42187783,-4.563633745,-4.563633745,0.0,25.8302,4.0,0.91,1.1834,0.6700000000000004,0.095,1.4856666666666667,11.871,1.3333333333333333,26.8,297.1,-2.9362962166666664,3.055240844,1.0,0.2647565799999998,1.6,-1.363
1175,0.01,-3.3775332916666665,-4.42187783,-3.929236737,-2.50829434,-4.42187783,-4.563633745,-4.563633745,0.0,26.8376,4.0,1.23,1.0872,0.8299999999999996,0.155,1.3253333333333337,11.929,1.3333333333333333,13.3,0.0,-2.54065616,3.26381499,0.95,0.8647608,1.6,-1.363
1176,0.04,-4.698998433333333,-4.42187783,-4.722115822,-3.291262828,-4.42187783,-4.563633745,-4.563633745,0.0,25.6262,4.0,1.19,1.1544,0.04,0.095,1.4373333333333334,10.851,8.666666666666666,17.099999999999998,91.1,-3.84560364,3.20715702,1.0,0.5814709499999999,6.000000000000001,-4.278
1177,0.52,-5.466938265,-4.42187783,-5.182879721,-3.756243846,-4.42187783,-4.563633745,-4.563633745,0.0,26.868,4.0,1.23,1.04,1.88,0.195,1.2466666666666668,11.929,2.333333333333333,19.5,91.1,-4.620572003333334,3.704239078,0.65,3.06688124,2.2,-4.278
1178,0.5,-6.27538073,-4.42187783,-5.6679452,-4.261188048,-4.42187783,-4.563633745,-4.563633745,0.0,26.756,4.0,1.23,1.0392,1.4300000000000002,0.095,1.2453333333333334,11.929,3.333333333333333,18.6,91.1,-5.462145673333334,4.071564664,0.62,4.90350917,2.8,2.897
1179,0.24,-4.33369349,-4.42187783,-4.502932856,-3.088803988,-4.42187783,-4.563633745,-4.563633745,0.0,27.5144,4.0,1.23,1.045,1.23,0.095,1.255,11.929,1.6666666666666663,18.8,91.1,-3.50817224,3.35190407,0.73,1.3052061999999998,1.8,2.897
1180,0.01,-4.640660034443334,-4.42187783,-4.687112782666,-3.25130268,-4.42187783,-4.563633745,-4.563633745,0.0,25.79,4.0,1.22,1.144,0.0100000000000002,0.095,1.4200000000000002,11.67,2.6666666666666665,14.3,91.1,-3.779003393333333,3.147698792,1.0,0.2841798099999999,2.4000000000000004,3.843
1181,0.0,-4.660212825,-4.42187783,-4.679528641,-3.244602098,-4.42187783,-4.563633745,-4.563633745,0.0,25.8418,4.0,1.23,1.1408,0.0,0.095,1.2435,11.929,2.0,13.3,91.1,-3.44081472,3.10819216,1.0,0.08664665,2.0,3.843
1182,0.35,-3.71667083,-4.42187783,-4.13271926,-2.7261439000000003,-4.42187783,-4.563633745,-4.563633745,0.0,25.705,4.0,0.88,1.1978,0.7200000000000002,0.095,1.5096666666666667,11.245,3.6666666666666665,31.2,91.1,-2.90373876,2.9630160180000003,1.0,0.7258807099999998,3.0,-3.043
1183,0.08,-4.110893650833333,-4.42187783,-4.3692529525,-2.955904684,-4.42187783,-4.563633745,-4.563633745,3.0,27.558,1.0,1.23,1.0714,0.8799999999999994,0.095,1.2990000000000002,11.929,3.0,13.3,112.1,-3.2866734,3.266127476,0.62,0.8763232300000001,2.6,-3.043
1184,0.02,-4.65828232,-4.42187783,-4.697686154,-3.26236394,-4.42187783,-4.563633745,-4.563633745,0.0,25.875,4.0,1.21,1.1498,0.02,0.58,1.4296666666666666,11.929,6.666666666666667,15.599999999999998,91.1,-3.7974388266666654,3.15585257,1.0,0.3249487000000002,4.8,0.652
1185,0.1400000000000001,-4.645488398333333,-4.42187783,-4.690009801,-3.21589951,-4.42187783,-4.563633745,-4.563633745,2.0,26.6428,2.0,1.23,1.0634,1.3299999999999996,0.095,1.2856666666666667,11.929,2.6666666666666665,13.3,91.1,-3.71999811,3.352164642,0.53,1.3065090599999998,2.4000000000000004,0.652
1186,0.2199999999999999,-6.424908328333333,-4.42187783,-5.757661759,-4.315156404,-4.42187783,-4.563633745,-4.563633745,0.0,26.441000000000003,4.0,1.23,1.1022,0.3799999999999999,0.095,1.3503333333333334,11.929,4.0,13.3,0.0,-5.552092933333333,3.422690244,0.83,1.65913707,3.2,-1.152
1187,0.01,-3.1901770708046664,-4.42187783,-3.8168230044828,-2.392192724,-4.42187783,-4.563633745,-4.563633745,0.0,27.2078,4.0,1.23,1.1094,0.98,0.095,1.3623333333333334,11.929,1.3333333333333333,13.3,91.1,-2.3471534666666667,3.1297835,1.0,0.1946033499999999,1.6,-1.152
1188,0.01,-4.632614175556666,-4.42187783,-4.6822852673340005,-3.247171372,-4.42187783,-4.563633745,-4.563633745,0.0,25.817,4.0,1.22,1.1426,0.0,0.586666667,1.4176666666666666,11.805,2.333333333333333,13.8,91.1,-3.77211788,3.103178944,1.0,0.08664665,2.2,-0.31
1189,0.06,-3.9957425366666666,-4.42187783,-4.300162284000001,-2.891007556,-4.42187783,-4.563633745,-4.563633745,3.0,27.2298,1.0,1.17,1.1214,0.6799999999999997,0.17,1.3823333333333334,11.929,3.0,13.3,112.1,-3.17851152,4.155809656,0.8,5.32473413,2.6,-0.31
1190,0.6000000000000001,-6.056312366666667,-4.42187783,-5.536504182,-4.005657646,-4.42187783,-4.563633745,-4.563633745,0.0,23.456,4.0,1.23,1.0608,2.33,0.42,1.2813333333333334,11.929,2.333333333333333,16.8,100.0,-5.03626167,4.404153076,0.63,6.56645123,2.2,-4.267
1191,0.58,-3.47265512111,-4.42187783,-3.986309834666,-2.579529732,-4.42187783,-4.563633745,-4.563633745,0.0,29.781,4.0,0.65,1.2594,0.9700000000000002,0.095,1.6123333333333334,11.929,1.6666666666666663,58.3,92.74,-2.6593818133333333,2.465340308,1.0,3.21425926,1.8,-4.267
1192,0.05,-4.749323945,-4.42187783,-4.752311129000001,-3.3193994360000003,-4.42187783,-4.563633745,-4.563633745,0.0,25.6678,4.0,1.18,1.1648,0.0500000000000002,0.5725,1.4546666666666668,11.059,4.333333333333333,20.1,91.1,-3.892497986666666,4.03114666,1.0,4.70141915,3.4000000000000004,2.587
1193,0.25,-3.730104186666667,-4.42187783,-4.140779274,-2.733333488,-4.42187783,-4.563633745,-4.563633745,0.0,38.7836,4.0,0.98,1.0994,0.3700000000000001,0.095,1.3456666666666668,11.929,1.6666666666666663,13.3,91.1,-2.9157214066666666,2.521597856,0.76,2.93297152,1.8,2.587
1194,0.01,-4.614475223333333,-4.42187783,-4.671401896,-3.237208314,-4.42187783,-4.563633745,-4.563633745,0.0,26.2336,4.0,1.23,1.1362,0.0,0.485,1.407,11.929,4.333333333333333,13.3,91.1,-3.755512783333333,3.069587814,0.98,0.1930217299999999,3.4000000000000004,4.012
1195,0.06,-3.62089932,-4.42187783,-4.075256354,-2.662960698,-4.42187783,-4.563633745,-4.563633745,0.0,26.463,4.0,1.17,1.1094,0.2299999999999999,0.095,1.3623333333333334,11.929,1.3333333333333333,13.3,371.1,-2.798433423333333,3.29344721,0.72,1.0129219000000005,1.6,4.012
1196,0.3800000000000001,-6.1136636334466665,-4.42187783,-5.570914942068001,-4.1343086840000005,-4.42187783,-4.563633745,-4.563633745,0.0,26.584,4.0,1.23,1.0374,1.23,0.095,1.2423333333333333,11.929,3.0,18.4,0.0,-5.250680066666667,3.991144666,0.67,4.5014091800000005,2.6,-1.812
1197,0.54,-6.722177806666666,-4.42187783,-5.936023446,-4.529448086,-4.42187783,-4.563633745,-4.563633745,0.0,26.7482,4.0,1.23,1.0618,1.4300000000000002,0.095,1.283,11.929,3.333333333333333,15.1,91.1,-5.909245736666667,4.203555702,0.59,5.563464359999999,2.8,-1.812
1198,0.41,-3.52688901111,-4.42187783,-4.018850168666,-2.611123472,-4.42187783,-4.563633745,-4.563633745,0.0,32.9132,4.0,0.82,1.1694,0.52,0.095,1.4623333333333333,11.929,1.6666666666666663,22.4,91.1,-2.7120380466666667,2.739205966,1.0,1.84493097,1.8,3.272
1199,0.4099999999999999,-6.47124906,-4.42187783,-5.785466198,-4.378890838,-4.42187783,-4.563633745,-4.563633745,0.0,26.32,4.0,1.23,1.0752,0.8299999999999996,0.095,1.3053333333333337,11.929,3.6666666666666665,13.3,91.1,-5.65831699,3.456520544,0.64,1.82828857,3.0,3.272
1200,0.03,-4.694258996666667,-4.42187783,-4.71927216,-3.286376992,-4.42187783,-4.563633745,-4.563633745,0.0,25.6014,4.0,1.2,1.1536,0.0300000000000002,0.16,1.4360000000000002,10.727,4.666666666666667,16.900000000000002,91.1,-3.83746058,3.165439098,1.0,0.3728813400000001,3.6,4.027
1201,0.52,-4.955583406666667,-4.42187783,-4.876066806000001,-3.44805434,-4.42187783,-4.563633745,-4.563633745,0.0,27.0896,4.0,1.23,1.0386,1.98,0.095,1.2443333333333333,11.929,2.0,19.8,91.1,-4.106922826666667,3.495314632,0.69,2.02225901,2.0,4.027
1202,0.0,-7.420246668733333,-4.42187783,-6.35486476324,-4.859942836,-4.42187783,-4.563633745,-4.563633745,0.0,23.456,4.0,1.23,1.0514,0.0,0.095,1.2656666666666667,11.929,7.666666666666667,13.3,91.1,-6.46007032,6.184958674000001,0.75,15.47047922,5.4,-1.24
1203,0.6200000000000001,-6.847043213333333,-4.42187783,-6.01094269,-4.426699664,-4.42187783,-4.563633745,-4.563633745,0.0,23.456,4.0,1.23,1.0574,2.18,0.49,1.2756666666666667,11.929,2.6666666666666665,16.8,91.1,-5.737998366666667,4.23162056,0.63,5.70378865,2.4000000000000004,-1.24
1204,0.0,-6.272612706666667,-4.42187783,-5.666284386,-4.223752714,-4.42187783,-4.563633745,-4.563633745,0.0,23.456,4.0,1.23,1.1106,0.0,0.095,1.3643333333333334,11.929,8.333333333333334,13.3,91.1,-5.39975345,5.065649026000001,0.91,9.87393098,5.800000000000001,-0.821
