,GSenergy_pa_composition_average,IsAlkali_arithmetic_average,MiracleRadius_min_value,IsAlkali_composition_average,GSenergy_pa_arithmetic_average,IonicRadii_composition_average,NsUnfilled_composition_average,BoilingT_max_value,BCCenergy_pa_arithmetic_average,NsValence_composition_average,GSmagmom_composition_average,Polarizability_arithmetic_average,NUnfilled_difference,ElectronAffinity_composition_average,HHIp_difference,ElasticModulus_max_value,IonicRadii_min_value,BCCmagmom_composition_average,Electronegativity_arithmetic_average,IonicRadii_max_value,BoilingT_composition_average,NValance_composition_average,IonicRadii_arithmetic_average,HeatVaporization_max_value,Column_arithmetic_average,target
2973,-3.893554743335,0.0,143.0,0.0,-3.893554743335,0.935,0.5,3129.0,-3.80958851,1.5,0.0,14.7,2.0,136.37,8400.0,78.3,0.85,0.0,1.885,1.02,3051.0,19.0,0.935,324.43,7.0,3.7e-05
2974,-4.36236012875,0.0,155.0,0.0,-3.7971740725,1.0699999999999998,0.0,3737.0,-3.72488482,2.0,0.0,20.375,4.0,44.75,6200.0,50.0,0.8,0.000603825,1.44,1.16,3389.0,5.5,0.98,399.57,8.0,2.34e-05
2975,-1.8639507608325,0.5,140.0,0.625,-2.11942111,1.3075,0.625,1261.0,-1.96531721,1.375,0.0,24.365,1.0,101.53125,1200.0,40.0,0.97,0.0,1.46,1.51,1117.875,6.625,1.24,76.9,8.5,2.34e-05
2976,-6.901868400000001,0.0,139.0,0.0,-6.901868400000001,0.62,0.5,4098.0,-6.79320305,1.5,1.126666666665e-05,10.55,6.0,112.65,4400.0,175.0,0.61,0.0,1.91,0.63,3829.0,14.0,0.62,510.45,7.0,5.739999999999999e-05
2977,-1.7914232291660002,0.3333333333333333,144.0,0.2,-1.85366474361,1.33,0.4,2435.0,-1.5481474333333332,1.6,0.0,16.925666666666665,0.0,231.612,500.0,80.0,1.15,0.0,2.243333333333333,1.51,744.328,6.6000000000000005,1.33,250.63,9.666666666666668,5.739999999999999e-05
2978,-5.369672381666668,0.0,110.0,0.0,-5.369672381666668,0.53,0.0,3236.0,-5.14405411,1.3333333333333333,0.1984649,5.71,0.0,101.53333333333332,3700.0,208.0,0.26,0.0215224,2.0033333333333334,0.69,3198.333333333334,8.0,0.53,393.3,11.333333333333336,4.5e-05
2979,-4.3041005025,0.0,126.0,0.0,-4.3041005025,0.945,0.5,3737.0,-4.2193759,1.5,0.0,18.625,8.0,84.15,7900.0,124.0,0.73,0.00040255,1.5,1.16,3468.5,7.0,0.945,399.57,7.0,4.5e-05
2980,-4.203458401000001,0.0,142.0,0.0,-3.5805809550000003,1.01,0.2,3236.0,-3.15990719,0.6000000000000001,0.0,4.338931,0.0,56.56,3300.0,127.0,0.64,0.0,2.006666666666667,1.59,2294.826,11.6,1.2566666666666668,393.3,8.0,2.4e-05
2981,-6.508049546666667,0.0,142.0,0.0,-5.87446076,0.75,0.0,3560.0,-5.778325925,2.0,1.50222222222e-05,7.5,5.0,50.0,4200.0,110.0,0.61,0.0,1.78,1.03,2985.666666666667,12.333333333333332,0.8200000000000001,425.2,9.5,2.4e-05
2982,-6.934711781666668,0.0,110.0,0.0,-7.68960867,0.45,0.0,4876.0,-7.338329874999999,2.0,0.0,10.865,4.0,89.06666666666666,1300.0,162.0,0.26,0.0,1.6,0.83,3740.666666666667,8.666666666666666,0.5449999999999999,661.07,9.0,3.2200000000000003e-05
2983,-2.982724335,0.0,126.0,0.0,-3.29864671,0.8583333333333333,0.0,3186.0,-3.2569946900000004,2.0,0.09923245,14.0,5.0,9.833333333333329,3200.0,208.0,0.69,0.0107612,1.5466666666666666,1.26,2370.1666666666665,10.666666666666666,0.9166666666666666,377.5,8.333333333333332,3.2200000000000003e-05
2984,-5.3808353075,0.0,155.0,0.0,-4.476157525,0.7625,0.0,3103.0,-4.41299814,2.0,4.7625000000000006e-06,13.725,4.0,20.825000000000006,2200.0,80.0,0.75,0.0,1.57,0.8,2913.5,5.5,0.775,304.8,8.0,0.000132569
2985,-3.2198027525,0.0,64.0,0.0,-3.2198027525,1.33,0.0,1655.0,-2.0688457600000003,2.0,0.0,13.175999999999998,2.0,-13.450000000000005,3700.0,15.0,1.26,0.0,2.195,1.4,872.55,4.0,1.33,136.9,9.0,0.000132569
2986,-4.154936258335001,0.0,126.0,0.0,-4.154936258335001,0.955,0.5,3503.0,-4.06384708,1.5,0.0,15.825,4.0,84.15,7900.0,124.0,0.73,0.0,1.555,1.18,3351.5,11.0,0.955,300.5,7.0,5.21e-05
2987,-1.0869701324713332,0.0,152.0,0.0,-0.877753989957,1.8066666666666669,0.0,629.73,-0.606667305,2.0,0.0,5.192500000000001,0.0,196.86666666666667,600.0,22.0,1.02,0.0,2.33,2.2,514.7766666666666,20.0,1.61,59.3,14.5,5.21e-05
2988,-2.90181683,0.0,140.0,0.0,-2.90181683,0.87,0.0,3141.0,-2.789484665,2.0,0.0,8.441666666649999,2.0,25.0,7900.0,95.0,0.74,0.0,1.4449999999999998,1.0,2160.5,13.0,0.87,292.88,7.5,7.49e-05
2989,-8.753130925,0.0,77.0,0.0,-9.363780398333333,0.5780000000000001,0.0,5869.0,-7.77127922,2.0,0.0,11.356666666666666,5.0,51.72,9300.0,461.0,0.16,0.0,1.89,1.02,4341.0,7.000000000000001,0.5700000000000001,715.0,8.0,7.49e-05
2990,-5.187378853999999,0.0,64.0,0.0,-5.977509355833334,1.0749999999999995,0.0,3560.0,-4.934685306666667,2.0,2.25333333333e-06,6.343999999999999,6.0,115.11,1500.0,110.0,0.17,0.0,2.39,1.4,529.77,5.6000000000000005,0.7266666666666667,425.2,11.666666666666664,5.67e-05
2991,-7.00995709375,0.0,139.0,0.0,-7.9914045075,0.68,0.75,4876.0,-7.849893675,1.25,0.0,11.35,6.0,153.97500000000005,2100.0,175.0,0.63,0.0,1.79,0.83,4292.5,22.5,0.73,661.07,7.0,5.67e-05
2992,-6.099924223333334,0.0,114.0,0.0,-6.099924223333334,0.6699999999999999,0.0,4682.0,-5.945550886666666,1.3333333333333333,0.0,9.513333333333332,0.0,76.66666666666667,2100.0,127.0,0.53,0.0,1.846666666666667,0.84,3670.333333333334,9.333333333333334,0.6699999999999999,590.5,9.333333333333334,3.67e-05
2993,-5.540476897121818,0.0,64.0,0.0,-6.193547723890001,1.2181818181818178,0.1818181818181818,4423.0,-5.17183029,1.8181818181818183,0.0,11.967333333333332,3.0,118.88181818181818,9000.0,430.0,0.62,1.0418181818181817e-05,2.283333333333333,1.4,1498.4272727272726,7.272727272727272,1.0666666666666669,567.77,9.0,3.67e-05
2994,-5.0438825125,0.0,134.0,0.0,-6.342341905,0.54,0.0,3680.0,-6.29472391,2.0,0.0,9.6,2.0,46.25,1700.0,129.0,0.54,0.0,1.62,0.54,3014.0,3.5,0.54,446.7,9.0,0.000102862
2995,-7.672828278890001,0.0,134.0,0.0,-6.9119256333350005,0.8066666666666666,0.6666666666666666,4423.0,-6.52786963,1.3333333333333333,0.0,17.55,1.0,90.0,6300.0,430.0,0.62,3.82e-05,1.705,1.18,4116.333333333333,9.0,0.8999999999999999,567.77,5.5,0.000102862
2996,-5.919099573056665,0.3333333333333333,77.0,0.3333333333333333,-5.919099573056665,0.3833333333333333,0.3333333333333333,4300.0,-3.90124271,1.6666666666666663,0.0,9.678333333333333,4.0,69.7,2400.0,441.0,0.16,0.0,1.856666666666667,0.76,3396.0,2.6666666666666665,0.3833333333333333,715.0,9.333333333333334,4e-05
2997,-7.721836710000002,0.0,110.0,0.0,-7.721836710000002,0.5733333333333333,0.3333333333333333,4682.0,-7.313405880000001,1.6666666666666663,0.0,11.009999999999998,4.0,97.86666666666666,1500.0,430.0,0.26,1.91e-05,1.81,0.84,4092.666666666667,5.333333333333333,0.5733333333333333,590.5,8.666666666666668,4e-05
2998,-2.9287001333350005,0.0,140.0,0.0,-2.8578326755566668,0.9725,0.25,2435.0,-2.736000903333333,1.75,0.0,7.38,4.0,133.75,2100.0,80.0,0.8,0.0,1.9366666666666668,1.15,1825.5,14.0,0.9733333333333332,250.63,13.333333333333332,7.26e-05
2999,-7.290631670555554,0.0,155.0,0.0,-6.9576732125,0.7766666666666666,0.0,4876.0,-6.8347874000000015,2.0,0.0,11.63,4.0,53.77777777777778,800.0,139.0,0.71,0.0,1.63,0.83,3986.666666666666,16.22222222222222,0.77,661.07,9.0,7.26e-05
3000,-4.253152468571429,0.0,103.0,0.0,-3.7316346779166665,0.5157142857142857,0.0,3103.0,-3.3050731166666667,2.0,1.8142857142857144e-06,9.34,7.0,119.69714285714284,4800.0,80.0,0.29,0.0,1.8766666666666667,0.95,1445.2685714285717,5.999999999999999,0.6633333333333333,304.8,10.333333333333332,4.52e-05
3001,-6.39941466375,0.5,72.0,0.25,-4.5873881175,1.685,0.25,961.0,-2.50956084,1.75,0.0,24.185,2.0,6.4725,4700.0,2.0,1.61,0.0,1.93,1.71,298.1575,4.0,1.66,69.2,8.0,4.52e-05
3002,-1.92352226,0.0,223.0,0.0,-1.92352226,1.42,0.0,2143.0,-1.92352226,2.0,0.0,39.7,0.0,-52.0,0.0,13.0,1.42,0.0,0.89,1.42,2143.0,2.0,1.42,140.2,2.0,0.000274743
3003,-5.820479068125,0.0,102.0,0.0,-6.24044909375,0.29,0.0,3200.0,-5.8315613850000005,2.0,0.3871178,5.565,0.0,71.275,1100.0,208.0,0.17,0.4210093,2.035,0.65,1215.125,6.0,0.41,373.3,12.0,0.000274743
3004,-6.75821135625,0.0,77.0,0.0,-6.419206101666667,0.7424999999999999,0.0,4300.0,-4.928642643333333,2.0,1.126666666665e-05,7.939999999999999,4.0,48.075,6000.0,110.0,0.16,0.0,1.903333333333333,1.59,3291.5,9.75,0.7866666666666666,715.0,10.333333333333332,6.26e-05
3005,-3.9349255129175,0.0,134.0,0.0,-4.242482249723333,0.725,0.0,3236.0,-4.16804262,1.5,0.0,12.173333333333336,5.0,42.0,6300.0,127.0,0.62,0.0,1.7466666666666668,1.02,2790.75,12.25,0.76,393.3,8.666666666666666,6.26e-05
3006,-4.2082025112500006,0.3333333333333333,64.0,0.25,-4.02533938,1.39,0.25,3618.0,-3.2175502533333336,1.75,0.0,27.64066666666667,8.0,81.9225,9300.0,64.4,1.02,0.0,1.8166666666666669,1.74,1185.55,4.0,1.3866666666666667,393.3,6.666666666666666,0.000286734
3007,-4.705113711666667,0.0,114.0,0.0,-4.705113711666667,0.5533333333333333,0.3333333333333333,4098.0,-4.368081329999999,1.6666666666666663,0.0,5.37,2.0,173.42000000000004,3300.0,175.0,0.5,0.0,2.28,0.63,2716.333333333333,18.0,0.5533333333333333,510.45,13.333333333333332,0.000286734
3008,-2.604355595,0.0,115.0,0.0,-2.945444515,0.6759999999999999,0.0,1180.0,-2.686027745,2.0,0.0,-0.7533333333500001,3.0,30.8,1700.0,95.0,0.58,0.0,1.915,0.74,1062.8,13.2,0.6599999999999999,115.3,13.5,0.000114851
3009,-7.55799741,0.0,144.0,0.0,-6.3598464475,0.9366666666666666,0.3333333333333333,4876.0,-6.247314265,1.6666666666666663,0.0,11.595,7.0,41.9,2200.0,139.0,0.83,0.0,1.615,1.15,4062.333333333333,15.666666666666664,0.99,661.07,7.5,0.000114851
3010,-2.687903985,0.0,157.0,0.0,-2.687903985,0.975,0.0,3141.0,-2.581108435,2.0,0.0,15.01,0.0,25.0,7800.0,73.0,0.95,0.0,1.465,1.0,2090.5,13.0,0.975,292.88,7.5,3.2200000000000003e-05
3011,-8.502569002000001,0.0,72.0,0.0,-8.57535095,1.242,0.0,3680.0,-6.49822265,2.0,0.0,6.75,4.0,15.8,2000.0,129.0,0.54,0.0,2.335,1.71,1518.326,5.0,1.125,446.7,10.0,3.2200000000000003e-05
3012,-5.740328302000001,0.0,114.0,0.0,-6.0190307616666665,0.674,0.4,5093.0,-5.823349896666668,1.6,0.0,14.813333333333334,6.0,130.12,200.0,175.0,0.53,0.0,1.863333333333333,1.05,3895.0,16.0,0.7366666666666667,543.92,9.0,3.28e-05
3013,-4.1956484825,0.0,126.0,0.0,-4.6458738450000014,0.5775,0.0,3186.0,-4.544663085,2.0,0.148848675,6.8,3.0,61.5,600.0,208.0,0.54,0.0161418,1.76,0.69,2890.5,4.75,0.615,377.5,11.5,3.28e-05
3014,-7.663708673333334,0.0,72.0,0.0,-7.350061953333333,0.7849999999999999,0.5,5017.0,-5.9335644233333324,1.5,0.0,7.866666666666667,4.0,61.83333333333334,7200.0,104.0,0.54,0.0,2.083333333333333,1.71,3452.035,4.333333333333334,0.9633333333333334,690.1,10.999999999999998,6.06e-05
3015,-1.8122826994642856,0.3333333333333333,155.0,0.2142857142857142,-2.221240900833333,1.7135714285714283,0.2142857142857142,1860.0,-1.95016133,1.7857142857142856,0.0,18.973333333333333,2.0,233.1478571428572,4600.0,67.0,0.76,0.0,1.9433333333333327,1.96,685.0714285714286,13.285714285714285,1.4433333333333334,69.2,11.0,6.06e-05
3016,-5.1555691618257145,0.0,115.0,0.0,-4.924876853890001,0.6847619047619047,0.0,3186.0,-4.6962757433333335,2.0,0.3402255428571429,11.57,1.0,93.85714285714286,8500.0,208.0,0.58,0.0368955428571428,1.7733333333333334,1.02,2399.3809523809523,11.952380952380953,0.7633333333333333,377.5,9.333333333333334,2.1e-05
3017,-2.213278148333333,0.0,174.0,0.0,-2.56721601375,1.8633333333333333,0.0,2022.0,-2.31813911,2.0,0.0,6.01,3.0,233.53333333333333,2200.0,20.0,1.19,0.0,2.495,2.2,978.8666666666668,20.666666666666668,1.695,177.9,15.5,2.1e-05
3018,-7.661020351666667,0.0,77.0,0.0,-6.886673699999999,0.44,0.0,4300.0,-4.64681996,2.0,0.0,12.185,2.0,98.2,9000.0,73.0,0.16,0.0,1.895,1.0,3913.666666666666,7.333333333333334,0.58,715.0,8.5,2.3e-05
3019,-3.9357868660714286,0.0,112.0,0.0,-5.0202758925,0.4714285714285714,0.0,3103.0,-4.913681535,2.0,4.535714285714286e-07,11.7,0.0,-221.5642857142857,2500.0,301.0,0.45,0.0,1.465,0.75,2768.714285714286,2.071428571428572,0.6,304.8,2.5,2.3e-05
3020,-1.5223375691649998,0.5,180.0,0.5,-1.5223375691649998,1.415,0.5,1156.0,-1.1045152,1.5,0.0,13.145,0.0,200.75,400.0,5.0,1.02,0.0,2.045,1.81,697.48,4.0,1.415,98.01,9.0,5.34e-05
3021,-2.478185499585,0.3333333333333333,140.0,0.25,-2.2571464972233333,1.0875,0.25,2345.0,-2.14998687,1.75,0.0,20.806666666666672,4.0,114.0475,3100.0,40.0,0.8,0.0,1.5666666666666669,1.61,1457.0,11.5,1.1266666666666667,226.335,10.0,5.34e-05
3022,-8.171465274280001,0.0,102.0,0.0,-8.171465274280001,0.4933333333333334,0.3333333333333333,5017.0,-7.882256163333333,1.6666666666666663,0.0001033735632183,9.576666666666668,4.0,55.90000000000001,6900.0,198.0,0.17,0.2728576333333333,1.78,0.67,2634.833333333333,5.666666666666668,0.4933333333333334,690.1,9.0,5.14e-05
3023,-8.494900488502001,0.0,88.0,0.0,-8.949201072085,0.39,0.0,5285.0,-7.64939846,2.0,0.0,5.765,1.0,60.2,2600.0,550.0,0.23,0.0,2.12,0.63,4677.8,10.6,0.43,627.6,10.5,5.14e-05
3024,-5.502738917586208,0.0,136.0,0.0,-6.29314922,0.6051724137931035,0.0,4701.0,-6.016477953333334,2.0,1.313793103448276e-06,10.733333333333334,6.0,64.77931034482758,3900.0,533.0,0.54,0.1166068448275862,1.7233333333333334,0.75,3317.1379310344832,7.827586206896553,0.64,563.58,8.333333333333332,5.05e-05
3025,-5.966364550694999,0.0,64.0,0.0,-7.1759371963900005,1.0783333333333331,0.1666666666666666,5017.0,-5.8398348,1.8333333333333333,0.0,6.510666666666666,5.0,114.56666666666666,8000.0,441.0,0.23,0.0,2.3600000000000003,1.4,1608.4,5.333333333333334,0.7566666666666666,690.1,11.333333333333332,5.05e-05
3026,-5.5389602883333335,0.0,158.0,0.0,-6.64279505,1.3033333333333332,0.6666666666666666,4876.0,-5.95523015,1.3333333333333333,0.0,8.433396499999999,7.0,48.53333333333333,0.0,139.0,0.83,0.0,1.75,1.54,1638.753333333333,6.666666666666668,1.185,661.07,2.5,2.53e-05
3027,-2.6921037300000004,0.0,140.0,0.0,-2.6921037300000004,1.11,0.0,3141.0,-2.610622353333333,2.0,0.0,8.144444444433331,5.0,26.66666666666667,7900.0,95.0,0.74,0.0,1.5033333333333334,1.59,2022.333333333333,17.666666666666668,1.11,292.88,9.333333333333332,2.53e-05
3028,-5.438816433333333,0.0,141.0,0.0,-5.015468105,0.68,0.0,3103.0,-4.911139145,2.0,4.233333333333333e-06,12.3,4.0,27.06666666666667,3900.0,80.0,0.54,0.0,1.485,0.75,2999.333333333333,3.0,0.645,304.8,8.0,4.14e-05
3029,-2.71726943625,0.0,140.0,0.0,-2.2248462625,0.8225,0.75,3129.0,-2.1707721600000003,1.25,0.0,-0.0083333333499999,1.0,167.055,500.0,95.0,0.74,0.0,2.095,0.85,2641.75,21.75,0.7949999999999999,324.43,11.5,4.14e-05
3030,-4.0176734283333335,0.0,134.0,0.0,-4.52038249125,0.6233333333333333,0.3333333333333333,4098.0,-4.451764375,1.6666666666666663,0.0,7.31,3.0,87.76666666666668,0.0,175.0,0.62,0.0,2.045,0.63,3017.333333333333,16.666666666666664,0.625,510.45,11.5,4.07e-05
3031,-5.3286813249980005,0.0,77.0,0.0,-5.8134325727766685,0.888,0.0,4300.0,-4.3033058,2.0,0.0,11.055,0.0,76.46000000000002,9000.0,63.0,0.16,0.0,2.033333333333333,1.19,2968.4,13.6,0.7933333333333333,715.0,10.333333333333334,4.07e-05
3032,-6.054095936666667,0.0,118.0,0.0,-7.34574795,0.5433333333333333,0.0,5285.0,-6.6165533850000005,2.0,0.0,6.135,2.0,166.64,3300.0,550.0,0.5,0.0,2.375,0.63,2400.333333333333,18.0,0.565,627.6,12.0,3.5e-05
3033,-6.2648326834466666,0.0,132.0,0.0,-6.2648326834466666,0.6133333333333334,0.3333333333333333,4098.0,-6.148578626666668,1.6666666666666663,0.0001033735632183,7.566666666666666,3.0,83.43333333333334,3900.0,198.0,0.54,0.2728576333333333,1.8133333333333328,0.67,3074.666666666666,11.333333333333336,0.6133333333333334,510.45,10.0,3.5e-05
3034,-5.529582648571429,0.0,155.0,0.0,-5.7649527,0.8842857142857143,0.0,5093.0,-5.57823097,2.0,0.0,19.35,5.0,57.71428571428572,0.0,73.0,0.76,0.0,1.6749999999999998,1.05,3245.5714285714284,10.285714285714285,0.905,543.92,9.0,3.09e-05
3035,-5.182108343958333,0.0,134.0,0.0,-4.850665275000001,0.7016666666666667,0.375,4423.0,-4.5393130033333335,1.625,0.0,3.4611111110999992,4.0,74.91666666666666,6300.0,430.0,0.62,2.14875e-05,1.9666666666666663,0.76,2622.7916666666665,11.5,0.7066666666666667,567.77,11.666666666666664,3.09e-05
3036,-6.6557996209466666,0.0,102.0,0.0,-6.6557996209466666,0.51,0.0,3186.0,-6.330862000000001,2.0,0.1985682735632183,6.61,3.0,60.90000000000001,1000.0,208.0,0.17,0.2943800333333333,1.8833333333333333,0.69,2024.5,7.333333333333334,0.51,377.5,10.666666666666668,4.56e-05
3037,-6.150948166666666,0.0,64.0,0.0,-6.8480262975,1.1133333333333333,0.0,3680.0,-5.69950615,2.0,0.0,6.601,5.0,110.73333333333332,2800.0,129.0,0.54,0.0,2.535,1.4,1286.7333333333331,5.666666666666668,0.97,446.7,10.5,4.56e-05
3038,-2.752542443125,0.5,102.0,0.75,-3.63519797625,0.6125,0.75,1615.0,-3.27428549,1.25,0.0,13.9825,2.0,62.77499999999999,900.0,10.0,0.17,0.0,1.585,0.76,1349.625,2.0,0.465,147.1,8.0,3.7e-05
3039,-4.259101919998002,0.0,141.0,0.0,-4.1734887866650014,0.8340000000000001,0.0,2840.0,-4.052783935,2.0,0.0,15.65,1.0,48.0,7900.0,70.5,0.54,0.0,1.415,1.03,2820.8,8.4,0.785,290.8,8.0,3.7e-05
3040,-6.9964052783333335,0.0,175.0,0.0,-8.828962535,1.3133333333333332,0.6666666666666666,3503.0,-7.92504119,1.3333333333333333,0.1060012125,12.5833965,7.0,48.53333333333333,0.0,97.0,0.86,1.6e-06,1.7400000000000002,1.54,1181.0866666666668,3.333333333333333,1.2,0.4581,2.0,4.48e-05
3041,-3.50555915921647,0.0,134.0,0.0,-4.242482249723333,0.7152941176470587,0.0,3236.0,-4.16804262,1.8823529411764703,0.0,12.173333333333336,5.0,35.76470588235294,6300.0,127.0,0.62,0.0,1.7466666666666668,1.02,2638.3529411764707,12.823529411764705,0.76,393.3,8.666666666666666,4.48e-05
3042,-8.801130646666666,0.0,72.0,0.0,-8.362019553333333,0.7899999999999999,0.8333333333333333,4912.0,-6.942810123333333,1.1666666666666663,0.0,6.799999999999999,4.0,115.26666666666668,4200.0,322.0,0.59,0.0,2.493333333333333,1.71,3834.868333333333,11.833333333333336,0.9766666666666666,590.4,10.333333333333334,8.78e-05
3043,-4.712196452223334,0.0,126.0,0.0,-4.712196452223334,0.86,0.0,3503.0,-4.606290453333333,2.0,0.1984649,13.12,3.0,94.0,8500.0,208.0,0.69,0.0215224,1.6933333333333334,1.18,3188.0,11.666666666666664,0.86,377.5,9.0,8.78e-05
3044,-1.924726296666667,0.3333333333333333,110.0,0.2222222222222222,-2.6592018075,1.3022222222222224,0.2222222222222222,3173.0,-2.1941863833333333,1.7777777777777777,0.0,21.83566666666667,3.0,243.62,4500.0,162.0,0.26,0.0,2.2233333333333336,1.74,618.92,5.333333333333334,1.11,359.0,10.666666666666668,7.190000000000001e-05
3045,-5.65441043,0.0,64.0,0.0,-5.268260251666667,1.0799999999999998,0.2857142857142857,2944.0,-4.49274334,1.7142857142857142,0.0,7.7228888889,4.0,66.05714285714285,4800.0,259.0,0.62,0.0,2.1366666666666667,1.4,1087.3428571428572,5.428571428571429,0.9133333333333332,339.5,8.0,7.190000000000001e-05
3046,-5.4041297917857145,0.0,102.0,0.0,-5.170155785833334,0.5461904761904761,0.0,3186.0,-4.84801769,2.0,0.3402255428571429,11.043333333333331,1.0,92.0904761904762,8500.0,208.0,0.17,0.0368955428571428,1.7799999999999998,1.0,2304.214285714286,8.714285714285714,0.6199999999999999,377.5,9.333333333333334,6.45e-05
3047,-8.51734424,0.0,125.0,0.0,-8.51734424,0.74,0.0,4876.0,-8.377367965,2.0,0.7742356,11.85,5.0,35.0,300.0,208.0,0.65,0.8420186,1.59,0.83,4038.0,13.5,0.74,661.07,6.5,6.45e-05
3048,-9.307327711389998,0.0,88.0,0.0,-9.307327711389998,0.46,0.0,5828.0,-8.736905413333332,2.0,0.7035542666666667,7.51,2.0,37.0,4600.0,441.0,0.23,0.7035542666666667,2.0766666666666667,0.6,4411.666666666667,10.333333333333334,0.46,507.8,9.0,3.12e-05
3049,-9.752086981666666,0.0,136.0,0.0,-9.450554875,0.6533333333333333,0.0,4682.0,-9.279518125,2.0,0.0,14.65,3.0,63.33333333333333,0.0,380.0,0.56,0.0,1.615,0.84,4586.0,6.0,0.7,590.5,5.5,3.12e-05
3050,-5.168805644705882,0.0,134.0,0.0,-4.998269836666667,0.7564705882352941,0.2352941176470588,4423.0,-4.71292914,1.7647058823529411,0.0,13.916666666666668,4.0,87.29411764705885,4700.0,430.0,0.62,1.348235294117647e-05,1.7333333333333332,1.26,2451.0000000000005,12.588235294117649,0.88,567.77,8.333333333333332,5.51e-05
3051,-4.64351753875,0.0,126.0,0.0,-4.964471778333333,0.7749999999999999,0.5,4682.0,-4.921355756666667,1.5,0.0,11.233333333333334,7.0,78.9,1800.0,124.0,0.73,0.0,1.67,0.84,3356.75,9.75,0.79,590.5,9.333333333333334,5.51e-05
3052,-3.63449307625,0.0,110.0,0.0,-4.331899998333334,0.5825,0.25,4098.0,-4.113606403333334,1.75,0.0,7.598888888899999,2.0,-30.275,800.0,175.0,0.26,0.0,1.83,0.72,2499.25,8.0,0.5366666666666666,510.45,8.666666666666668,4.71e-05
3053,-7.305558390463332,0.0,88.0,0.0,-7.235523598056668,0.6077777777777778,0.6666666666666666,4273.0,-6.512561093333334,1.3333333333333333,5.0074074074e-06,8.743333333333332,5.0,87.44444444444444,2100.0,441.0,0.23,0.2469046,1.9533333333333327,0.67,3911.222222222223,7.222222222222222,0.5033333333333334,507.8,8.666666666666666,4.71e-05
3054,-4.557365159642859,0.0,102.0,0.0,-3.783485945833333,0.6171428571428572,0.0,3236.0,-3.5047960466666668,0.5714285714285714,0.0,5.25,3.0,53.1,1500.0,127.0,0.17,0.0,2.026666666666667,0.95,2539.0714285714294,9.571428571428571,0.5866666666666667,393.3,12.333333333333336,3.950000000000001e-05
3055,-1.290165093214286,0.0,140.0,0.0,-1.3570519975000002,0.7935714285714286,0.0,1469.0,-1.31230148,2.0,0.0,7.541666666649999,0.0,10.714285714285714,7900.0,95.0,0.74,0.0,1.455,0.99,1241.928571428571,12.857142857142858,0.865,128.0,7.5,3.950000000000001e-05
3056,-3.773776011666667,0.3333333333333333,72.0,0.3333333333333333,-3.773776011666667,1.0699999999999998,0.3333333333333333,1615.0,-2.3599369633333334,1.6666666666666663,0.0,6.539444444433332,3.0,17.6,1600.0,95.0,0.74,0.0,1.89,1.71,957.4033333333334,6.0,1.0699999999999998,147.1,9.333333333333332,2.77e-05
3057,-1.8872617577766664,0.5,140.0,0.6666666666666666,-2.200771945,1.0033333333333334,0.6666666666666666,1261.0,-2.04430156,1.3333333333333333,0.0,14.805,1.0,98.51666666666668,1800.0,40.0,0.97,0.0,1.515,1.02,1191.0,6.0,0.995,98.01,8.5,2.77e-05
3058,-3.78888762,0.0,142.0,0.0,-3.67411464,0.838,0.0,3236.0,-3.636486866666667,1.6,0.0,17.186666666666667,0.0,74.19999999999997,600.0,127.0,0.64,0.0,1.6833333333333331,1.42,2800.8,10.8,0.9233333333333332,393.3,8.666666666666668,4.24e-05
3059,-11.487853265,0.0,135.0,0.0,-10.7523795875,0.6799999999999999,0.0,5828.0,-10.713037745,2.0,0.0,14.5,2.0,56.66666666666667,3600.0,401.0,0.6,0.0,1.845,0.84,5446.0,14.666666666666668,0.72,590.5,5.0,4.24e-05
3060,-5.233489048333333,0.0,110.0,0.0,-5.2813462875,0.5133333333333334,0.0,3236.0,-4.996511645,0.6666666666666666,0.0,5.165,0.0,84.53333333333333,1500.0,162.0,0.26,0.0,2.05,0.64,3215.0,8.0,0.45,393.3,12.0,4.11e-05
3061,-1.21882589875,0.5,264.0,0.5,-1.21882589875,1.85,0.5,944.0,-0.92561671,1.5,0.0,31.235,0.0,185.045,2700.0,1.8,1.74,0.0,1.875,1.96,638.0,9.0,1.85,67.74,9.0,4.11e-05
3062,-7.77522712,0.0,142.0,0.0,-7.77522712,0.61,0.0,3560.0,-7.66126811,2.0,2.25333333333e-05,14.6,0.0,20.0,0.0,110.0,0.61,0.0,1.54,0.61,3560.0,4.0,0.61,425.2,4.0,3.54e-05
3063,-1.700588526052667,0.0,152.0,0.0,-2.4258300078720003,1.0233333333333334,0.0,2840.0,-2.30760585,2.0,0.0,14.93,4.0,16.666666666666668,4000.0,63.0,1.02,0.0,1.61,1.03,1366.486666666667,21.33333333333333,1.025,230.0,7.5,3.54e-05
3064,-3.897861908335,0.0,140.0,0.0,-3.897861908335,1.01,0.0,3523.0,-3.67240273,2.0,0.0,14.5,14.0,120.075,6600.0,55.0,0.97,0.0,1.65,1.05,2392.0,13.0,1.01,311.71,9.5,4.69e-05
3065,-2.5793495569433333,0.3333333333333333,102.0,0.3333333333333333,-2.5793495569433333,0.8066666666666666,0.3333333333333333,1180.0,-2.3122145666666665,1.6666666666666663,0.0,13.681111111099998,3.0,40.02,400.0,95.0,0.17,0.0,1.5533333333333332,1.51,921.8333333333331,6.0,0.8066666666666666,115.3,9.333333333333332,4.69e-05
