,BCCenergy_pa_composition_average,HeatVaporization_composition_average,MeltingT_difference,HeatVaporization_difference,HeatVaporization_max_value,BCCfermi_composition_average,MeltingT_max_value,BoilingT_composition_average,phi_max_value,NdValence_composition_average,HHIp_composition_average,n_ws^third_max_value,valence_composition_average,HeatFusion_composition_average,phi_difference,NValance_composition_average,n_ws^third_composition_average,GSmagmom_composition_average,GSenergy_pa_composition_average,ThermalExpansionCoefficient_composition_average,MiracleRadius_composition_average,CovalentRadii_composition_average,MeltingT_composition_average,Group_composition_average,ElasticModulus_difference,AtomicVolume_difference,BCCmagmom_composition_average,BCCvolume_padiff_composition_average,SecondIonizationEnergy_composition_average,NUnfilled_composition_average,NpUnfilled_arithmetic_average,Column_composition_average,NdUnfilled_composition_average,IonicRadii_composition_average,HeatCapacityMolar_composition_average,Density_composition_average,AtomicVolume_min_value,ICSDVolume_composition_average,HHIr_composition_average,IonicRadii_arithmetic_average,Electronegativity_composition_average,phi_composition_average,AtomicRadii_composition_average,SpaceGroupNumber_composition_average,HHIr_arithmetic_average,ICSDVolume_min_value,ICSDVolume_difference,CovalentRadius_composition_average,IonizationEnergy_composition_average,FirstIonizationEnergy_composition_average,target
1648,-3.733213072,116.77454,1713.2,396.1591,399.57,4.282693463999999,1768.0,1156.86,5.1,1.2999999999999998,2110.0,1.75,2.7,4.517,2.55,5.7,0.5449999999999999,0.1548781320689655,-5.151758157534,474.22,102.9,0.97,592.38,11.7,187.0,18581.201305806288,0.25034152,-1.0810086207,26.6332,2.9,0.4,11.7,1.7,1.188,28.0437,2407.4574,10.9958606831132,20.86,1210.0,0.976,2.617,1.527,1.072,90.2,1920.0,11.1,33.0,104.4,1048.67,10.871339,-3.216
1649,-3.21842273875,106.29854,1713.2,374.0891,377.5,3.49559391825,1768.0,1083.71,5.2,1.425,1557.5,1.75,2.2,4.97,2.8800000000000003,5.825,0.522,0.2858673275,-4.618986540125,474.9,105.82500000000002,1.04175,596.98,11.825,195.0,18581.25588204769,0.29632069,-1.125625,26.6974,1.775,0.4,11.825,0.5750000000000001,1.213,28.0202,2287.0574,10.9412844417051,23.2825,1190.0,1.032,2.62975,1.5094999999999996,1.107425,92.175,1700.0,10.8,52.0,103.85,1048.6775,10.87348415,-3.216
1650,-3.50565696475,132.23554,1713.2,396.1591,399.57,4.11312511425,1768.0,1243.11,5.2,1.525,2207.5,1.75,2.3,4.877999999999999,2.6500000000000004,5.925000000000001,0.5589999999999999,0.2858673275,-4.919388932625,473.36,102.225,0.96875,616.2800000000001,11.925,187.0,18581.25588204769,0.2964012,-1.068375,26.8029,2.675,0.4,11.925,1.475,1.1869999999999998,27.9242,2550.6574,10.9412844417051,20.7425,1270.0,0.98,2.65075,1.5945,1.073125,88.675,1860.0,10.8,33.3,103.05,1052.1975,10.91000775,-3.163
1651,-3.49092449675,125.54154,1713.2,374.0891,377.5,3.69483226325,1768.0,1225.71,5.2,1.425,2207.5,1.75,2.3,4.947,2.6500000000000004,6.125,0.5609999999999999,0.2858673275,-4.904017310125,473.38,101.825,1.0087499999999998,617.38,11.925,187.0,18581.25588204769,0.29632069,-1.104125,26.7521,2.875,0.4,11.925,0.5750000000000001,1.1839999999999995,27.9332,2600.0574,10.9412844417051,20.4525,1270.0,0.974,2.65375,1.5964999999999998,1.068225,88.675,1860.0,10.8,33.3,102.65,1050.6875,10.89961775,-3.163
1652,-3.1938645037500004,105.96854,1713.2,374.0891,377.5,3.50668680025,1768.0,1034.91,5.2,1.425,1677.5,1.75,2.2,5.001,2.8000000000000003,5.825,0.525,0.2858673275,-4.594915674125,475.09,104.725,1.0347499999999998,601.98,11.825,193.0,18581.25588204769,0.29632069,-1.257625,26.8,1.775,0.4,11.825,0.5750000000000001,1.1969999999999998,27.8922,2199.0574,10.9412844417051,22.6025,1260.0,1.0,2.63575,1.5174999999999996,1.100425,91.775,1840.0,10.8,45.2,101.85,1053.3375,10.92180275,-3.074
1653,-3.660100264750001,131.60854,1744.2,389.8891,393.3,3.65883879325,1799.0,1231.21,5.2,1.525,2237.5,1.75,2.3,5.396999999999999,2.6500000000000004,5.925000000000001,0.5619999999999999,0.2858673275,-5.073094291625,473.97,101.425,1.00575,676.88,11.925,187.0,18581.25588204769,0.29632069,-1.109125,26.921,2.675,0.4,11.925,1.475,1.1729999999999998,27.8662,2383.2573999999995,10.9412844417051,20.2925,1220.0,0.952,2.66275,1.5974999999999997,1.066425,88.675,1760.0,10.8,33.3,101.35,1059.9875000000002,10.97404775,-3.074
1654,-3.1798990505,106.40354,1713.2,374.0891,377.5,3.4694783625,1768.0,1083.36,5.2,1.4500000000000002,1505.0,1.75,2.2,5.001999999999999,2.8800000000000003,5.85,0.522,0.262040415,-4.580634925750001,474.91,105.85,1.0415,595.98,11.85,195.0,18581.25588204769,0.25583394,-1.13025,26.7251,1.75,0.4,11.85,0.55,1.214,28.0517,2287.2574,10.9412844417051,23.275,1160.0,1.032,2.6305,1.5119999999999998,1.10725,92.95,1700.0,10.8,52.0,103.8,1048.145,10.8674539,-3.178
1655,-3.4671332765,132.34054,1713.2,396.1591,399.57,4.0870095585,1768.0,1242.76,5.2,1.5500000000000005,2155.0,1.75,2.3,4.909999999999999,2.6500000000000004,5.95,0.559,0.262040415,-4.88103731825,473.37,102.25,0.9685,615.28,11.95,187.0,18581.25588204769,0.2559144499999999,-1.073,26.8306,2.6500000000000004,0.4,11.95,1.4500000000000002,1.1879999999999995,27.9557,2550.8574,10.9412844417051,20.735,1240.0,0.98,2.6515,1.597,1.07295,89.45,1860.0,10.8,33.3,103.0,1051.665,10.9039775,-3.178
1656,-3.4524008085,125.64654,1713.2,374.0891,377.5,3.6687167075,1768.0,1225.36,5.2,1.4500000000000002,2155.0,1.75,2.3,4.978999999999999,2.6500000000000004,6.15,0.561,0.262040415,-4.86566569575,473.39,101.85,1.0085,616.38,11.95,187.0,18581.25588204769,0.25583394,-1.10875,26.7798,2.85,0.4,11.95,0.55,1.1849999999999998,27.9647,2600.2574,10.9412844417051,20.445,1240.0,0.974,2.6545,1.599,1.06805,89.45,1860.0,10.8,33.3,102.6,1050.155,10.8935875,-3.193
1657,-3.1553408155,106.07354,1713.2,374.0891,377.5,3.4805712445,1768.0,1034.56,5.2,1.4500000000000002,1625.0,1.75,2.2,5.032999999999999,2.8000000000000003,5.85,0.525,0.262040415,-4.55656405975,475.1,104.75,1.0345,600.98,11.85,193.0,18581.25588204769,0.25583394,-1.26225,26.8277,1.75,0.4,11.85,0.55,1.198,27.9237,2199.2574,10.9412844417051,22.595,1230.0,1.0,2.6365,1.5199999999999998,1.10025,92.55,1840.0,10.8,45.2,101.8,1052.805,10.9157725,-3.193
1658,-3.6215765765,131.71354,1744.2,389.8891,393.3,3.6327232375,1799.0,1230.86,5.2,1.5500000000000005,2185.0,1.75,2.3,5.428999999999999,2.6500000000000004,5.95,0.562,0.262040415,-5.03474267725,473.98,101.45,1.0055,675.8799999999999,11.95,187.0,18581.25588204769,0.25583394,-1.11375,26.9487,2.6500000000000004,0.4,11.95,1.4500000000000002,1.174,27.8977,2383.4574,10.9412844417051,20.285000000000004,1190.0,0.952,2.6635,1.6,1.06625,89.45,1760.0,10.8,33.3,101.3,1059.455,10.9680175,-3.539
1659,-3.102851674,106.61354,1713.2,374.0891,377.5,3.417247251,1768.0,1082.66,5.2,1.5,1400.0,1.75,2.2,5.066,2.8800000000000003,5.9,0.522,0.21438659,-4.5039316970000005,474.93,105.9,1.041,593.98,11.9,195.0,18581.25588204769,0.1748604399999999,-1.1395,26.7805,1.7,0.4,11.9,0.5,1.2159999999999995,28.1147,2287.6574,10.9412844417051,23.26,1100.0,1.032,2.632,1.517,1.1069,94.5,1700.0,10.8,52.0,103.70000000000002,1047.08,10.8553934,-3.539
1660,-3.3900859,132.55053999999998,1713.2,396.1591,399.57,4.034778447,1768.0,1242.06,5.2,1.6,2050.0,1.75,2.3,4.973999999999999,2.6500000000000004,6.0,0.5589999999999999,0.21438659,-4.8043340895,473.39,102.3,0.968,613.2800000000001,12.0,187.0,18581.25588204769,0.1749409499999999,-1.08225,26.886,2.6,0.4,12.0,1.4,1.19,28.0187,2551.2573999999995,10.9412844417051,20.72,1180.0,0.98,2.653,1.602,1.0726,91.0,1860.0,10.8,33.3,102.9,1050.6,10.891917,-3.308
1661,-3.375353432,125.85654,1713.2,374.0891,377.5,3.616485596,1768.0,1224.66,5.2,1.5,2050.0,1.75,2.3,5.042999999999999,2.6500000000000004,6.2,0.5609999999999999,0.21438659,-4.788962467,473.41,101.9,1.008,614.38,12.0,187.0,18581.25588204769,0.1748604399999999,-1.118,26.8352,2.8,0.4,12.0,0.5,1.1869999999999998,28.0277,2600.6574,10.9412844417051,20.43,1180.0,0.974,2.656,1.604,1.0677,91.0,1860.0,10.8,33.3,102.5,1049.09,10.881527,-3.308
1662,-3.0782934390000003,106.28354,1713.2,374.0891,377.5,3.428340133,1768.0,1033.86,5.2,1.5,1520.0,1.75,2.2,5.097,2.8000000000000003,5.9,0.5249999999999999,0.21438659,-4.479860831,475.12,104.79999999999998,1.034,598.98,11.9,193.0,18581.25588204769,0.1748604399999999,-1.2715,26.8831,1.7,0.4,11.9,0.5,1.2,27.9867,2199.6574,10.9412844417051,22.58,1170.0,1.0,2.638,1.525,1.0999,94.1,1840.0,10.8,45.2,101.7,1051.74,10.903712,-4.075
1663,-3.5445292000000004,131.92354,1744.2,389.8891,393.3,3.580492126,1799.0,1230.16,5.2,1.6,2080.0,1.75,2.3,5.492999999999999,2.6500000000000004,6.0,0.562,0.21438659,-4.9580394485,474.0,101.5,1.005,673.88,12.0,187.0,18581.25588204769,0.1748604399999999,-1.123,27.0041,2.6,0.4,12.0,1.4,1.176,27.9607,2383.8574,10.9412844417051,20.270000000000003,1130.0,0.952,2.665,1.605,1.0659,91.0,1760.0,10.8,33.3,101.2,1058.39,10.955957,-4.075
1664,-3.58775316025,79.32054,1713.2,369.8891,373.3,3.7727518635,1768.0,932.51,5.1,1.05,1347.5,1.75,2.9,4.36225,2.78,5.45,0.4975,0.0387660511206896,-4.9968689729345,476.4125,107.025,1.04375,554.405,11.45,195.0,18581.201305806288,0.1853511875,-1.151202586225,26.4212,2.15,0.4,11.45,0.95,1.2154999999999998,28.25295,2036.6074,10.9958606831132,23.4825,1062.5,1.028,2.57125,1.39325,1.105325,95.425,1760.0,11.1,51.7,106.175,1042.105,10.80129115,-4.344
1665,-3.87498738625,105.25754,1713.2,396.1591,399.57,4.3902830595,1768.0,1091.91,5.1,1.15,1997.5,1.75,3.0,4.27025,2.55,5.550000000000001,0.5345,0.0387660511206896,-5.297271365434501,474.8725,103.425,0.97075,573.705,11.55,187.0,18581.201305806288,0.1854316975,-1.093952586225,26.5267,3.05,0.4,11.55,1.85,1.1894999999999998,28.15695,2300.2074,10.9958606831132,20.942500000000003,1142.5,0.976,2.59225,1.47825,1.071025,91.925,1920.0,11.1,33.0,105.375,1045.625,10.83781475,-4.344
1666,-3.86025491825,98.56354,1713.2,369.8891,373.3,3.9719902085,1768.0,1074.51,5.1,1.05,1997.5,1.75,3.0,4.33925,2.55,5.75,0.5365,0.0387660511206896,-5.281899742934501,474.8925,103.025,1.01075,574.8050000000001,11.55,187.0,18581.201305806288,0.1853511875,-1.129702586225,26.4759,3.25,0.4,11.55,0.95,1.1865,28.16595,2349.6074,10.9958606831132,20.652500000000003,1142.5,0.97,2.59525,1.48025,1.066125,91.925,1920.0,11.1,33.0,104.97500000000002,1044.115,10.82742475,-3.958
1667,-3.5631949252500004,78.99054,1713.2,369.8891,373.3,3.7838447455,1768.0,883.7099999999999,5.1,1.05,1467.5,1.75,2.9,4.39325,2.7,5.45,0.5005000000000001,0.0387660511206896,-4.9727981069345,476.6025,105.925,1.03675,559.405,11.45,193.0,18581.201305806288,0.1853511875,-1.283202586225,26.5238,2.15,0.4,11.45,0.95,1.1994999999999998,28.12495,1948.6074,10.9958606831132,22.8025,1132.5,0.996,2.5772500000000003,1.40125,1.098325,95.025,1900.0,11.1,44.9,104.175,1046.765,10.84960975,-3.958
1668,-4.02943068625,104.63053999999998,1744.2,389.8891,393.3,3.9359967385,1799.0,1080.01,5.1,1.15,2027.5,1.75,3.0,4.78925,2.55,5.550000000000001,0.5375,0.0387660511206896,-5.450976724434501,475.4825,102.625,1.00775,634.305,11.55,187.0,18581.201305806288,0.1853511875,-1.134702586225,26.6448,3.05,0.4,11.55,1.85,1.1755,28.09895,2132.8074,10.9958606831132,20.4925,1092.5,0.948,2.60425,1.48125,1.064325,91.925,1820.0,11.1,33.0,103.675,1053.415,10.90185475,-3.988
1669,-3.5404950555,83.15953999999999,1713.2,369.8891,373.3,3.736888665,1768.0,954.16,5.1,1.1,1385.0,1.75,2.8,4.4445,2.78,5.5,0.501,0.0774700781034482,-4.948364570301001,476.195,106.85,1.0435,560.63,11.5,195.0,18581.201305806288,0.206987795,-1.14688793105,26.4567,2.1,0.4,11.5,0.9,1.215,28.2152,2072.3574,10.9958606831132,23.455,1085.0,1.028,2.5795,1.4095,1.10565,94.85,1760.0,11.1,51.7,105.85,1043.12,10.8124659,-3.988
1670,-3.8277292815,109.09653999999998,1713.2,396.1591,399.57,4.354419861,1768.0,1113.56,5.1,1.2,2035.0,1.75,2.9,4.352499999999999,2.55,5.6,0.538,0.0774700781034482,-5.2487669628010005,474.655,103.25,0.9705,579.93,11.6,187.0,18581.201305806288,0.207068305,-1.08963793105,26.5622,3.0,0.4,11.6,1.7999999999999998,1.1889999999999998,28.1192,2335.9574,10.9958606831132,20.915,1165.0,0.976,2.6005000000000003,1.4945,1.07135,91.35,1920.0,11.1,33.0,105.05,1046.64,10.8489895,-3.965
1671,-3.8129968135,102.40254,1713.2,369.8891,373.3,3.93612701,1768.0,1096.16,5.1,1.1,2035.0,1.75,2.9,4.421499999999999,2.55,5.800000000000001,0.54,0.0774700781034482,-5.2333953403010005,474.675,102.85,1.0105,581.03,11.6,187.0,18581.201305806288,0.206987795,-1.12538793105,26.5114,3.2,0.4,11.6,0.9,1.186,28.1282,2385.3574,10.9958606831132,20.625,1165.0,0.97,2.6035,1.4965000000000002,1.06645,91.35,1920.0,11.1,33.0,104.65,1045.13,10.8385995,-3.965
1672,-3.5159368205000003,82.82953999999998,1713.2,369.8891,373.3,3.747981547,1768.0,905.36,5.1,1.1,1505.0,1.75,2.8,4.475499999999999,2.7,5.5,0.504,0.0774700781034482,-4.924293704301,476.385,105.75,1.0365,565.63,11.5,193.0,18581.201305806288,0.206987795,-1.27888793105,26.5593,2.1,0.4,11.5,0.9,1.1989999999999998,28.0872,1984.3574,10.9958606831132,22.775,1155.0,0.996,2.5855,1.4175,1.09865,94.45,1900.0,11.1,44.9,103.85,1047.78,10.8607845,-3.818
1673,-3.9821725815,108.46954,1744.2,389.8891,393.3,3.90013354,1799.0,1101.66,5.1,1.2,2065.0,1.75,2.9,4.871499999999999,2.55,5.6,0.541,0.0774700781034482,-5.4024723218010005,475.265,102.45,1.0074999999999998,640.53,11.6,187.0,18581.201305806288,0.206987795,-1.13038793105,26.6803,3.0,0.4,11.6,1.7999999999999998,1.1749999999999998,28.0612,2168.5574,10.9958606831132,20.465,1115.0,0.948,2.6125,1.4975,1.06465,91.35,1820.0,11.1,33.0,103.35,1054.43,10.9130295,-3.818
1674,-3.718480604,110.08053999999998,1713.2,369.8891,373.3,3.864400613,1768.0,1139.46,5.1,1.2,2110.0,1.75,2.7,4.585999999999999,2.55,5.9,0.5469999999999999,0.1548781320689655,-5.136386535034,474.24,102.5,1.01,593.48,11.7,187.0,18581.201305806288,0.25026101,-1.1167586207,26.5824,3.1,0.4,11.7,0.8,1.1849999999999998,28.0527,2456.8574,10.9958606831132,20.57,1210.0,0.97,2.62,1.529,1.0671,90.2,1920.0,11.1,33.0,104.0,1047.16,10.860949000000002,-3.719
1675,-3.4214206110000003,90.50754,1713.2,369.8891,373.3,3.67625515,1768.0,948.66,5.1,1.2,1580.0,1.75,2.6,4.64,2.7,5.6,0.5109999999999999,0.1548781320689655,-4.827284899034,475.95,105.4,1.036,578.08,11.6,193.0,18581.201305806288,0.25026101,-1.2702586207,26.6303,2.0,0.4,11.6,0.8,1.198,28.0117,2055.8574,10.9958606831132,22.72,1200.0,0.996,2.6020000000000003,1.45,1.0993,93.3,1900.0,11.1,44.9,103.2,1049.81,10.883134,-3.719
1676,-3.887656372,116.14754,1744.2,389.8891,393.3,3.828407143,1799.0,1144.96,5.1,1.2999999999999998,2140.0,1.75,2.7,5.036,2.55,5.7,0.548,0.1548781320689655,-5.305463516534,474.83,102.1,1.007,652.9799999999999,11.7,187.0,18581.201305806288,0.25026101,-1.1217586207,26.7513,2.9,0.4,11.7,1.7,1.174,27.9857,2240.0574,10.9958606831132,20.41,1160.0,0.948,2.629,1.53,1.0653,90.2,1820.0,11.1,33.0,102.7,1056.46,10.935379,-3.893
1677,-3.620388105,78.72554,1756.2,346.0891,349.5,3.78052883075,1811.0,930.86,4.93,1.025,1330.0,1.77,2.975,4.302499999999999,2.61,5.425,0.498,0.0528208411206896,-5.0269963533095,476.3825,107.025,1.044,555.48,11.425,198.0,18580.41980151986,0.1960168275,-1.156077586225,26.3992,2.175,0.4,11.425,0.975,1.213,28.2602,2010.9574,11.7773649695423,23.4975,1030.0,1.008,2.5700000000000003,1.3890000000000002,1.105025,96.3,1500.0,11.7,51.1,106.325,1042.1375,10.8018259,-3.893
1678,-3.907622331,104.66254,1756.2,396.1591,399.57,4.3980600267500005,1811.0,1090.2599999999998,4.93,1.125,1980.0,1.77,3.075,4.2105,2.38,5.525,0.535,0.0528208411206896,-5.3273987458095,474.8425,103.425,0.971,574.78,11.525,190.0,18580.41980151986,0.1960973375,-1.098827586225,26.5047,3.075,0.4,11.525,1.875,1.1869999999999998,28.1642,2274.5574,11.7773649695423,20.957500000000003,1110.0,0.956,2.591,1.4740000000000002,1.070725,92.8,1660.0,11.7,32.400000000000006,105.525,1045.6575,10.8383495,-3.571
1679,-3.892889863,97.96854,1756.2,346.0891,349.5,3.97976717575,1811.0,1072.86,4.93,1.025,1980.0,1.77,3.075,4.2795,2.38,5.725,0.537,0.0528208411206896,-5.3120271233095,474.8625,103.025,1.011,575.88,11.525,190.0,18580.41980151986,0.1960168275,-1.134577586225,26.4539,3.2750000000000004,0.4,11.525,0.975,1.1839999999999995,28.1732,2323.9574,11.7773649695423,20.667500000000004,1110.0,0.95,2.594,1.4760000000000002,1.065825,92.8,1660.0,11.7,32.400000000000006,105.125,1044.1475,10.8279595,-3.571
1680,-3.59582987,78.39554,1756.2,346.0891,349.5,3.79162171275,1811.0,882.06,4.93,1.025,1450.0,1.77,2.975,4.3335,2.53,5.425,0.501,0.0528208411206896,-5.002925487309501,476.5725,105.925,1.037,560.48,11.425,196.0,18580.41980151986,0.1960168275,-1.288077586225,26.5018,2.175,0.4,11.425,0.975,1.1969999999999998,28.1322,1922.9574,11.7773649695423,22.817500000000003,1100.0,0.976,2.576,1.3970000000000002,1.098025,95.9,1640.0,11.7,44.3,104.325,1046.7975,10.8501445,-3.875
1681,-4.062065631,104.03553999999998,1756.2,389.8891,393.3,3.94377370575,1811.0,1078.36,4.93,1.125,2010.0,1.77,3.075,4.7295,2.38,5.525,0.538,0.0528208411206896,-5.4811041048095,475.4525,102.625,1.008,635.3799999999999,11.525,190.0,18580.41980151986,0.1960168275,-1.139577586225,26.6228,3.075,0.4,11.525,1.875,1.1729999999999998,28.1062,2107.1574,11.7773649695423,20.5075,1060.0,0.928,2.603,1.477,1.064025,92.8,1560.0,11.7,32.400000000000006,103.825,1053.4475,10.9023895,-3.875
1682,-3.605764945,81.96954,1756.2,346.0891,349.5,3.7524425995,1811.0,950.86,4.93,1.05,1350.0,1.77,2.95,4.324999999999999,2.61,5.45,0.502,0.1055796581034482,-5.008619331051,476.135,106.85,1.044,562.78,11.45,198.0,18580.41980151986,0.228319075,-1.15663793105,26.4127,2.15,0.4,11.45,0.95,1.21,28.2297,2021.0574,11.7773649695423,23.485,1020.0,1.008,2.577,1.401,1.10505,96.6,1500.0,11.7,51.1,106.15,1043.185,10.8135354,-3.454
1683,-3.892999171000001,107.90653999999998,1756.2,396.1591,399.57,4.3699737955,1811.0,1110.26,4.93,1.15,2000.0,1.77,3.05,4.233,2.38,5.550000000000001,0.539,0.1055796581034482,-5.309021723551,474.595,103.25,0.971,582.0799999999999,11.55,190.0,18580.41980151986,0.228399585,-1.09938793105,26.5182,3.05,0.4,11.55,1.85,1.184,28.1337,2284.6574,11.7773649695423,20.945,1100.0,0.956,2.598,1.486,1.07075,93.1,1660.0,11.7,32.400000000000006,105.35,1046.705,10.850059,-3.454
1684,-3.878266703,101.21254,1756.2,346.0891,349.5,3.9516809445,1811.0,1092.86,4.93,1.05,2000.0,1.77,3.05,4.302,2.38,5.75,0.541,0.1055796581034482,-5.293650101051,474.615,102.85,1.011,583.18,11.55,190.0,18580.41980151986,0.228319075,-1.13513793105,26.4674,3.25,0.4,11.55,0.95,1.1809999999999998,28.1427,2334.0574,11.7773649695423,20.655,1100.0,0.95,2.601,1.4880000000000002,1.0658500000000002,93.1,1660.0,11.7,32.400000000000006,104.95000000000002,1045.195,10.839669,-3.209
1685,-3.58120671,81.63953999999998,1756.2,346.0891,349.5,3.7635354815,1811.0,902.06,4.93,1.05,1470.0,1.77,2.95,4.356,2.53,5.45,0.505,0.1055796581034482,-4.984548465051001,476.325,105.75,1.037,567.78,11.45,196.0,18580.41980151986,0.228319075,-1.28863793105,26.5153,2.15,0.4,11.45,0.95,1.194,28.1017,1933.0574,11.7773649695423,22.805,1090.0,0.976,2.583,1.409,1.0980500000000002,96.2,1640.0,11.7,44.3,104.15,1047.845,10.861854,-3.209
1686,-4.047442471,107.27954,1756.2,389.8891,393.3,3.9156874745,1811.0,1098.36,4.93,1.15,2030.0,1.77,3.05,4.752,2.38,5.550000000000001,0.542,0.1055796581034482,-5.462727082551,475.205,102.45,1.008,642.68,11.55,190.0,18580.41980151986,0.228319075,-1.14013793105,26.6363,3.05,0.4,11.55,1.85,1.17,28.0757,2117.2574,11.7773649695423,20.495,1050.0,0.928,2.6100000000000003,1.489,1.0640500000000002,93.1,1560.0,11.7,32.400000000000006,103.65,1054.495,10.914099,-4.382
1687,-3.5492294720000004,79.42554,1673.2,374.0891,377.5,3.74663630775,1728.0,932.16,5.2,1.075,1295.0,1.75,2.9,4.39425,2.8800000000000003,5.475,0.4975,0.0149391386206896,-4.958517358559501,476.4225,107.05,1.0435,553.405,11.475,195.0,18581.25588204769,0.1448644375,-1.155827586225,26.4489,2.125,0.4,11.475,0.925,1.2165,28.28445,2036.8074,10.9412844417051,23.475,1032.5,1.036,2.572,1.39575,1.10515,96.2,1520.0,10.8,52.0,106.125,1041.5725,10.7952609,-4.382
1688,-3.836463698,105.36254,1673.2,396.1591,399.57,4.36416750375,1728.0,1091.56,5.2,1.175,1945.0,1.75,3.0,4.30225,2.6500000000000004,5.575,0.5345,0.0149391386206896,-5.2589197510595005,474.8825,103.45,0.9705,572.705,11.575,187.0,18581.25588204769,0.1449449475,-1.098577586225,26.5544,3.025,0.4,11.575,1.825,1.1905,28.18845,2300.4074,10.9412844417051,20.935,1112.5,0.984,2.593,1.48075,1.07085,92.7,1680.0,10.8,33.3,105.325,1045.0925,10.8317845,-3.515
1689,-3.82173123,98.66854,1673.2,374.0891,377.5,3.94587465275,1728.0,1074.16,5.2,1.075,1945.0,1.75,3.0,4.37125,2.6500000000000004,5.775,0.5365,0.0149391386206896,-5.2435481285595005,474.9025,103.05,1.0105,573.8050000000001,11.575,187.0,18581.25588204769,0.1448644375,-1.134327586225,26.5036,3.225,0.4,11.575,0.925,1.1874999999999998,28.19745,2349.8074,10.9412844417051,20.645000000000003,1112.5,0.978,2.596,1.4827500000000002,1.06595,92.7,1680.0,10.8,33.3,104.925,1043.5825,10.8213945,-3.515
1690,-3.524671237,79.09554,1673.2,374.0891,377.5,3.75772918975,1728.0,883.3599999999999,5.2,1.075,1415.0,1.75,2.9,4.42525,2.8000000000000003,5.475,0.5005000000000001,0.0149391386206896,-4.9344464925595,476.6125,105.95000000000002,1.0365,558.405,11.475,193.0,18581.25588204769,0.1448644375,-1.287827586225,26.5515,2.125,0.4,11.475,0.925,1.2005,28.15645,1948.8074,10.9412844417051,22.795,1102.5,1.004,2.5780000000000003,1.40375,1.09815,95.8,1660.0,10.8,45.2,104.125,1046.2325,10.8435795,-2.939
1691,-3.990906998,104.73554,1744.2,389.8891,393.3,3.90988118275,1799.0,1079.66,5.2,1.175,1975.0,1.75,3.0,4.82125,2.6500000000000004,5.575,0.5375,0.0149391386206896,-5.4126251100595,475.4925,102.65,1.0074999999999998,633.305,11.575,187.0,18581.25588204769,0.1448644375,-1.139327586225,26.6725,3.025,0.4,11.575,1.825,1.1765,28.13045,2133.0074,10.9412844417051,20.485,1062.5,0.956,2.605,1.48375,1.06415,92.7,1580.0,10.8,33.3,103.625,1052.8825000000002,10.8958245,-2.939
1692,-3.463447679,83.36953999999999,1673.2,374.0891,377.5,3.6846575535,1728.0,953.46,5.2,1.15,1280.0,1.75,2.8,4.5085,2.8800000000000003,5.550000000000001,0.501,0.0298162531034482,-4.871661341551,476.215,106.9,1.043,558.63,11.55,195.0,18581.25588204769,0.126014295,-1.15613793105,26.5121,2.05,0.4,11.55,0.85,1.217,28.2782,2072.7574,10.9412844417051,23.44,1025.0,1.036,2.581,1.4145,1.1053,96.4,1520.0,10.8,52.0,105.75,1042.055,10.8004054,-3.697
1693,-3.750681905,109.30653999999998,1673.2,396.1591,399.57,4.3021887495,1728.0,1112.86,5.2,1.25,1930.0,1.75,2.9,4.416499999999999,2.6500000000000004,5.65,0.538,0.0298162531034482,-5.172063734051001,474.675,103.29999999999998,0.97,577.93,11.65,187.0,18581.25588204769,0.126094805,-1.09888793105,26.6176,2.95,0.4,11.65,1.75,1.1909999999999998,28.1822,2336.3574,10.9412844417051,20.9,1105.0,0.984,2.6020000000000003,1.4995,1.071,92.9,1680.0,10.8,33.3,104.95,1045.575,10.836929,-3.697
1694,-3.735949437,102.61254,1673.2,374.0891,377.5,3.8838958985,1728.0,1095.46,5.2,1.15,1930.0,1.75,2.9,4.485499999999999,2.6500000000000004,5.85,0.54,0.0298162531034482,-5.156692111551001,474.695,102.9,1.01,579.03,11.65,187.0,18581.25588204769,0.126014295,-1.13463793105,26.5668,3.1500000000000004,0.4,11.65,0.85,1.1879999999999995,28.1912,2385.7574,10.9412844417051,20.61,1105.0,0.978,2.605,1.5015000000000005,1.0661,92.9,1680.0,10.8,33.3,104.55,1044.065,10.826539,-3.619
1695,-3.438889444,83.03953999999999,1673.2,374.0891,377.5,3.6957504355,1728.0,904.66,5.2,1.15,1400.0,1.75,2.8,4.539499999999999,2.8000000000000003,5.550000000000001,0.504,0.0298162531034482,-4.847590475551001,476.405,105.79999999999998,1.036,563.63,11.55,193.0,18581.25588204769,0.126014295,-1.28813793105,26.6147,2.05,0.4,11.55,0.85,1.2009999999999998,28.1502,1984.7574,10.9412844417051,22.76,1095.0,1.004,2.587,1.4225,1.0983,96.0,1660.0,10.8,45.2,103.75,1046.715,10.848724,-3.619
1696,-3.905125205,108.67954,1744.2,389.8891,393.3,3.8479024285,1799.0,1100.96,5.2,1.25,1960.0,1.75,2.9,4.935499999999999,2.6500000000000004,5.65,0.541,0.0298162531034482,-5.325769093051001,475.285,102.5,1.007,638.53,11.65,187.0,18581.25588204769,0.126014295,-1.13963793105,26.7357,2.95,0.4,11.65,1.75,1.1769999999999998,28.1242,2168.9574,10.9412844417051,20.450000000000003,1055.0,0.956,2.614,1.5025000000000002,1.0643,92.9,1580.0,10.8,33.3,103.25,1053.365,10.900969,-3.106
