,Cement (component 1)(kg in a m^3 mixture),Age (day),Water  (component 4)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),target
1770,297.0,7.0,186.0,0.0,0.0,734.0,1040.0,0.0,26.23
1771,480.0,28.0,192.0,0.0,0.0,721.0,936.0,0.0,26.23
1772,480.0,90.0,192.0,0.0,0.0,721.0,936.0,0.0,17.95
1773,397.0,28.0,186.0,0.0,0.0,734.0,1040.0,0.0,17.95
1774,281.0,7.0,186.0,0.0,0.0,774.0,1104.0,0.0,40.68
1775,281.0,28.0,185.0,0.0,0.0,774.0,1104.0,0.0,40.68
1776,500.0,1.0,200.0,0.0,0.0,613.0,1125.0,0.0,19.01
1777,500.0,3.0,200.0,0.0,0.0,613.0,1125.0,0.0,19.01
1778,500.0,7.0,200.0,0.0,0.0,613.0,1125.0,0.0,33.72
1779,500.0,14.0,200.0,0.0,0.0,613.0,1125.0,0.0,33.72
1780,500.0,28.0,200.0,0.0,0.0,613.0,1125.0,0.0,8.54
1781,540.0,7.0,173.0,0.0,0.0,613.0,1125.0,0.0,8.54
1782,540.0,14.0,173.0,0.0,0.0,613.0,1125.0,0.0,13.46
1783,540.0,28.0,173.0,0.0,0.0,613.0,1125.0,0.0,13.46
1784,540.0,90.0,173.0,0.0,0.0,613.0,1125.0,0.0,32.24
1785,540.0,180.0,173.0,0.0,0.0,613.0,1125.0,0.0,32.24
1786,540.0,270.0,173.0,0.0,0.0,613.0,1125.0,0.0,23.52
1787,350.0,7.0,203.0,0.0,0.0,775.0,974.0,0.0,23.52
1788,350.0,14.0,203.0,0.0,0.0,775.0,974.0,0.0,29.72
1789,350.0,28.0,203.0,0.0,0.0,775.0,974.0,0.0,29.72
1790,350.0,56.0,203.0,0.0,0.0,775.0,974.0,0.0,49.77
1791,350.0,90.0,203.0,0.0,0.0,775.0,974.0,0.0,49.77
1792,350.0,180.0,203.0,0.0,0.0,775.0,974.0,0.0,52.44
1793,385.0,1.0,186.0,0.0,0.0,763.0,966.0,0.0,52.44
1794,385.0,3.0,186.0,0.0,0.0,763.0,966.0,0.0,40.93
1795,385.0,7.0,186.0,0.0,0.0,763.0,966.0,0.0,40.93
1796,385.0,14.0,186.0,0.0,0.0,763.0,966.0,0.0,44.86
1797,385.0,28.0,186.0,0.0,0.0,763.0,966.0,0.0,44.86
1798,331.0,180.0,192.0,0.0,0.0,825.0,978.0,0.0,13.2
1799,331.0,360.0,192.0,0.0,0.0,825.0,978.0,0.0,13.2
1800,349.0,3.0,192.0,0.0,0.0,806.0,1047.0,0.0,37.43
1801,331.0,3.0,192.0,0.0,0.0,825.0,978.0,0.0,37.43
1802,382.0,7.0,186.0,0.0,0.0,739.0,1047.0,0.0,29.87
1803,382.0,28.0,186.0,0.0,0.0,739.0,1047.0,0.0,29.87
1804,382.0,7.0,186.0,0.0,0.0,784.0,1111.0,0.0,56.61
1805,281.0,28.0,186.0,0.0,0.0,774.0,1104.0,0.0,56.61
1806,339.0,7.0,185.0,0.0,0.0,754.0,1069.0,0.0,12.46
1807,339.0,28.0,185.0,0.0,0.0,754.0,1069.0,0.0,12.46
1808,295.0,7.0,185.0,0.0,0.0,769.0,1069.0,0.0,23.79
1809,295.0,28.0,185.0,0.0,0.0,769.0,1069.0,0.0,23.79
1810,238.0,28.0,185.0,0.0,0.0,789.0,1118.0,0.0,13.29
1811,296.0,7.0,192.0,0.0,0.0,765.0,1085.0,0.0,13.29
1812,296.0,28.0,192.0,0.0,0.0,765.0,1085.0,0.0,39.42
1813,296.0,90.0,192.0,0.0,0.0,765.0,1085.0,0.0,39.42
1814,331.0,3.0,192.0,0.0,0.0,825.0,879.0,0.0,46.23
1815,331.0,7.0,192.0,0.0,0.0,825.0,978.0,0.0,46.23
1816,331.0,28.0,192.0,0.0,0.0,825.0,978.0,0.0,44.52
1817,331.0,90.0,192.0,0.0,0.0,825.0,978.0,0.0,44.52
1818,349.0,7.0,192.0,0.0,0.0,806.0,1047.0,0.0,23.74
1819,349.0,28.0,192.0,0.0,0.0,806.0,1047.0,0.0,23.74
1820,349.0,90.0,192.0,0.0,0.0,806.0,1047.0,0.0,26.14
1821,349.0,180.0,192.0,0.0,0.0,806.0,1047.0,0.0,26.14
1822,349.0,360.0,192.0,0.0,0.0,806.0,1047.0,0.0,15.52
1823,302.0,14.0,203.0,0.0,0.0,817.0,974.0,0.0,15.52
1824,302.0,180.0,203.0,0.0,0.0,817.0,974.0,0.0,43.57
1825,525.0,180.0,189.0,0.0,0.0,613.0,1125.0,0.0,43.57
1826,500.0,90.0,200.0,0.0,0.0,613.0,1125.0,0.0,35.86
1827,500.0,180.0,200.0,0.0,0.0,613.0,1125.0,0.0,35.86
1828,500.0,270.0,200.0,0.0,0.0,613.0,1125.0,0.0,41.05
1829,540.0,3.0,173.0,0.0,0.0,613.0,1125.0,0.0,41.05
1830,252.0,7.0,185.0,0.0,0.0,784.0,1111.0,0.0,28.99
1831,252.0,28.0,185.0,0.0,0.0,784.0,1111.0,0.0,28.99
1832,339.0,28.0,185.0,0.0,0.0,754.0,1060.0,0.0,46.24
1833,393.0,3.0,192.0,0.0,0.0,758.0,940.0,0.0,46.24
1834,393.0,28.0,192.0,0.0,0.0,758.0,940.0,0.0,26.92
1835,393.0,90.0,192.0,0.0,0.0,758.0,940.0,0.0,26.92
1836,382.0,7.0,185.0,0.0,0.0,739.0,1047.0,0.0,10.54
1837,382.0,28.0,185.0,0.0,0.0,739.0,1047.0,0.0,10.54
1838,252.0,7.0,186.0,0.0,0.0,784.0,1111.0,0.0,25.1
1839,252.0,28.0,185.0,0.0,0.0,784.0,1111.0,0.0,25.1
1840,310.0,7.0,192.0,0.0,0.0,850.0,970.0,0.0,29.07
1841,310.0,28.0,192.0,0.0,0.0,850.0,970.0,0.0,29.07
1842,310.0,90.0,192.0,0.0,0.0,850.0,970.0,0.0,9.74
1843,310.0,180.0,192.0,0.0,0.0,850.0,970.0,0.0,9.74
1844,310.0,360.0,192.0,0.0,0.0,850.0,970.0,0.0,33.8
1845,525.0,3.0,189.0,0.0,0.0,613.0,1125.0,0.0,33.8
1846,525.0,7.0,189.0,0.0,0.0,613.0,1125.0,0.0,39.84
1847,525.0,14.0,189.0,0.0,0.0,613.0,1125.0,0.0,39.84
1848,525.0,28.0,189.0,0.0,0.0,613.0,1125.0,0.0,26.97
1849,525.0,90.0,189.0,0.0,0.0,613.0,1125.0,0.0,26.97
1850,525.0,270.0,189.0,0.0,0.0,613.0,1125.0,0.0,27.23
1851,322.0,14.0,203.0,0.0,0.0,800.0,974.0,0.0,27.23
1852,322.0,28.0,203.0,0.0,0.0,800.0,974.0,0.0,30.65
1853,322.0,180.0,203.0,0.0,0.0,800.0,974.0,0.0,30.65
1854,302.0,28.0,203.0,0.0,0.0,817.0,974.0,0.0,33.05
1855,397.0,28.0,185.0,0.0,0.0,734.0,1040.0,0.0,33.05
1856,480.0,3.0,192.0,0.0,0.0,721.0,936.0,0.0,24.58
1857,522.0,7.0,146.0,0.0,0.0,896.0,896.0,0.0,24.58
1858,522.0,28.0,146.0,0.0,0.0,896.0,896.0,0.0,21.91
1859,273.0,28.0,210.0,105.0,9.0,680.0,904.0,82.0,21.91
1860,162.0,28.0,179.0,190.0,19.0,741.0,838.0,148.0,30.88
1861,154.0,28.0,220.0,144.0,10.0,658.0,923.0,112.0,30.88
1862,147.0,28.0,202.0,115.0,9.0,829.0,860.0,89.0,15.34
1863,152.0,28.0,168.0,178.0,18.0,695.0,944.0,139.0,15.34
1864,310.0,28.0,168.0,143.0,22.0,651.0,914.0,111.0,24.34
1865,144.0,28.0,158.0,0.0,18.0,844.0,943.0,175.0,24.34
1866,304.0,28.0,214.0,140.0,6.0,722.0,895.0,0.0,23.89
1867,374.0,28.0,190.0,0.0,7.0,730.0,1013.0,0.0,23.89
1868,159.0,28.0,175.0,149.0,15.0,720.0,953.0,116.0,22.93
1869,153.0,28.0,200.0,239.0,6.0,684.0,1002.0,0.0,22.93
1870,310.0,28.0,168.0,143.0,10.0,804.0,914.0,0.0,29.41
1871,305.0,28.0,196.0,0.0,10.0,705.0,959.0,100.0,29.41
1872,151.0,28.0,167.0,0.0,12.0,772.0,991.0,184.0,28.63
1873,142.0,28.0,174.0,167.0,11.0,785.0,883.0,130.0,28.63
1874,298.0,28.0,201.0,137.0,6.0,655.0,878.0,107.0,36.8
1875,321.0,28.0,190.0,164.0,5.0,774.0,870.0,0.0,36.8
1876,366.0,28.0,191.0,187.0,7.0,757.0,824.0,0.0,18.29
1877,280.0,28.0,172.0,129.0,9.0,805.0,825.0,100.0,18.29
1878,252.0,28.0,194.0,97.0,8.0,821.0,835.0,76.0,32.72
1879,165.0,28.0,182.0,0.0,12.0,729.0,1023.0,150.0,32.72
1880,156.0,28.0,180.0,243.0,11.0,698.0,1022.0,0.0,31.42
1881,160.0,28.0,203.0,188.0,11.0,710.0,829.0,146.0,31.42
1882,298.0,28.0,186.0,0.0,6.0,815.0,879.0,107.0,28.94
1883,318.0,28.0,210.0,0.0,6.0,737.0,861.0,126.0,28.94
1884,287.0,28.0,188.0,121.0,9.0,696.0,904.0,94.0,40.93
1885,326.0,28.0,174.0,166.0,9.0,790.0,882.0,0.0,40.93
1886,356.0,28.0,193.0,0.0,11.0,778.0,801.0,142.0,12.18
1887,132.0,28.0,179.0,207.0,5.0,736.0,867.0,161.0,12.18
1888,322.0,28.0,186.0,149.0,8.0,709.0,951.0,0.0,25.56
1889,164.0,28.0,181.0,0.0,13.0,846.0,849.0,200.0,25.56
1890,314.0,28.0,170.0,0.0,10.0,783.0,925.0,113.0,36.44
1891,321.0,28.0,182.0,0.0,11.0,780.0,870.0,128.0,36.44
1892,140.0,28.0,237.0,164.0,6.0,656.0,869.0,128.0,32.96
1893,288.0,28.0,177.0,121.0,7.0,829.0,908.0,0.0,32.96
1894,298.0,28.0,210.0,0.0,11.0,744.0,880.0,107.0,23.84
1895,265.0,28.0,195.0,111.0,6.0,790.0,833.0,86.0,23.84
1896,160.0,28.0,168.0,250.0,12.0,688.0,1049.0,0.0,26.23
1897,166.0,28.0,183.0,260.0,13.0,827.0,859.0,0.0,26.23
1898,276.0,28.0,180.0,116.0,9.0,768.0,870.0,90.0,17.96
1899,322.0,28.0,196.0,0.0,10.0,813.0,818.0,116.0,17.96
1900,149.0,28.0,193.0,139.0,6.0,780.0,892.0,109.0,38.63
1901,159.0,28.0,176.0,187.0,11.0,789.0,990.0,0.0,38.63
1902,261.0,28.0,201.0,100.0,9.0,761.0,864.0,78.0,19.01
1903,237.0,28.0,247.0,92.0,6.0,695.0,853.0,71.0,19.01
1904,313.0,28.0,178.0,0.0,8.0,689.0,1002.0,113.0,33.72
1905,155.0,28.0,193.0,183.0,9.0,697.0,1047.0,0.0,33.72
1906,146.0,28.0,202.0,230.0,3.0,872.0,827.0,0.0,8.54
1907,296.0,28.0,221.0,0.0,11.0,778.0,819.0,107.0,8.54
1908,133.0,28.0,196.0,210.0,3.0,795.0,949.0,0.0,13.46
1909,313.0,28.0,178.0,145.0,8.0,824.0,867.0,0.0,13.46
1910,152.0,28.0,184.0,0.0,8.0,816.0,992.0,112.0,32.25
1911,153.0,28.0,178.0,145.0,8.0,689.0,1002.0,113.0,32.25
1912,140.0,28.0,200.0,133.0,7.0,753.0,916.0,103.0,23.52
1913,149.0,28.0,176.0,236.0,13.0,893.0,847.0,0.0,23.52
1914,300.0,28.0,212.0,0.0,10.0,728.0,878.0,120.0,29.73
1915,153.0,28.0,178.0,145.0,8.0,824.0,867.0,113.0,29.73
1916,148.0,28.0,158.0,0.0,16.0,830.0,1002.0,137.0,49.77
1917,326.0,28.0,199.0,0.0,11.0,792.0,801.0,138.0,49.77
1918,153.0,28.0,178.0,145.0,8.0,822.0,1000.0,0.0,52.45
1919,262.0,28.0,195.0,111.0,5.0,733.0,895.0,86.0,52.45
1920,158.0,28.0,220.0,0.0,11.0,713.0,898.0,195.0,40.93
1921,151.0,28.0,167.0,0.0,16.0,678.0,1074.0,185.0,40.93
1922,273.0,28.0,199.0,0.0,11.0,762.0,931.0,90.0,44.87
1923,149.0,28.0,183.0,118.0,7.0,780.0,953.0,92.0,44.87
1924,143.0,28.0,191.0,169.0,8.0,643.0,967.0,143.0,13.2
1925,260.0,28.0,171.0,101.0,10.0,763.0,936.0,78.0,13.2
1926,313.0,28.0,178.0,161.0,10.0,759.0,917.0,0.0,37.43
1927,284.0,28.0,168.0,120.0,7.0,794.0,970.0,0.0,37.43
1928,336.0,28.0,182.0,0.0,3.0,817.0,986.0,0.0,29.87
1929,145.0,28.0,181.0,0.0,11.0,812.0,979.0,134.0,29.87
1930,150.0,28.0,174.0,237.0,12.0,675.0,1069.0,0.0,56.62
1931,144.0,28.0,192.0,170.0,8.0,805.0,814.0,133.0,56.62
1932,331.0,28.0,195.0,170.0,8.0,802.0,811.0,0.0,12.46
1933,155.0,28.0,193.0,0.0,9.0,697.0,1047.0,143.0,12.46
1934,155.0,28.0,193.0,183.0,9.0,868.0,877.0,0.0,23.79
1935,135.0,28.0,180.0,0.0,10.0,805.0,961.0,166.0,23.79
1936,266.0,28.0,178.0,112.0,10.0,745.0,910.0,87.0,13.29
1937,314.0,28.0,179.0,145.0,8.0,690.0,869.0,113.0,13.29
1938,313.0,28.0,127.0,145.0,8.0,822.0,1000.0,0.0,39.42
1939,146.0,28.0,182.0,173.0,3.0,817.0,986.0,0.0,39.42
1940,144.0,28.0,178.0,136.0,7.0,774.0,941.0,106.0,46.23
1941,148.0,28.0,181.0,0.0,15.0,884.0,839.0,182.0,46.23
1942,277.0,28.0,191.0,117.0,7.0,666.0,946.0,91.0,44.52
1943,298.0,28.0,164.0,0.0,13.0,784.0,953.0,107.0,44.52
1944,313.0,28.0,178.0,145.0,8.0,689.0,1002.0,0.0,23.74
1945,155.0,28.0,194.0,184.0,9.0,699.0,880.0,143.0,23.74
1946,289.0,28.0,195.0,134.0,6.0,760.0,924.0,0.0,26.15
1947,148.0,28.0,171.0,175.0,2.0,828.0,1000.0,0.0,26.15
1948,145.0,28.0,202.0,0.0,8.0,869.0,824.0,179.0,15.53
1949,313.0,28.0,178.0,0.0,8.0,822.0,1000.0,0.0,15.53
1950,136.0,28.0,172.0,162.0,10.0,764.0,923.0,126.0,43.58
1951,155.0,28.0,193.0,0.0,9.0,868.0,877.0,143.0,43.58
1952,255.0,28.0,189.0,99.0,6.0,749.0,919.0,77.0,35.87
1953,162.0,28.0,216.0,207.0,10.0,638.0,822.0,172.0,35.87
1954,136.0,28.0,199.0,196.0,6.0,783.0,847.0,98.0,41.05
1955,164.0,28.0,197.0,163.0,8.0,641.0,961.0,128.0,41.05
1956,162.0,28.0,202.0,214.0,10.0,680.0,820.0,164.0,28.99
1957,157.0,28.0,200.0,214.0,9.0,704.0,819.0,152.0,28.99
1958,149.0,28.0,192.0,153.0,8.0,623.0,935.0,194.0,46.25
1959,135.0,28.0,196.0,105.0,6.0,643.0,965.0,193.0,46.25
1960,159.0,28.0,201.0,209.0,7.0,669.0,848.0,161.0,26.92
1961,144.0,28.0,176.0,15.0,6.0,709.0,1021.0,195.0,26.92
1962,154.0,28.0,228.0,174.0,7.0,612.0,845.0,185.0,10.54
1963,167.0,28.0,185.0,187.0,7.0,636.0,898.0,195.0,10.54
1964,184.0,28.0,213.0,86.0,6.0,623.0,923.0,190.0,25.1
1965,156.0,28.0,221.0,178.0,7.0,614.0,854.0,187.0,25.1
1966,236.9,28.0,246.9,91.7,6.0,695.4,852.9,71.5,29.07
1967,313.3,28.0,178.5,0.0,8.0,688.7,1001.9,113.0,29.07
1968,154.8,28.0,193.3,183.4,9.1,696.7,1047.4,0.0,9.74
1969,145.9,28.0,202.5,230.5,3.4,871.8,827.0,0.0,9.74
1970,296.0,28.0,221.4,0.0,10.5,778.4,819.2,106.7,33.8
1971,133.1,28.0,195.7,210.2,3.1,795.3,949.4,0.0,33.8
1972,313.3,28.0,178.5,145.0,8.0,824.0,867.2,0.0,37.17
1973,151.6,28.0,184.4,0.0,7.9,815.9,992.0,111.9,37.17
1974,153.1,28.0,178.5,145.0,8.0,688.7,1001.9,113.0,33.76
1975,139.9,28.0,200.3,132.6,7.4,753.4,916.0,103.3,33.76
1976,149.5,28.0,175.8,236.0,12.6,892.7,846.8,0.0,16.5
1977,299.8,28.0,211.5,0.0,9.9,727.6,878.2,119.8,16.5
1978,153.1,28.0,178.5,145.0,8.0,824.0,867.2,113.0,19.99
1979,148.1,28.0,158.1,0.0,16.1,830.1,1001.8,136.6,19.99
1980,326.5,28.0,199.0,0.0,10.8,792.5,801.1,137.9,36.35
1981,152.7,28.0,178.1,144.7,8.0,822.2,999.7,0.0,36.35
1982,261.9,28.0,195.4,110.5,5.0,732.6,895.2,86.1,38.22
1983,158.4,28.0,219.7,0.0,11.0,712.9,897.7,194.9,38.22
1984,150.7,28.0,166.7,0.0,15.6,678.0,1074.5,185.3,15.42
1985,272.6,28.0,198.7,0.0,10.6,762.2,931.3,89.6,15.42
1986,149.0,28.0,182.9,117.6,7.1,780.3,953.4,91.7,33.42
1987,143.0,28.0,190.7,169.4,8.4,643.5,967.4,142.7,33.42
1988,259.9,28.0,170.6,100.6,10.4,762.9,935.7,78.4,39.06
1989,312.9,28.0,177.6,160.5,9.6,759.5,916.6,0.0,39.06
1990,284.0,28.0,168.3,119.7,7.2,794.2,970.4,0.0,27.68
1991,336.5,28.0,181.9,0.0,3.4,816.8,985.8,0.0,27.68
1992,144.8,28.0,180.8,0.0,11.1,811.5,979.5,133.6,26.86
1993,150.0,28.0,173.8,236.8,11.9,674.8,1069.3,0.0,26.86
1994,143.7,28.0,191.6,170.2,8.5,805.3,814.1,132.6,45.3
1995,330.5,28.0,194.9,169.6,8.1,802.3,811.0,0.0,45.3
1996,154.8,28.0,193.3,0.0,9.1,696.7,1047.4,142.8,30.12
1997,154.8,28.0,193.3,183.4,9.1,867.7,877.2,0.0,30.12
1998,134.7,28.0,180.2,0.0,10.0,804.9,961.0,165.7,15.57
1999,266.2,28.0,177.9,112.3,10.4,744.5,909.7,87.5,15.57
2000,314.0,28.0,178.9,145.3,8.0,690.2,869.1,113.2,44.61
2001,312.7,28.0,127.3,144.7,8.0,822.2,999.7,0.0,44.61
2002,145.7,28.0,181.9,172.6,3.4,816.8,985.8,0.0,53.52
2003,143.8,28.0,178.1,136.3,7.5,774.3,941.5,106.2,53.52
2004,148.1,28.0,181.4,0.0,15.0,884.3,838.9,182.1,57.22
2005,277.0,28.0,190.6,116.8,7.0,665.6,946.5,91.0,57.22
2006,298.1,28.0,163.6,0.0,12.8,784.0,953.2,107.5,65.91
2007,313.3,28.0,178.5,145.0,8.0,688.7,1001.9,0.0,65.91
2008,155.2,28.0,193.8,183.9,9.2,698.5,879.6,143.2,52.83
2009,289.0,28.0,194.9,133.7,5.5,760.1,924.1,0.0,52.83
2010,147.8,28.0,171.2,175.1,2.2,828.5,1000.0,0.0,33.4
2011,145.4,28.0,201.7,0.0,7.8,868.7,824.0,178.9,33.4
2012,312.7,28.0,178.1,0.0,8.0,822.2,999.7,0.0,18.03
2013,136.4,28.0,171.6,161.6,10.4,764.4,922.6,125.8,18.03
2014,154.8,28.0,193.3,0.0,9.1,867.7,877.2,142.8,37.36
2015,255.3,28.0,188.6,98.8,6.5,749.3,919.0,77.0,37.36
2016,272.8,28.0,209.7,105.1,9.0,679.7,904.0,81.8,35.31
2017,162.0,28.0,178.8,190.1,18.8,741.4,838.1,148.1,35.31
2018,153.6,28.0,220.1,144.2,10.1,657.9,923.2,112.3,42.64
2019,146.5,28.0,201.9,114.6,8.8,829.5,860.0,89.3,42.64
2020,151.8,28.0,167.5,178.1,18.3,694.6,944.0,138.7,40.06
2021,309.9,28.0,167.8,142.8,22.1,651.2,913.9,111.2,40.06
2022,143.6,28.0,158.4,0.0,17.9,844.5,942.7,174.9,43.8
2023,303.6,28.0,213.5,139.9,6.2,722.5,895.5,0.0,43.8
2024,374.3,28.0,190.2,0.0,6.7,730.4,1013.2,0.0,61.24
2025,158.6,28.0,175.1,148.9,15.0,719.7,953.3,116.0,61.24
2026,152.6,28.0,200.0,238.7,6.3,683.9,1001.8,0.0,40.87
2027,310.0,28.0,167.9,142.8,10.0,804.0,914.3,0.0,40.87
2028,304.8,28.0,196.0,0.0,9.8,705.2,959.4,99.6,33.31
2029,150.9,28.0,166.6,0.0,11.6,772.2,991.2,183.9,33.31
2030,141.9,28.0,173.5,166.6,10.9,785.3,882.6,129.7,52.43
2031,297.8,28.0,201.3,137.2,6.0,655.3,878.4,106.9,52.43
2032,321.3,28.0,190.5,164.2,4.6,774.0,870.0,0.0,15.09
2033,366.0,28.0,191.3,187.0,6.6,756.9,824.3,0.0,15.09
2034,279.8,28.0,172.4,128.9,9.5,804.9,825.1,100.4,38.46
2035,252.1,28.0,193.8,97.1,8.3,821.4,835.5,75.6,38.46
2036,164.6,28.0,181.6,0.0,11.7,728.9,1023.3,150.4,37.27
2037,155.6,28.0,180.3,243.5,10.7,697.7,1022.0,0.0,37.27
2038,160.2,28.0,203.2,188.0,11.3,709.7,828.7,146.4,35.23
2039,298.1,28.0,186.4,0.0,6.1,815.2,879.0,107.0,35.23
2040,317.9,28.0,209.7,0.0,5.7,736.6,860.5,126.5,42.14
2041,287.3,28.0,187.6,120.5,9.2,695.9,904.4,93.9,42.14
2042,325.6,28.0,174.0,166.4,8.9,790.0,881.6,0.0,31.88
2043,355.9,28.0,193.3,0.0,11.0,778.4,801.4,141.6,31.88
2044,132.0,28.0,178.9,206.5,5.5,735.6,866.9,160.9,41.54
2045,322.5,28.0,185.8,148.6,8.5,709.5,951.0,0.0,41.54
2046,164.2,28.0,181.2,0.0,12.6,846.0,849.3,200.1,39.46
2047,313.8,28.0,169.9,0.0,10.1,782.9,925.3,112.6,39.46
2048,321.4,28.0,182.5,0.0,11.5,779.7,870.1,127.9,37.92
2049,139.7,28.0,236.7,163.9,5.8,655.6,868.6,127.7,37.92
2050,288.4,28.0,177.4,121.0,7.0,829.5,907.9,0.0,44.28
2051,298.2,28.0,209.7,0.0,11.1,744.2,879.6,107.0,44.28
2052,264.5,28.0,195.5,111.0,5.9,790.4,832.6,86.5,31.18
2053,159.8,28.0,168.4,250.0,12.2,688.2,1049.3,0.0,31.18
2054,166.0,28.0,183.2,259.7,12.7,826.8,858.8,0.0,23.7
2055,276.4,28.0,179.6,116.0,8.9,768.3,870.1,90.3,23.7
2056,322.2,28.0,196.0,0.0,10.4,813.4,817.9,115.6,32.77
2057,148.5,28.0,192.7,139.4,6.1,780.0,892.4,108.6,32.77
2058,159.1,28.0,175.6,186.7,11.3,788.9,989.6,0.0,32.4
2059,260.9,28.0,200.6,100.5,8.6,761.5,864.5,78.3,32.4
